Temperature (C)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
100.00	13.667	291.11	0.0034351	18.760	20.827	79.457	38.691	85.869	270.14	4.3801	25.608	0.039465	supercritical
100.00	13.700	292.12	0.0034232	18.750	20.814	79.410	38.705	86.046	270.23	4.3698	25.651	0.039547	supercritical
100.00	13.733	293.14	0.0034114	18.740	20.801	79.363	38.718	86.223	270.32	4.3594	25.695	0.039628	supercritical
100.00	13.767	294.15	0.0033996	18.729	20.789	79.316	38.731	86.400	270.40	4.3491	25.740	0.039710	supercritical
100.00	13.800	295.17	0.0033879	18.719	20.776	79.269	38.744	86.576	270.50	4.3387	25.784	0.039791	supercritical
100.00	13.833	296.19	0.0033762	18.708	20.764	79.223	38.758	86.752	270.59	4.3283	25.829	0.039873	supercritical
100.00	13.867	297.21	0.0033646	18.698	20.751	79.176	38.771	86.928	270.68	4.3179	25.874	0.039955	supercritical
100.00	13.900	298.23	0.0033531	18.688	20.739	79.129	38.784	87.104	270.78	4.3075	25.919	0.040037	supercritical
100.00	13.933	299.25	0.0033417	18.677	20.726	79.082	38.797	87.279	270.88	4.2970	25.964	0.040120	supercritical
100.00	13.967	300.27	0.0033303	18.667	20.714	79.036	38.810	87.453	270.97	4.2865	26.009	0.040202	supercritical
100.00	14.000	301.30	0.0033190	18.656	20.701	78.989	38.822	87.628	271.07	4.2760	26.055	0.040285	supercritical
100.00	14.033	302.32	0.0033077	18.646	20.689	78.943	38.835	87.801	271.18	4.2655	26.101	0.040367	supercritical
100.00	14.067	303.35	0.0032965	18.636	20.676	78.896	38.848	87.975	271.28	4.2550	26.147	0.040450	supercritical
100.00	14.100	304.37	0.0032854	18.625	20.664	78.850	38.861	88.148	271.38	4.2445	26.193	0.040533	supercritical
100.00	14.133	305.40	0.0032744	18.615	20.651	78.804	38.873	88.320	271.49	4.2339	26.240	0.040616	supercritical
100.00	14.167	306.43	0.0032634	18.604	20.639	78.757	38.885	88.492	271.60	4.2233	26.286	0.040699	supercritical
100.00	14.200	307.46	0.0032525	18.594	20.627	78.711	38.898	88.664	271.71	4.2127	26.333	0.040782	supercritical
100.00	14.233	308.49	0.0032416	18.584	20.614	78.665	38.910	88.835	271.82	4.2021	26.380	0.040866	supercritical
100.00	14.267	309.52	0.0032308	18.573	20.602	78.619	38.922	89.005	271.93	4.1915	26.427	0.040949	supercritical
100.00	14.300	310.55	0.0032201	18.563	20.589	78.573	38.935	89.175	272.05	4.1808	26.475	0.041033	supercritical
100.00	14.333	311.58	0.0032094	18.552	20.577	78.527	38.947	89.344	272.17	4.1702	26.522	0.041116	supercritical
100.00	14.367	312.61	0.0031988	18.542	20.564	78.481	38.959	89.513	272.28	4.1595	26.570	0.041200	supercritical
100.00	14.400	313.65	0.0031883	18.531	20.552	78.435	38.971	89.682	272.40	4.1488	26.618	0.041284	supercritical
100.00	14.433	314.68	0.0031778	18.521	20.540	78.390	38.982	89.849	272.52	4.1381	26.667	0.041368	supercritical
100.00	14.467	315.72	0.0031674	18.511	20.527	78.344	38.994	90.016	272.65	4.1274	26.715	0.041452	supercritical
100.00	14.500	316.75	0.0031571	18.500	20.515	78.298	39.006	90.183	272.77	4.1166	26.764	0.041536	supercritical
100.00	14.533	317.79	0.0031468	18.490	20.502	78.253	39.018	90.349	272.90	4.1059	26.812	0.041621	supercritical
100.00	14.567	318.82	0.0031365	18.479	20.490	78.207	39.029	90.514	273.02	4.0951	26.861	0.041705	supercritical
100.00	14.600	319.86	0.0031264	18.469	20.478	78.162	39.041	90.678	273.15	4.0844	26.911	0.041789	supercritical
100.00	14.633	320.90	0.0031162	18.458	20.465	78.117	39.052	90.842	273.29	4.0736	26.960	0.041874	supercritical
100.00	14.667	321.94	0.0031062	18.448	20.453	78.071	39.063	91.005	273.42	4.0628	27.010	0.041958	supercritical
100.00	14.700	322.98	0.0030962	18.438	20.441	78.026	39.074	91.168	273.55	4.0520	27.059	0.042043	supercritical
100.00	14.733	324.02	0.0030863	18.427	20.428	77.981	39.086	91.329	273.69	4.0412	27.109	0.042128	supercritical
100.00	14.767	325.06	0.0030764	18.417	20.416	77.936	39.097	91.490	273.83	4.0303	27.159	0.042213	supercritical
100.00	14.800	326.10	0.0030666	18.406	20.404	77.891	39.108	91.651	273.96	4.0195	27.210	0.042298	supercritical
100.00	14.833	327.14	0.0030568	18.396	20.392	77.846	39.119	91.810	274.11	4.0086	27.260	0.042383	supercritical
100.00	14.867	328.18	0.0030471	18.386	20.379	77.801	39.129	91.969	274.25	3.9978	27.311	0.042468	supercritical
100.00	14.900	329.22	0.0030375	18.375	20.367	77.756	39.140	92.127	274.39	3.9869	27.362	0.042553	supercritical
100.00	14.933	330.26	0.0030279	18.365	20.355	77.712	39.151	92.284	274.54	3.9760	27.413	0.042638	supercritical
100.00	14.967	331.31	0.0030184	18.354	20.343	77.667	39.161	92.440	274.69	3.9652	27.464	0.042723	supercritical
100.00	15.000	332.35	0.0030089	18.344	20.330	77.622	39.172	92.596	274.84	3.9543	27.516	0.042808	supercritical
100.00	15.033	333.39	0.0029995	18.334	20.318	77.578	39.182	92.750	274.99	3.9434	27.568	0.042894	supercritical
100.00	15.067	334.44	0.0029901	18.323	20.306	77.533	39.193	92.904	275.14	3.9324	27.620	0.042979	supercritical
100.00	15.100	335.48	0.0029808	18.313	20.294	77.489	39.203	93.057	275.29	3.9215	27.672	0.043064	supercritical
100.00	15.133	336.52	0.0029716	18.303	20.282	77.445	39.213	93.209	275.45	3.9106	27.724	0.043150	supercritical
100.00	15.167	337.57	0.0029624	18.292	20.270	77.401	39.223	93.360	275.61	3.8997	27.776	0.043235	supercritical
100.00	15.200	338.61	0.0029532	18.282	20.257	77.356	39.233	93.511	275.77	3.8887	27.829	0.043321	supercritical
100.00	15.233	339.66	0.0029441	18.272	20.245	77.312	39.243	93.660	275.93	3.8778	27.882	0.043406	supercritical
100.00	15.267	340.70	0.0029351	18.261	20.233	77.268	39.253	93.809	276.09	3.8669	27.935	0.043492	supercritical
100.00	15.300	341.75	0.0029261	18.251	20.221	77.225	39.263	93.956	276.26	3.8559	27.988	0.043577	supercritical
100.00	15.333	342.79	0.0029172	18.240	20.209	77.181	39.273	94.103	276.42	3.8449	28.041	0.043663	supercritical
100.00	15.367	343.84	0.0029083	18.230	20.197	77.137	39.282	94.248	276.59	3.8340	28.095	0.043749	supercritical
100.00	15.400	344.88	0.0028995	18.220	20.185	77.093	39.292	94.393	276.76	3.8230	28.148	0.043834	supercritical
100.00	15.433	345.93	0.0028908	18.209	20.173	77.050	39.301	94.536	276.93	3.8121	28.202	0.043920	supercritical
100.00	15.467	346.98	0.0028821	18.199	20.161	77.006	39.310	94.679	277.10	3.8011	28.256	0.044006	supercritical
100.00	15.500	348.02	0.0028734	18.189	20.149	76.963	39.320	94.821	277.28	3.7901	28.311	0.044091	supercritical
100.00	15.533	349.07	0.0028648	18.179	20.137	76.919	39.329	94.961	277.45	3.7792	28.365	0.044177	supercritical
100.00	15.567	350.11	0.0028562	18.168	20.125	76.876	39.338	95.101	277.63	3.7682	28.420	0.044263	supercritical
100.00	15.600	351.16	0.0028477	18.158	20.113	76.833	39.347	95.239	277.81	3.7572	28.474	0.044349	supercritical
100.00	15.633	352.20	0.0028393	18.148	20.101	76.790	39.356	95.377	277.99	3.7462	28.529	0.044434	supercritical
100.00	15.667	353.25	0.0028309	18.137	20.089	76.747	39.365	95.513	278.18	3.7353	28.584	0.044520	supercritical
100.00	15.700	354.29	0.0028225	18.127	20.077	76.704	39.374	95.649	278.36	3.7243	28.640	0.044606	supercritical
100.00	15.733	355.34	0.0028142	18.117	20.066	76.661	39.382	95.783	278.55	3.7133	28.695	0.044692	supercritical
100.00	15.767	356.38	0.0028060	18.107	20.054	76.618	39.391	95.916	278.74	3.7023	28.751	0.044777	supercritical
100.00	15.800	357.43	0.0027978	18.096	20.042	76.575	39.399	96.048	278.92	3.6914	28.806	0.044863	supercritical
100.00	15.833	358.47	0.0027896	18.086	20.030	76.533	39.408	96.179	279.12	3.6804	28.862	0.044949	supercritical
100.00	15.867	359.52	0.0027815	18.076	20.018	76.490	39.416	96.309	279.31	3.6694	28.918	0.045035	supercritical
100.00	15.900	360.56	0.0027735	18.066	20.006	76.448	39.425	96.438	279.50	3.6585	28.975	0.045120	supercritical
100.00	15.933	361.60	0.0027655	18.056	19.995	76.405	39.433	96.565	279.70	3.6475	29.031	0.045206	supercritical
100.00	15.967	362.65	0.0027575	18.045	19.983	76.363	39.441	96.692	279.90	3.6366	29.088	0.045292	supercritical
100.00	16.000	363.69	0.0027496	18.035	19.971	76.321	39.449	96.817	280.10	3.6256	29.144	0.045377	supercritical
100.00	16.033	364.73	0.0027417	18.025	19.960	76.279	39.457	96.941	280.30	3.6147	29.201	0.045463	supercritical
100.00	16.067	365.77	0.0027339	18.015	19.948	76.237	39.465	97.064	280.50	3.6037	29.258	0.045548	supercritical
100.00	16.100	366.82	0.0027262	18.005	19.936	76.195	39.472	97.186	280.71	3.5928	29.316	0.045634	supercritical
100.00	16.133	367.86	0.0027184	17.994	19.925	76.153	39.480	97.307	280.91	3.5818	29.373	0.045719	supercritical
100.00	16.167	368.90	0.0027108	17.984	19.913	76.111	39.488	97.426	281.12	3.5709	29.431	0.045805	supercritical
100.00	16.200	369.94	0.0027032	17.974	19.901	76.069	39.495	97.544	281.33	3.5600	29.488	0.045890	supercritical
100.00	16.233	370.98	0.0026956	17.964	19.890	76.028	39.503	97.661	281.54	3.5491	29.546	0.045976	supercritical
100.00	16.267	372.02	0.0026880	17.954	19.878	75.986	39.510	97.777	281.76	3.5382	29.604	0.046061	supercritical
100.00	16.300	373.06	0.0026806	17.944	19.867	75.945	39.517	97.892	281.97	3.5273	29.662	0.046147	supercritical
100.00	16.333	374.09	0.0026731	17.934	19.855	75.904	39.525	98.005	282.19	3.5164	29.721	0.046232	supercritical
100.00	16.367	375.13	0.0026657	17.924	19.844	75.862	39.532	98.117	282.41	3.5055	29.779	0.046317	supercritical
100.00	16.400	376.17	0.0026584	17.914	19.832	75.821	39.539	98.228	282.63	3.4946	29.838	0.046402	supercritical
100.00	16.433	377.21	0.0026511	17.904	19.821	75.780	39.546	98.338	282.85	3.4837	29.896	0.046488	supercritical
100.00	16.467	378.24	0.0026438	17.894	19.810	75.739	39.553	98.446	283.07	3.4729	29.955	0.046573	supercritical
100.00	16.500	379.28	0.0026366	17.884	19.798	75.698	39.560	98.553	283.29	3.4620	30.014	0.046658	supercritical
100.00	16.533	380.31	0.0026294	17.874	19.787	75.657	39.566	98.659	283.52	3.4512	30.073	0.046743	supercritical
100.00	16.567	381.34	0.0026223	17.864	19.775	75.617	39.573	98.764	283.75	3.4404	30.133	0.046828	supercritical
100.00	16.600	382.38	0.0026152	17.854	19.764	75.576	39.579	98.867	283.98	3.4296	30.192	0.046913	supercritical
100.00	16.633	383.41	0.0026082	17.844	19.753	75.536	39.586	98.969	284.21	3.4187	30.252	0.046997	supercritical
100.00	16.667	384.44	0.0026012	17.834	19.742	75.495	39.592	99.070	284.44	3.4079	30.311	0.047082	supercritical
100.00	16.700	385.47	0.0025942	17.824	19.730	75.455	39.599	99.170	284.67	3.3972	30.371	0.047167	supercritical
100.00	16.733	386.50	0.0025873	17.814	19.719	75.415	39.605	99.268	284.91	3.3864	30.431	0.047251	supercritical
100.00	16.767	387.53	0.0025804	17.804	19.708	75.374	39.611	99.365	285.15	3.3756	30.491	0.047336	supercritical
100.00	16.800	388.56	0.0025736	17.794	19.697	75.334	39.617	99.461	285.39	3.3649	30.552	0.047421	supercritical
100.00	16.833	389.59	0.0025668	17.784	19.686	75.294	39.623	99.555	285.63	3.3542	30.612	0.047505	supercritical
100.00	16.867	390.61	0.0025601	17.774	19.675	75.254	39.629	99.648	285.87	3.3434	30.672	0.047589	supercritical
100.00	16.900	391.64	0.0025534	17.764	19.663	75.215	39.635	99.740	286.11	3.3327	30.733	0.047674	supercritical
100.00	16.933	392.66	0.0025467	17.754	19.652	75.175	39.641	99.831	286.36	3.3220	30.794	0.047758	supercritical
100.00	16.967	393.68	0.0025401	17.745	19.641	75.135	39.647	99.920	286.60	3.3114	30.855	0.047842	supercritical
100.00	17.000	394.71	0.0025335	17.735	19.630	75.096	39.652	100.01	286.85	3.3007	30.916	0.047926	supercritical
100.00	17.033	395.73	0.0025270	17.725	19.619	75.057	39.658	100.09	287.10	3.2901	30.977	0.048010	supercritical
100.00	17.067	396.75	0.0025205	17.715	19.608	75.017	39.663	100.18	287.35	3.2794	31.038	0.048094	supercritical
100.00	17.100	397.77	0.0025140	17.705	19.597	74.978	39.669	100.26	287.60	3.2688	31.099	0.048178	supercritical
100.00	17.133	398.78	0.0025076	17.696	19.586	74.939	39.674	100.35	287.86	3.2582	31.161	0.048261	supercritical
100.00	17.167	399.80	0.0025012	17.686	19.576	74.900	39.680	100.43	288.11	3.2476	31.222	0.048345	supercritical
100.00	17.200	400.82	0.0024949	17.676	19.565	74.861	39.685	100.51	288.37	3.2371	31.284	0.048429	supercritical
100.00	17.233	401.83	0.0024886	17.666	19.554	74.822	39.690	100.59	288.63	3.2265	31.346	0.048512	supercritical
100.00	17.267	402.85	0.0024823	17.657	19.543	74.783	39.695	100.66	288.89	3.2160	31.408	0.048596	supercritical
100.00	17.300	403.86	0.0024761	17.647	19.532	74.745	39.700	100.74	289.15	3.2055	31.470	0.048679	supercritical
100.00	17.333	404.87	0.0024699	17.637	19.522	74.706	39.705	100.82	289.42	3.1950	31.532	0.048762	supercritical
100.00	17.367	405.88	0.0024638	17.628	19.511	74.668	39.710	100.89	289.68	3.1845	31.594	0.048845	supercritical
100.00	17.400	406.89	0.0024577	17.618	19.500	74.629	39.715	100.96	289.95	3.1740	31.656	0.048928	supercritical
