Temperature (C)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
30.000	12.167	811.46	0.0012323	11.011	11.670	52.449	41.278	120.24	440.33	0.83832	73.704	0.089636	liquid
30.000	12.200	811.96	0.0012316	11.006	11.667	52.432	41.268	120.01	441.08	0.83431	73.797	0.089710	liquid
30.000	12.233	812.46	0.0012308	11.001	11.664	52.415	41.259	119.78	441.84	0.83033	73.889	0.089784	liquid
30.000	12.267	812.95	0.0012301	10.996	11.660	52.398	41.249	119.55	442.58	0.82639	73.981	0.089858	liquid
30.000	12.300	813.45	0.0012293	10.992	11.657	52.381	41.240	119.33	443.33	0.82247	74.073	0.089932	liquid
30.000	12.333	813.93	0.0012286	10.987	11.654	52.365	41.231	119.10	444.07	0.81859	74.164	0.090005	liquid
30.000	12.367	814.42	0.0012279	10.982	11.651	52.348	41.222	118.89	444.81	0.81474	74.255	0.090078	liquid
30.000	12.400	814.91	0.0012271	10.978	11.647	52.331	41.213	118.67	445.55	0.81092	74.346	0.090151	liquid
30.000	12.433	815.39	0.0012264	10.973	11.644	52.315	41.204	118.45	446.28	0.80713	74.436	0.090224	liquid
30.000	12.467	815.87	0.0012257	10.969	11.641	52.299	41.196	118.24	447.01	0.80337	74.526	0.090297	liquid
30.000	12.500	816.35	0.0012250	10.964	11.638	52.282	41.187	118.03	447.74	0.79964	74.616	0.090369	liquid
30.000	12.533	816.82	0.0012243	10.959	11.635	52.266	41.179	117.82	448.46	0.79594	74.706	0.090441	liquid
30.000	12.567	817.30	0.0012235	10.955	11.632	52.250	41.170	117.61	449.19	0.79227	74.795	0.090513	liquid
30.000	12.600	817.77	0.0012228	10.950	11.629	52.234	41.162	117.41	449.90	0.78862	74.884	0.090585	liquid
30.000	12.633	818.23	0.0012221	10.946	11.625	52.218	41.154	117.20	450.62	0.78501	74.972	0.090656	liquid
30.000	12.667	818.70	0.0012214	10.941	11.622	52.202	41.145	117.00	451.33	0.78142	75.061	0.090727	liquid
30.000	12.700	819.17	0.0012208	10.937	11.619	52.186	41.137	116.80	452.05	0.77785	75.149	0.090798	liquid
30.000	12.733	819.63	0.0012201	10.933	11.616	52.170	41.129	116.61	452.75	0.77432	75.236	0.090869	liquid
30.000	12.767	820.09	0.0012194	10.928	11.613	52.154	41.121	116.41	453.46	0.77081	75.324	0.090940	liquid
30.000	12.800	820.55	0.0012187	10.924	11.610	52.138	41.114	116.22	454.16	0.76732	75.411	0.091010	liquid
30.000	12.833	821.00	0.0012180	10.919	11.607	52.123	41.106	116.03	454.86	0.76387	75.498	0.091080	liquid
30.000	12.867	821.45	0.0012174	10.915	11.604	52.107	41.098	115.84	455.56	0.76043	75.585	0.091151	liquid
30.000	12.900	821.91	0.0012167	10.911	11.602	52.091	41.091	115.65	456.26	0.75703	75.671	0.091220	liquid
30.000	12.933	822.36	0.0012160	10.906	11.599	52.076	41.083	115.46	456.95	0.75364	75.757	0.091290	liquid
30.000	12.967	822.80	0.0012154	10.902	11.596	52.060	41.076	115.28	457.64	0.75028	75.843	0.091360	liquid
30.000	13.000	823.25	0.0012147	10.898	11.593	52.045	41.069	115.09	458.33	0.74695	75.928	0.091429	liquid
30.000	13.033	823.69	0.0012140	10.894	11.590	52.030	41.061	114.91	459.02	0.74364	76.014	0.091498	liquid
30.000	13.067	824.13	0.0012134	10.889	11.587	52.015	41.054	114.73	459.70	0.74035	76.099	0.091567	liquid
30.000	13.100	824.57	0.0012127	10.885	11.584	51.999	41.047	114.55	460.38	0.73709	76.184	0.091636	liquid
30.000	13.133	825.01	0.0012121	10.881	11.582	51.984	41.040	114.37	461.06	0.73385	76.268	0.091704	liquid
30.000	13.167	825.45	0.0012115	10.877	11.579	51.969	41.033	114.20	461.73	0.73063	76.352	0.091772	liquid
30.000	13.200	825.88	0.0012108	10.873	11.576	51.954	41.026	114.02	462.41	0.72744	76.436	0.091841	liquid
30.000	13.233	826.32	0.0012102	10.868	11.573	51.939	41.019	113.85	463.08	0.72427	76.520	0.091909	liquid
30.000	13.267	826.75	0.0012096	10.864	11.570	51.924	41.012	113.68	463.75	0.72112	76.604	0.091976	liquid
30.000	13.300	827.17	0.0012089	10.860	11.568	51.909	41.006	113.51	464.42	0.71799	76.687	0.092044	liquid
30.000	13.333	827.60	0.0012083	10.856	11.565	51.895	40.999	113.34	465.08	0.71488	76.770	0.092111	liquid
30.000	13.367	828.03	0.0012077	10.852	11.562	51.880	40.993	113.18	465.74	0.71179	76.853	0.092179	liquid
30.000	13.400	828.45	0.0012071	10.848	11.560	51.865	40.986	113.01	466.40	0.70873	76.936	0.092246	liquid
30.000	13.433	828.87	0.0012065	10.844	11.557	51.851	40.980	112.85	467.06	0.70568	77.018	0.092313	liquid
30.000	13.467	829.29	0.0012058	10.840	11.554	51.836	40.973	112.68	467.72	0.70266	77.100	0.092380	liquid
30.000	13.500	829.71	0.0012052	10.836	11.552	51.822	40.967	112.52	468.37	0.69966	77.182	0.092446	liquid
30.000	13.533	830.13	0.0012046	10.832	11.549	51.807	40.961	112.36	469.02	0.69667	77.264	0.092513	liquid
30.000	13.567	830.54	0.0012040	10.828	11.546	51.793	40.955	112.20	469.67	0.69371	77.345	0.092579	liquid
30.000	13.600	830.95	0.0012034	10.824	11.544	51.778	40.948	112.05	470.32	0.69076	77.427	0.092645	liquid
30.000	13.633	831.37	0.0012028	10.820	11.541	51.764	40.942	111.89	470.96	0.68784	77.508	0.092711	liquid
30.000	13.667	831.78	0.0012022	10.816	11.539	51.750	40.936	111.74	471.61	0.68493	77.588	0.092777	liquid
30.000	13.700	832.18	0.0012017	10.812	11.536	51.736	40.930	111.58	472.25	0.68205	77.669	0.092842	liquid
30.000	13.733	832.59	0.0012011	10.808	11.534	51.721	40.925	111.43	472.89	0.67918	77.749	0.092908	liquid
30.000	13.767	833.00	0.0012005	10.804	11.531	51.707	40.919	111.28	473.52	0.67633	77.830	0.092973	liquid
30.000	13.800	833.40	0.0011999	10.800	11.529	51.693	40.913	111.13	474.16	0.67350	77.910	0.093038	liquid
30.000	13.833	833.80	0.0011993	10.796	11.526	51.679	40.907	110.98	474.79	0.67069	77.989	0.093103	liquid
30.000	13.867	834.20	0.0011988	10.792	11.524	51.665	40.902	110.83	475.42	0.66789	78.069	0.093168	liquid
30.000	13.900	834.60	0.0011982	10.788	11.521	51.651	40.896	110.69	476.05	0.66512	78.148	0.093232	liquid
30.000	13.933	835.00	0.0011976	10.784	11.519	51.637	40.890	110.54	476.68	0.66236	78.227	0.093297	liquid
30.000	13.967	835.39	0.0011970	10.781	11.516	51.624	40.885	110.40	477.30	0.65961	78.306	0.093361	liquid
30.000	14.000	835.79	0.0011965	10.777	11.514	51.610	40.879	110.25	477.92	0.65689	78.385	0.093425	liquid
30.000	14.033	836.18	0.0011959	10.773	11.512	51.596	40.874	110.11	478.55	0.65418	78.464	0.093489	liquid
30.000	14.067	836.57	0.0011954	10.769	11.509	51.582	40.869	109.97	479.16	0.65149	78.542	0.093553	liquid
30.000	14.100	836.96	0.0011948	10.765	11.507	51.569	40.863	109.83	479.78	0.64882	78.620	0.093617	liquid
30.000	14.133	837.35	0.0011942	10.762	11.504	51.555	40.858	109.69	480.40	0.64616	78.698	0.093680	liquid
30.000	14.167	837.74	0.0011937	10.758	11.502	51.542	40.853	109.55	481.01	0.64352	78.776	0.093744	liquid
30.000	14.200	838.12	0.0011931	10.754	11.500	51.528	40.848	109.42	481.62	0.64089	78.853	0.093807	liquid
30.000	14.233	838.51	0.0011926	10.750	11.497	51.515	40.843	109.28	482.23	0.63828	78.931	0.093870	liquid
30.000	14.267	838.89	0.0011921	10.747	11.495	51.501	40.838	109.15	482.84	0.63569	79.008	0.093933	liquid
30.000	14.300	839.27	0.0011915	10.743	11.493	51.488	40.832	109.01	483.45	0.63311	79.085	0.093996	liquid
30.000	14.333	839.65	0.0011910	10.739	11.490	51.475	40.828	108.88	484.05	0.63055	79.162	0.094059	liquid
30.000	14.367	840.03	0.0011904	10.735	11.488	51.461	40.823	108.75	484.65	0.62801	79.238	0.094121	liquid
30.000	14.400	840.41	0.0011899	10.732	11.486	51.448	40.818	108.62	485.26	0.62547	79.315	0.094184	liquid
30.000	14.433	840.78	0.0011894	10.728	11.484	51.435	40.813	108.49	485.85	0.62296	79.391	0.094246	liquid
30.000	14.467	841.16	0.0011888	10.724	11.481	51.422	40.808	108.36	486.45	0.62046	79.467	0.094308	liquid
30.000	14.500	841.53	0.0011883	10.721	11.479	51.409	40.803	108.23	487.05	0.61797	79.543	0.094370	liquid
30.000	14.533	841.90	0.0011878	10.717	11.477	51.395	40.799	108.10	487.64	0.61550	79.619	0.094432	liquid
30.000	14.567	842.27	0.0011873	10.714	11.475	51.382	40.794	107.98	488.23	0.61304	79.695	0.094494	liquid
30.000	14.600	842.64	0.0011867	10.710	11.473	51.369	40.789	107.85	488.83	0.61060	79.770	0.094555	liquid
30.000	14.633	843.01	0.0011862	10.706	11.470	51.356	40.785	107.73	489.41	0.60817	79.845	0.094617	liquid
30.000	14.667	843.38	0.0011857	10.703	11.468	51.344	40.780	107.60	490.00	0.60576	79.920	0.094678	liquid
30.000	14.700	843.75	0.0011852	10.699	11.466	51.331	40.776	107.48	490.59	0.60335	79.995	0.094739	liquid
30.000	14.733	844.11	0.0011847	10.696	11.464	51.318	40.771	107.36	491.17	0.60097	80.070	0.094800	liquid
30.000	14.767	844.47	0.0011842	10.692	11.462	51.305	40.767	107.24	491.75	0.59859	80.144	0.094861	liquid
30.000	14.800	844.83	0.0011837	10.689	11.460	51.292	40.762	107.12	492.34	0.59623	80.219	0.094922	liquid
30.000	14.833	845.20	0.0011832	10.685	11.457	51.279	40.758	107.00	492.91	0.59389	80.293	0.094982	liquid
30.000	14.867	845.56	0.0011827	10.682	11.455	51.267	40.754	106.88	493.49	0.59155	80.367	0.095043	liquid
30.000	14.900	845.91	0.0011822	10.678	11.453	51.254	40.749	106.76	494.07	0.58923	80.441	0.095103	liquid
30.000	14.933	846.27	0.0011817	10.675	11.451	51.242	40.745	106.64	494.64	0.58693	80.515	0.095164	liquid
30.000	14.967	846.63	0.0011812	10.671	11.449	51.229	40.741	106.53	495.22	0.58463	80.588	0.095224	liquid
30.000	15.000	846.98	0.0011807	10.668	11.447	51.216	40.737	106.41	495.79	0.58235	80.662	0.095284	liquid
30.000	15.033	847.34	0.0011802	10.664	11.445	51.204	40.733	106.30	496.36	0.58008	80.735	0.095344	liquid
30.000	15.067	847.69	0.0011797	10.661	11.443	51.191	40.729	106.18	496.93	0.57783	80.808	0.095403	liquid
30.000	15.100	848.04	0.0011792	10.657	11.441	51.179	40.725	106.07	497.49	0.57558	80.881	0.095463	liquid
30.000	15.133	848.39	0.0011787	10.654	11.439	51.167	40.721	105.96	498.06	0.57335	80.954	0.095523	liquid
30.000	15.167	848.74	0.0011782	10.650	11.437	51.154	40.717	105.85	498.62	0.57113	81.026	0.095582	liquid
30.000	15.200	849.09	0.0011777	10.647	11.435	51.142	40.713	105.74	499.18	0.56893	81.099	0.095641	liquid
30.000	15.233	849.43	0.0011773	10.644	11.433	51.130	40.709	105.63	499.75	0.56673	81.171	0.095700	liquid
30.000	15.267	849.78	0.0011768	10.640	11.431	51.117	40.705	105.52	500.30	0.56455	81.243	0.095759	liquid
30.000	15.300	850.12	0.0011763	10.637	11.429	51.105	40.701	105.41	500.86	0.56238	81.316	0.095818	liquid
30.000	15.333	850.47	0.0011758	10.633	11.427	51.093	40.697	105.30	501.42	0.56022	81.387	0.095877	liquid
30.000	15.367	850.81	0.0011754	10.630	11.425	51.081	40.693	105.19	501.97	0.55807	81.459	0.095936	liquid
30.000	15.400	851.15	0.0011749	10.627	11.423	51.069	40.690	105.09	502.53	0.55594	81.531	0.095994	liquid
30.000	15.433	851.49	0.0011744	10.623	11.421	51.057	40.686	104.98	503.08	0.55381	81.602	0.096053	liquid
30.000	15.467	851.83	0.0011739	10.620	11.419	51.044	40.682	104.87	503.63	0.55170	81.673	0.096111	liquid
30.000	15.500	852.17	0.0011735	10.617	11.417	51.032	40.679	104.77	504.18	0.54959	81.745	0.096169	liquid
30.000	15.533	852.51	0.0011730	10.613	11.415	51.020	40.675	104.66	504.73	0.54750	81.816	0.096227	liquid
30.000	15.567	852.84	0.0011725	10.610	11.413	51.008	40.671	104.56	505.28	0.54542	81.887	0.096285	liquid
30.000	15.600	853.18	0.0011721	10.607	11.411	50.997	40.668	104.46	505.82	0.54335	81.957	0.096343	liquid
30.000	15.633	853.51	0.0011716	10.603	11.409	50.985	40.664	104.36	506.36	0.54129	82.028	0.096401	liquid
30.000	15.667	853.84	0.0011712	10.600	11.408	50.973	40.661	104.26	506.91	0.53924	82.098	0.096458	liquid
30.000	15.700	854.18	0.0011707	10.597	11.406	50.961	40.657	104.15	507.45	0.53721	82.169	0.096516	liquid
30.000	15.733	854.51	0.0011703	10.594	11.404	50.949	40.654	104.05	507.99	0.53518	82.239	0.096573	liquid
30.000	15.767	854.84	0.0011698	10.590	11.402	50.937	40.650	103.95	508.53	0.53316	82.309	0.096631	liquid
30.000	15.800	855.17	0.0011694	10.587	11.400	50.926	40.647	103.86	509.06	0.53116	82.379	0.096688	liquid
30.000	15.833	855.50	0.0011689	10.584	11.398	50.914	40.644	103.76	509.60	0.52916	82.449	0.096745	liquid
30.000	15.867	855.82	0.0011685	10.581	11.397	50.902	40.640	103.66	510.13	0.52717	82.518	0.096802	liquid
30.000	15.900	856.15	0.0011680	10.577	11.395	50.891	40.637	103.56	510.67	0.52520	82.588	0.096859	liquid
30.000	15.933	856.47	0.0011676	10.574	11.393	50.879	40.634	103.47	511.20	0.52323	82.657	0.096915	liquid
30.000	15.967	856.80	0.0011671	10.571	11.391	50.867	40.631	103.37	511.73	0.52128	82.727	0.096972	liquid
30.000	16.000	857.12	0.0011667	10.568	11.389	50.856	40.627	103.27	512.26	0.51933	82.796	0.097029	liquid
30.000	16.033	857.44	0.0011663	10.565	11.388	50.844	40.624	103.18	512.79	0.51739	82.865	0.097085	liquid
30.000	16.067	857.77	0.0011658	10.561	11.386	50.833	40.621	103.08	513.31	0.51547	82.934	0.097141	liquid
30.000	16.100	858.09	0.0011654	10.558	11.384	50.821	40.618	102.99	513.84	0.51355	83.002	0.097198	liquid
30.000	16.133	858.41	0.0011649	10.555	11.382	50.810	40.615	102.90	514.36	0.51164	83.071	0.097254	liquid
30.000	16.167	858.72	0.0011645	10.552	11.380	50.798	40.612	102.80	514.89	0.50974	83.139	0.097310	liquid
30.000	16.200	859.04	0.0011641	10.549	11.379	50.787	40.609	102.71	515.41	0.50785	83.208	0.097366	liquid
30.000	16.233	859.36	0.0011637	10.546	11.377	50.776	40.606	102.62	515.93	0.50598	83.276	0.097422	liquid
30.000	16.267	859.68	0.0011632	10.543	11.375	50.764	40.603	102.53	516.45	0.50410	83.344	0.097477	liquid
30.000	16.300	859.99	0.0011628	10.539	11.374	50.753	40.600	102.44	516.97	0.50224	83.412	0.097533	liquid
30.000	16.333	860.30	0.0011624	10.536	11.372	50.742	40.597	102.35	517.49	0.50039	83.480	0.097588	liquid
30.000	16.367	860.62	0.0011620	10.533	11.370	50.731	40.594	102.26	518.00	0.49855	83.548	0.097644	liquid
30.000	16.400	860.93	0.0011615	10.530	11.368	50.719	40.591	102.17	518.52	0.49671	83.616	0.097699	liquid
30.000	16.433	861.24	0.0011611	10.527	11.367	50.708	40.588	102.08	519.03	0.49489	83.683	0.097754	liquid
30.000	16.467	861.55	0.0011607	10.524	11.365	50.697	40.585	101.99	519.54	0.49307	83.750	0.097809	liquid
30.000	16.500	861.86	0.0011603	10.521	11.363	50.686	40.582	101.91	520.05	0.49126	83.818	0.097864	liquid
30.000	16.533	862.17	0.0011599	10.518	11.362	50.675	40.579	101.82	520.56	0.48946	83.885	0.097919	liquid
30.000	16.567	862.48	0.0011594	10.515	11.360	50.664	40.577	101.73	521.07	0.48767	83.952	0.097974	liquid
30.000	16.600	862.79	0.0011590	10.512	11.358	50.653	40.574	101.65	521.58	0.48589	84.019	0.098029	liquid
30.000	16.633	863.09	0.0011586	10.509	11.357	50.642	40.571	101.56	522.09	0.48411	84.086	0.098084	liquid
30.000	16.667	863.40	0.0011582	10.506	11.355	50.631	40.568	101.48	522.59	0.48235	84.152	0.098138	liquid
30.000	16.700	863.70	0.0011578	10.503	11.354	50.620	40.566	101.39	523.10	0.48059	84.219	0.098193	liquid
30.000	16.733	864.01	0.0011574	10.500	11.352	50.609	40.563	101.31	523.60	0.47884	84.286	0.098247	liquid
30.000	16.767	864.31	0.0011570	10.497	11.350	50.598	40.560	101.22	524.10	0.47710	84.352	0.098301	liquid
30.000	16.800	864.61	0.0011566	10.494	11.349	50.587	40.558	101.14	524.60	0.47537	84.418	0.098355	liquid
30.000	16.833	864.92	0.0011562	10.491	11.347	50.576	40.555	101.06	525.10	0.47364	84.484	0.098409	liquid
30.000	16.867	865.22	0.0011558	10.488	11.345	50.565	40.552	100.97	525.60	0.47192	84.550	0.098463	liquid
30.000	16.900	865.52	0.0011554	10.485	11.344	50.554	40.550	100.89	526.10	0.47022	84.616	0.098517	liquid
30.000	16.933	865.82	0.0011550	10.482	11.342	50.544	40.547	100.81	526.60	0.46851	84.682	0.098571	liquid
30.000	16.967	866.11	0.0011546	10.479	11.341	50.533	40.545	100.73	527.09	0.46682	84.748	0.098625	liquid
30.000	17.000	866.41	0.0011542	10.476	11.339	50.522	40.542	100.65	527.59	0.46513	84.814	0.098678	liquid
30.000	17.033	866.71	0.0011538	10.473	11.338	50.511	40.540	100.57	528.08	0.46346	84.879	0.098732	liquid
30.000	17.067	867.01	0.0011534	10.470	11.336	50.501	40.537	100.49	528.57	0.46179	84.944	0.098785	liquid
30.000	17.100	867.30	0.0011530	10.467	11.335	50.490	40.535	100.41	529.06	0.46012	85.010	0.098839	liquid
30.000	17.133	867.60	0.0011526	10.464	11.333	50.479	40.532	100.33	529.55	0.45847	85.075	0.098892	liquid
30.000	17.167	867.89	0.0011522	10.461	11.331	50.469	40.530	100.25	530.04	0.45682	85.140	0.098945	liquid
30.000	17.200	868.18	0.0011518	10.458	11.330	50.458	40.528	100.17	530.53	0.45518	85.205	0.098998	liquid
30.000	17.233	868.47	0.0011514	10.455	11.328	50.448	40.525	100.10	531.02	0.45354	85.270	0.099051	liquid
30.000	17.267	868.77	0.0011511	10.452	11.327	50.437	40.523	100.02	531.50	0.45192	85.335	0.099104	liquid
30.000	17.300	869.06	0.0011507	10.449	11.325	50.426	40.521	99.942	531.99	0.45030	85.399	0.099157	liquid
30.000	17.333	869.35	0.0011503	10.446	11.324	50.416	40.518	99.865	532.47	0.44869	85.464	0.099210	liquid
30.000	17.367	869.64	0.0011499	10.444	11.322	50.405	40.516	99.789	532.95	0.44708	85.528	0.099262	liquid
30.000	17.400	869.93	0.0011495	10.441	11.321	50.395	40.514	99.714	533.44	0.44549	85.593	0.099315	liquid
30.000	17.433	870.21	0.0011491	10.438	11.319	50.385	40.511	99.638	533.92	0.44389	85.657	0.099367	liquid
30.000	17.467	870.50	0.0011488	10.435	11.318	50.374	40.509	99.563	534.40	0.44231	85.721	0.099420	liquid
30.000	17.500	870.79	0.0011484	10.432	11.317	50.364	40.507	99.489	534.88	0.44073	85.785	0.099472	liquid
30.000	17.533	871.07	0.0011480	10.429	11.315	50.353	40.505	99.415	535.36	0.43916	85.849	0.099524	liquid
