Temperature (C)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
150.00	10.767	158.51	0.0063086	22.012	25.001	91.541	36.704	56.463	300.35	3.9332	23.476	0.033357	supercritical
150.00	10.800	159.08	0.0062860	22.006	24.994	91.502	36.713	56.521	300.35	3.9296	23.491	0.033387	supercritical
150.00	10.833	159.65	0.0062636	22.000	24.987	91.463	36.721	56.578	300.35	3.9260	23.505	0.033418	supercritical
150.00	10.867	160.22	0.0062414	21.994	24.979	91.423	36.730	56.636	300.35	3.9223	23.520	0.033448	supercritical
150.00	10.900	160.79	0.0062192	21.988	24.972	91.384	36.739	56.693	300.34	3.9187	23.535	0.033479	supercritical
150.00	10.933	161.36	0.0061972	21.982	24.964	91.345	36.747	56.751	300.34	3.9150	23.550	0.033509	supercritical
150.00	10.967	161.93	0.0061754	21.976	24.957	91.306	36.756	56.809	300.34	3.9113	23.565	0.033540	supercritical
150.00	11.000	162.50	0.0061537	21.970	24.949	91.267	36.764	56.866	300.34	3.9076	23.580	0.033571	supercritical
150.00	11.033	163.08	0.0061321	21.964	24.942	91.229	36.773	56.924	300.34	3.9039	23.595	0.033602	supercritical
150.00	11.067	163.65	0.0061107	21.959	24.935	91.190	36.782	56.982	300.34	3.9002	23.610	0.033633	supercritical
150.00	11.100	164.22	0.0060893	21.953	24.927	91.151	36.790	57.040	300.34	3.8965	23.625	0.033664	supercritical
150.00	11.133	164.79	0.0060682	21.947	24.920	91.113	36.799	57.098	300.34	3.8928	23.640	0.033695	supercritical
150.00	11.167	165.37	0.0060471	21.941	24.912	91.074	36.807	57.156	300.34	3.8891	23.655	0.033726	supercritical
150.00	11.200	165.94	0.0060262	21.935	24.905	91.036	36.816	57.214	300.34	3.8853	23.671	0.033758	supercritical
150.00	11.233	166.52	0.0060054	21.929	24.898	90.997	36.824	57.273	300.35	3.8816	23.686	0.033789	supercritical
150.00	11.267	167.09	0.0059848	21.923	24.890	90.959	36.833	57.331	300.35	3.8778	23.701	0.033820	supercritical
150.00	11.300	167.67	0.0059642	21.917	24.883	90.921	36.842	57.389	300.35	3.8740	23.717	0.033852	supercritical
150.00	11.333	168.24	0.0059438	21.911	24.875	90.883	36.850	57.448	300.35	3.8703	23.732	0.033883	supercritical
150.00	11.367	168.82	0.0059235	21.905	24.868	90.845	36.859	57.506	300.36	3.8665	23.748	0.033915	supercritical
150.00	11.400	169.40	0.0059033	21.899	24.861	90.807	36.867	57.564	300.36	3.8627	23.763	0.033947	supercritical
150.00	11.433	169.97	0.0058833	21.893	24.853	90.769	36.876	57.623	300.37	3.8589	23.779	0.033978	supercritical
150.00	11.467	170.55	0.0058634	21.887	24.846	90.731	36.884	57.681	300.37	3.8551	23.794	0.034010	supercritical
150.00	11.500	171.13	0.0058436	21.881	24.838	90.693	36.893	57.740	300.38	3.8513	23.810	0.034042	supercritical
150.00	11.533	171.71	0.0058239	21.875	24.831	90.655	36.901	57.799	300.38	3.8474	23.826	0.034074	supercritical
150.00	11.567	172.29	0.0058043	21.869	24.824	90.618	36.910	57.857	300.39	3.8436	23.842	0.034106	supercritical
150.00	11.600	172.86	0.0057849	21.863	24.816	90.580	36.918	57.916	300.39	3.8398	23.858	0.034138	supercritical
150.00	11.633	173.44	0.0057655	21.857	24.809	90.542	36.926	57.975	300.40	3.8359	23.874	0.034171	supercritical
150.00	11.667	174.02	0.0057463	21.851	24.801	90.505	36.935	58.034	300.41	3.8320	23.890	0.034203	supercritical
150.00	11.700	174.61	0.0057272	21.845	24.794	90.468	36.943	58.093	300.42	3.8282	23.906	0.034235	supercritical
150.00	11.733	175.19	0.0057082	21.839	24.786	90.430	36.952	58.152	300.42	3.8243	23.922	0.034268	supercritical
150.00	11.767	175.77	0.0056893	21.833	24.779	90.393	36.960	58.211	300.43	3.8204	23.938	0.034300	supercritical
150.00	11.800	176.35	0.0056706	21.827	24.772	90.356	36.969	58.270	300.44	3.8165	23.954	0.034333	supercritical
150.00	11.833	176.93	0.0056519	21.821	24.764	90.319	36.977	58.329	300.45	3.8126	23.970	0.034365	supercritical
150.00	11.867	177.51	0.0056333	21.815	24.757	90.281	36.985	58.388	300.46	3.8087	23.986	0.034398	supercritical
150.00	11.900	178.10	0.0056149	21.809	24.749	90.244	36.994	58.447	300.47	3.8048	24.003	0.034431	supercritical
150.00	11.933	178.68	0.0055966	21.803	24.742	90.208	37.002	58.506	300.48	3.8008	24.019	0.034464	supercritical
150.00	11.967	179.27	0.0055783	21.797	24.735	90.171	37.011	58.566	300.49	3.7969	24.036	0.034497	supercritical
150.00	12.000	179.85	0.0055602	21.791	24.727	90.134	37.019	58.625	300.50	3.7929	24.052	0.034530	supercritical
150.00	12.033	180.43	0.0055422	21.785	24.720	90.097	37.027	58.684	300.52	3.7890	24.069	0.034563	supercritical
150.00	12.067	181.02	0.0055243	21.779	24.712	90.060	37.036	58.744	300.53	3.7850	24.085	0.034596	supercritical
150.00	12.100	181.60	0.0055065	21.773	24.705	90.024	37.044	58.803	300.54	3.7811	24.102	0.034629	supercritical
150.00	12.133	182.19	0.0054887	21.767	24.698	89.987	37.052	58.862	300.55	3.7771	24.118	0.034662	supercritical
150.00	12.167	182.78	0.0054711	21.761	24.690	89.951	37.061	58.922	300.57	3.7731	24.135	0.034696	supercritical
150.00	12.200	183.36	0.0054536	21.755	24.683	89.914	37.069	58.982	300.58	3.7691	24.152	0.034729	supercritical
150.00	12.233	183.95	0.0054362	21.748	24.675	89.878	37.077	59.041	300.60	3.7651	24.169	0.034763	supercritical
150.00	12.267	184.54	0.0054189	21.742	24.668	89.841	37.086	59.101	300.61	3.7611	24.186	0.034796	supercritical
150.00	12.300	185.13	0.0054017	21.736	24.660	89.805	37.094	59.160	300.63	3.7570	24.203	0.034830	supercritical
150.00	12.333	185.72	0.0053846	21.730	24.653	89.769	37.102	59.220	300.64	3.7530	24.220	0.034864	supercritical
150.00	12.367	186.30	0.0053676	21.724	24.646	89.733	37.110	59.280	300.66	3.7490	24.237	0.034898	supercritical
150.00	12.400	186.89	0.0053506	21.718	24.638	89.697	37.119	59.340	300.68	3.7449	24.254	0.034931	supercritical
150.00	12.433	187.48	0.0053338	21.712	24.631	89.661	37.127	59.399	300.69	3.7409	24.271	0.034965	supercritical
150.00	12.467	188.07	0.0053171	21.706	24.623	89.625	37.135	59.459	300.71	3.7368	24.288	0.034999	supercritical
150.00	12.500	188.66	0.0053004	21.700	24.616	89.589	37.143	59.519	300.73	3.7327	24.306	0.035034	supercritical
150.00	12.533	189.25	0.0052839	21.694	24.609	89.553	37.152	59.579	300.75	3.7287	24.323	0.035068	supercritical
150.00	12.567	189.85	0.0052674	21.688	24.601	89.517	37.160	59.639	300.77	3.7246	24.340	0.035102	supercritical
150.00	12.600	190.44	0.0052511	21.682	24.594	89.481	37.168	59.699	300.79	3.7205	24.358	0.035136	supercritical
150.00	12.633	191.03	0.0052348	21.676	24.586	89.446	37.176	59.759	300.81	3.7164	24.375	0.035171	supercritical
150.00	12.667	191.62	0.0052186	21.670	24.579	89.410	37.184	59.819	300.83	3.7123	24.393	0.035205	supercritical
150.00	12.700	192.21	0.0052025	21.664	24.572	89.375	37.193	59.879	300.85	3.7082	24.410	0.035240	supercritical
150.00	12.733	192.81	0.0051865	21.658	24.564	89.339	37.201	59.939	300.87	3.7040	24.428	0.035274	supercritical
150.00	12.767	193.40	0.0051706	21.652	24.557	89.304	37.209	59.999	300.89	3.6999	24.446	0.035309	supercritical
150.00	12.800	193.99	0.0051548	21.646	24.549	89.268	37.217	60.059	300.91	3.6957	24.463	0.035344	supercritical
150.00	12.833	194.59	0.0051390	21.640	24.542	89.233	37.225	60.119	300.94	3.6916	24.481	0.035378	supercritical
150.00	12.867	195.18	0.0051234	21.633	24.535	89.198	37.233	60.179	300.96	3.6874	24.499	0.035413	supercritical
150.00	12.900	195.78	0.0051078	21.627	24.527	89.162	37.241	60.239	300.98	3.6833	24.517	0.035448	supercritical
150.00	12.933	196.37	0.0050923	21.621	24.520	89.127	37.249	60.300	301.01	3.6791	24.535	0.035483	supercritical
150.00	12.967	196.97	0.0050769	21.615	24.512	89.092	37.258	60.360	301.03	3.6749	24.553	0.035518	supercritical
150.00	13.000	197.57	0.0050616	21.609	24.505	89.057	37.266	60.420	301.06	3.6707	24.571	0.035554	supercritical
150.00	13.033	198.16	0.0050464	21.603	24.498	89.022	37.274	60.480	301.08	3.6665	24.589	0.035589	supercritical
150.00	13.067	198.76	0.0050312	21.597	24.490	88.987	37.282	60.541	301.11	3.6623	24.607	0.035624	supercritical
150.00	13.100	199.36	0.0050161	21.591	24.483	88.952	37.290	60.601	301.13	3.6581	24.626	0.035660	supercritical
150.00	13.133	199.95	0.0050012	21.585	24.475	88.918	37.298	60.661	301.16	3.6539	24.644	0.035695	supercritical
150.00	13.167	200.55	0.0049862	21.579	24.468	88.883	37.306	60.722	301.19	3.6497	24.662	0.035731	supercritical
150.00	13.200	201.15	0.0049714	21.573	24.461	88.848	37.314	60.782	301.22	3.6454	24.681	0.035766	supercritical
150.00	13.233	201.75	0.0049567	21.567	24.453	88.813	37.322	60.842	301.24	3.6412	24.699	0.035802	supercritical
150.00	13.267	202.35	0.0049420	21.560	24.446	88.779	37.330	60.903	301.27	3.6370	24.718	0.035838	supercritical
150.00	13.300	202.95	0.0049274	21.554	24.439	88.744	37.338	60.963	301.30	3.6327	24.736	0.035873	supercritical
150.00	13.333	203.55	0.0049129	21.548	24.431	88.710	37.346	61.024	301.33	3.6284	24.755	0.035909	supercritical
150.00	13.367	204.15	0.0048984	21.542	24.424	88.675	37.354	61.084	301.36	3.6242	24.774	0.035945	supercritical
150.00	13.400	204.75	0.0048841	21.536	24.416	88.641	37.362	61.144	301.39	3.6199	24.792	0.035981	supercritical
150.00	13.433	205.35	0.0048698	21.530	24.409	88.607	37.370	61.205	301.42	3.6156	24.811	0.036017	supercritical
150.00	13.467	205.95	0.0048556	21.524	24.402	88.572	37.377	61.265	301.46	3.6113	24.830	0.036054	supercritical
150.00	13.500	206.55	0.0048414	21.518	24.394	88.538	37.385	61.326	301.49	3.6070	24.849	0.036090	supercritical
150.00	13.533	207.15	0.0048274	21.512	24.387	88.504	37.393	61.386	301.52	3.6027	24.868	0.036126	supercritical
150.00	13.567	207.75	0.0048134	21.506	24.380	88.470	37.401	61.447	301.55	3.5984	24.887	0.036162	supercritical
150.00	13.600	208.36	0.0047995	21.500	24.372	88.436	37.409	61.507	301.59	3.5941	24.906	0.036199	supercritical
150.00	13.633	208.96	0.0047856	21.493	24.365	88.402	37.417	61.568	301.62	3.5898	24.925	0.036235	supercritical
150.00	13.667	209.56	0.0047719	21.487	24.357	88.368	37.425	61.628	301.65	3.5854	24.944	0.036272	supercritical
150.00	13.700	210.17	0.0047582	21.481	24.350	88.334	37.433	61.689	301.69	3.5811	24.963	0.036309	supercritical
150.00	13.733	210.77	0.0047445	21.475	24.343	88.300	37.440	61.749	301.73	3.5767	24.983	0.036345	supercritical
150.00	13.767	211.37	0.0047310	21.469	24.335	88.266	37.448	61.810	301.76	3.5724	25.002	0.036382	supercritical
150.00	13.800	211.98	0.0047175	21.463	24.328	88.232	37.456	61.870	301.80	3.5680	25.022	0.036419	supercritical
150.00	13.833	212.58	0.0047041	21.457	24.321	88.199	37.464	61.931	301.83	3.5637	25.041	0.036456	supercritical
150.00	13.867	213.19	0.0046907	21.451	24.313	88.165	37.472	61.991	301.87	3.5593	25.061	0.036493	supercritical
150.00	13.900	213.79	0.0046774	21.445	24.306	88.131	37.479	62.052	301.91	3.5549	25.080	0.036530	supercritical
150.00	13.933	214.40	0.0046642	21.438	24.299	88.098	37.487	62.112	301.95	3.5505	25.100	0.036567	supercritical
150.00	13.967	215.00	0.0046511	21.432	24.291	88.064	37.495	62.173	301.99	3.5461	25.119	0.036605	supercritical
150.00	14.000	215.61	0.0046380	21.426	24.284	88.031	37.503	62.233	302.03	3.5417	25.139	0.036642	supercritical
150.00	14.033	216.22	0.0046250	21.420	24.277	87.997	37.510	62.294	302.07	3.5373	25.159	0.036679	supercritical
150.00	14.067	216.82	0.0046120	21.414	24.269	87.964	37.518	62.354	302.11	3.5329	25.179	0.036717	supercritical
150.00	14.100	217.43	0.0045992	21.408	24.262	87.931	37.526	62.415	302.15	3.5285	25.199	0.036754	supercritical
150.00	14.133	218.04	0.0045863	21.402	24.254	87.897	37.533	62.475	302.19	3.5240	25.219	0.036792	supercritical
150.00	14.167	218.65	0.0045736	21.396	24.247	87.864	37.541	62.536	302.23	3.5196	25.239	0.036829	supercritical
150.00	14.200	219.25	0.0045609	21.390	24.240	87.831	37.549	62.596	302.27	3.5152	25.259	0.036867	supercritical
150.00	14.233	219.86	0.0045483	21.383	24.232	87.798	37.556	62.657	302.32	3.5107	25.279	0.036905	supercritical
150.00	14.267	220.47	0.0045357	21.377	24.225	87.765	37.564	62.717	302.36	3.5063	25.299	0.036943	supercritical
150.00	14.300	221.08	0.0045232	21.371	24.218	87.732	37.571	62.778	302.40	3.5018	25.319	0.036981	supercritical
150.00	14.333	221.69	0.0045108	21.365	24.210	87.699	37.579	62.838	302.45	3.4974	25.340	0.037019	supercritical
150.00	14.367	222.30	0.0044984	21.359	24.203	87.666	37.587	62.899	302.49	3.4929	25.360	0.037057	supercritical
150.00	14.400	222.91	0.0044861	21.353	24.196	87.633	37.594	62.959	302.54	3.4884	25.381	0.037095	supercritical
150.00	14.433	223.52	0.0044739	21.347	24.189	87.600	37.602	63.020	302.58	3.4839	25.401	0.037133	supercritical
150.00	14.467	224.13	0.0044617	21.341	24.181	87.567	37.609	63.080	302.63	3.4794	25.422	0.037171	supercritical
150.00	14.500	224.74	0.0044496	21.334	24.174	87.535	37.617	63.140	302.68	3.4749	25.442	0.037209	supercritical
150.00	14.533	225.35	0.0044375	21.328	24.167	87.502	37.624	63.201	302.73	3.4704	25.463	0.037248	supercritical
150.00	14.567	225.96	0.0044255	21.322	24.159	87.469	37.632	63.261	302.77	3.4659	25.484	0.037286	supercritical
150.00	14.600	226.57	0.0044136	21.316	24.152	87.437	37.639	63.321	302.82	3.4614	25.504	0.037325	supercritical
150.00	14.633	227.18	0.0044017	21.310	24.145	87.404	37.647	63.382	302.87	3.4569	25.525	0.037363	supercritical
150.00	14.667	227.80	0.0043899	21.304	24.137	87.372	37.654	63.442	302.92	3.4524	25.546	0.037402	supercritical
150.00	14.700	228.41	0.0043781	21.298	24.130	87.339	37.662	63.502	302.97	3.4478	25.567	0.037441	supercritical
150.00	14.733	229.02	0.0043664	21.292	24.123	87.307	37.669	63.562	303.02	3.4433	25.588	0.037479	supercritical
150.00	14.767	229.63	0.0043548	21.285	24.115	87.274	37.677	63.623	303.07	3.4388	25.609	0.037518	supercritical
150.00	14.800	230.25	0.0043432	21.279	24.108	87.242	37.684	63.683	303.12	3.4342	25.630	0.037557	supercritical
150.00	14.833	230.86	0.0043316	21.273	24.101	87.210	37.691	63.743	303.18	3.4297	25.651	0.037596	supercritical
150.00	14.867	231.47	0.0043202	21.267	24.094	87.178	37.699	63.803	303.23	3.4251	25.673	0.037635	supercritical
150.00	14.900	232.09	0.0043087	21.261	24.086	87.145	37.706	63.863	303.28	3.4205	25.694	0.037674	supercritical
150.00	14.933	232.70	0.0042974	21.255	24.079	87.113	37.714	63.923	303.34	3.4160	25.715	0.037714	supercritical
150.00	14.967	233.31	0.0042861	21.249	24.072	87.081	37.721	63.983	303.39	3.4114	25.737	0.037753	supercritical
150.00	15.000	233.93	0.0042748	21.242	24.064	87.049	37.728	64.043	303.44	3.4068	25.758	0.037792	supercritical
150.00	15.033	234.54	0.0042636	21.236	24.057	87.017	37.736	64.103	303.50	3.4022	25.780	0.037831	supercritical
150.00	15.067	235.16	0.0042524	21.230	24.050	86.985	37.743	64.163	303.56	3.3976	25.801	0.037871	supercritical
150.00	15.100	235.77	0.0042414	21.224	24.043	86.953	37.750	64.223	303.61	3.3930	25.823	0.037910	supercritical
150.00	15.133	236.39	0.0042303	21.218	24.035	86.922	37.757	64.283	303.67	3.3884	25.845	0.037950	supercritical
150.00	15.167	237.00	0.0042193	21.212	24.028	86.890	37.765	64.343	303.73	3.3838	25.866	0.037990	supercritical
150.00	15.200	237.62	0.0042084	21.206	24.021	86.858	37.772	64.403	303.78	3.3792	25.888	0.038029	supercritical
150.00	15.233	238.24	0.0041975	21.200	24.014	86.826	37.779	64.463	303.84	3.3746	25.910	0.038069	supercritical
150.00	15.267	238.85	0.0041867	21.193	24.006	86.795	37.786	64.522	303.90	3.3700	25.932	0.038109	supercritical
150.00	15.300	239.47	0.0041759	21.187	23.999	86.763	37.794	64.582	303.96	3.3653	25.954	0.038149	supercritical
150.00	15.333	240.09	0.0041652	21.181	23.992	86.731	37.801	64.642	304.02	3.3607	25.976	0.038189	supercritical
150.00	15.367	240.70	0.0041545	21.175	23.985	86.700	37.808	64.701	304.08	3.3561	25.998	0.038229	supercritical
150.00	15.400	241.32	0.0041439	21.169	23.977	86.668	37.815	64.761	304.14	3.3514	26.020	0.038269	supercritical
150.00	15.433	241.94	0.0041333	21.163	23.970	86.637	37.822	64.820	304.20	3.3468	26.043	0.038309	supercritical
150.00	15.467	242.55	0.0041228	21.157	23.963	86.606	37.829	64.880	304.27	3.3421	26.065	0.038349	supercritical
150.00	15.500	243.17	0.0041123	21.151	23.956	86.574	37.836	64.939	304.33	3.3375	26.087	0.038389	supercritical
150.00	15.533	243.79	0.0041019	21.144	23.949	86.543	37.844	64.999	304.39	3.3328	26.110	0.038430	supercritical
150.00	15.567	244.41	0.0040915	21.138	23.941	86.512	37.851	65.058	304.46	3.3282	26.132	0.038470	supercritical
150.00	15.600	245.03	0.0040812	21.132	23.934	86.480	37.858	65.118	304.52	3.3235	26.154	0.038510	supercritical
150.00	15.633	245.64	0.0040709	21.126	23.927	86.449	37.865	65.177	304.59	3.3188	26.177	0.038551	supercritical
150.00	15.667	246.26	0.0040607	21.120	23.920	86.418	37.872	65.236	304.65	3.3141	26.200	0.038591	supercritical
150.00	15.700	246.88	0.0040505	21.114	23.912	86.387	37.879	65.295	304.72	3.3094	26.222	0.038632	supercritical
150.00	15.733	247.50	0.0040404	21.108	23.905	86.356	37.886	65.354	304.78	3.3048	26.245	0.038673	supercritical
150.00	15.767	248.12	0.0040303	21.101	23.898	86.325	37.893	65.413	304.85	3.3001	26.268	0.038713	supercritical
150.00	15.800	248.74	0.0040203	21.095	23.891	86.294	37.900	65.472	304.92	3.2954	26.291	0.038754	supercritical
150.00	15.833	249.36	0.0040103	21.089	23.884	86.263	37.907	65.531	304.99	3.2907	26.314	0.038795	supercritical
150.00	15.867	249.98	0.0040004	21.083	23.876	86.232	37.914	65.590	305.05	3.2860	26.337	0.038836	supercritical
150.00	15.900	250.60	0.0039905	21.077	23.869	86.201	37.921	65.649	305.12	3.2813	26.360	0.038877	supercritical
150.00	15.933	251.22	0.0039806	21.071	23.862	86.171	37.927	65.708	305.19	3.2765	26.383	0.038918	supercritical
150.00	15.967	251.84	0.0039708	21.065	23.855	86.140	37.934	65.767	305.26	3.2718	26.406	0.038959	supercritical
150.00	16.000	252.46	0.0039611	21.059	23.848	86.109	37.941	65.825	305.33	3.2671	26.429	0.039000	supercritical
150.00	16.033	253.08	0.0039513	21.052	23.841	86.079	37.948	65.884	305.41	3.2624	26.452	0.039041	supercritical
150.00	16.067	253.70	0.0039417	21.046	23.833	86.048	37.955	65.943	305.48	3.2576	26.476	0.039083	supercritical
150.00	16.100	254.32	0.0039321	21.040	23.826	86.017	37.962	66.001	305.55	3.2529	26.499	0.039124	supercritical
150.00	16.133	254.94	0.0039225	21.034	23.819	85.987	37.969	66.060	305.62	3.2482	26.522	0.039165	supercritical
150.00	16.167	255.56	0.0039130	21.028	23.812	85.956	37.975	66.118	305.70	3.2434	26.546	0.039207	supercritical
150.00	16.200	256.18	0.0039035	21.022	23.805	85.926	37.982	66.176	305.77	3.2387	26.570	0.039248	supercritical
150.00	16.233	256.80	0.0038940	21.016	23.798	85.896	37.989	66.234	305.84	3.2339	26.593	0.039290	supercritical
150.00	16.267	257.42	0.0038846	21.010	23.791	85.865	37.996	66.293	305.92	3.2292	26.617	0.039331	supercritical
150.00	16.300	258.05	0.0038753	21.003	23.783	85.835	38.003	66.351	306.00	3.2244	26.641	0.039373	supercritical
150.00	16.333	258.67	0.0038660	20.997	23.776	85.805	38.009	66.409	306.07	3.2197	26.664	0.039415	supercritical
150.00	16.367	259.29	0.0038567	20.991	23.769	85.774	38.016	66.467	306.15	3.2149	26.688	0.039457	supercritical
150.00	16.400	259.91	0.0038475	20.985	23.762	85.744	38.023	66.525	306.23	3.2101	26.712	0.039498	supercritical
150.00	16.433	260.53	0.0038383	20.979	23.755	85.714	38.029	66.583	306.30	3.2054	26.736	0.039540	supercritical
150.00	16.467	261.16	0.0038291	20.973	23.748	85.684	38.036	66.640	306.38	3.2006	26.760	0.039582	supercritical
150.00	16.500	261.78	0.0038200	20.967	23.741	85.654	38.043	66.698	306.46	3.1958	26.784	0.039624	supercritical
150.00	16.533	262.40	0.0038110	20.961	23.734	85.624	38.049	66.756	306.54	3.1910	26.808	0.039666	supercritical
150.00	16.567	263.02	0.0038020	20.955	23.727	85.594	38.056	66.813	306.62	3.1863	26.832	0.039708	supercritical
150.00	16.600	263.65	0.0037930	20.948	23.719	85.564	38.063	66.871	306.70	3.1815	26.857	0.039751	supercritical
150.00	16.633	264.27	0.0037840	20.942	23.712	85.534	38.069	66.928	306.78	3.1767	26.881	0.039793	supercritical
150.00	16.667	264.89	0.0037751	20.936	23.705	85.504	38.076	66.985	306.86	3.1719	26.905	0.039835	supercritical
150.00	16.700	265.51	0.0037663	20.930	23.698	85.475	38.082	67.042	306.95	3.1671	26.930	0.039877	supercritical
150.00	16.733	266.14	0.0037575	20.924	23.691	85.445	38.089	67.100	307.03	3.1623	26.954	0.039920	supercritical
150.00	16.767	266.76	0.0037487	20.918	23.684	85.415	38.095	67.157	307.11	3.1575	26.979	0.039962	supercritical
150.00	16.800	267.38	0.0037400	20.912	23.677	85.385	38.102	67.214	307.20	3.1527	27.003	0.040005	supercritical
150.00	16.833	268.01	0.0037313	20.906	23.670	85.356	38.108	67.271	307.28	3.1479	27.028	0.040047	supercritical
150.00	16.867	268.63	0.0037226	20.900	23.663	85.326	38.115	67.327	307.37	3.1431	27.053	0.040090	supercritical
150.00	16.900	269.25	0.0037140	20.893	23.656	85.297	38.121	67.384	307.45	3.1383	27.077	0.040132	supercritical
150.00	16.933	269.88	0.0037054	20.887	23.649	85.267	38.128	67.441	307.54	3.1335	27.102	0.040175	supercritical
150.00	16.967	270.50	0.0036969	20.881	23.642	85.238	38.134	67.497	307.62	3.1286	27.127	0.040218	supercritical
150.00	17.000	271.12	0.0036884	20.875	23.635	85.208	38.140	67.554	307.71	3.1238	27.152	0.040260	supercritical
150.00	17.033	271.75	0.0036799	20.869	23.628	85.179	38.147	67.610	307.80	3.1190	27.177	0.040303	supercritical
150.00	17.067	272.37	0.0036715	20.863	23.621	85.149	38.153	67.666	307.89	3.1142	27.202	0.040346	supercritical
150.00	17.100	272.99	0.0036631	20.857	23.614	85.120	38.160	67.723	307.98	3.1093	27.227	0.040389	supercritical
150.00	17.133	273.62	0.0036547	20.851	23.607	85.091	38.166	67.779	308.07	3.1045	27.252	0.040432	supercritical
150.00	17.167	274.24	0.0036464	20.845	23.600	85.062	38.172	67.835	308.16	3.0997	27.278	0.040475	supercritical
150.00	17.200	274.86	0.0036382	20.839	23.593	85.032	38.179	67.891	308.25	3.0948	27.303	0.040518	supercritical
150.00	17.233	275.49	0.0036299	20.832	23.586	85.003	38.185	67.947	308.34	3.0900	27.328	0.040561	supercritical
150.00	17.267	276.11	0.0036217	20.826	23.579	84.974	38.191	68.002	308.43	3.0852	27.354	0.040604	supercritical
150.00	17.300	276.74	0.0036136	20.820	23.572	84.945	38.197	68.058	308.52	3.0803	27.379	0.040648	supercritical
150.00	17.333	277.36	0.0036054	20.814	23.565	84.916	38.204	68.113	308.62	3.0755	27.405	0.040691	supercritical
150.00	17.367	277.98	0.0035973	20.808	23.558	84.887	38.210	68.169	308.71	3.0706	27.430	0.040734	supercritical
150.00	17.400	278.61	0.0035893	20.802	23.551	84.858	38.216	68.224	308.80	3.0658	27.456	0.040778	supercritical
