Temperature (C)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
50.000	13.267	646.84	0.0015460	13.352	14.255	60.483	42.440	162.69	315.62	2.0195	50.162	0.070655	supercritical
50.000	13.300	648.12	0.0015429	13.341	14.244	60.442	42.417	161.90	316.63	2.0046	50.311	0.070757	supercritical
50.000	13.333	649.38	0.0015399	13.330	14.233	60.402	42.394	161.12	317.63	1.9899	50.459	0.070859	supercritical
50.000	13.367	650.63	0.0015370	13.318	14.223	60.362	42.372	160.36	318.62	1.9754	50.606	0.070961	supercritical
50.000	13.400	651.87	0.0015341	13.307	14.212	60.322	42.349	159.61	319.61	1.9611	50.752	0.071063	supercritical
50.000	13.433	653.09	0.0015312	13.296	14.202	60.283	42.327	158.87	320.60	1.9470	50.897	0.071164	supercritical
50.000	13.467	654.30	0.0015283	13.286	14.191	60.245	42.306	158.15	321.58	1.9331	51.041	0.071266	supercritical
50.000	13.500	655.50	0.0015255	13.275	14.181	60.206	42.284	157.43	322.55	1.9194	51.183	0.071366	supercritical
50.000	13.533	656.69	0.0015228	13.264	14.171	60.168	42.263	156.73	323.53	1.9058	51.325	0.071467	supercritical
50.000	13.567	657.86	0.0015201	13.254	14.161	60.131	42.242	156.04	324.49	1.8925	51.466	0.071567	supercritical
50.000	13.600	659.03	0.0015174	13.243	14.152	60.094	42.222	155.36	325.46	1.8793	51.606	0.071667	supercritical
50.000	13.633	660.18	0.0015147	13.233	14.142	60.057	42.201	154.69	326.42	1.8663	51.744	0.071766	supercritical
50.000	13.667	661.32	0.0015121	13.223	14.132	60.020	42.181	154.04	327.37	1.8535	51.882	0.071866	supercritical
50.000	13.700	662.45	0.0015095	13.213	14.123	59.984	42.161	153.39	328.32	1.8408	52.019	0.071965	supercritical
50.000	13.733	663.57	0.0015070	13.203	14.113	59.948	42.142	152.75	329.27	1.8283	52.155	0.072063	supercritical
50.000	13.767	664.68	0.0015045	13.193	14.104	59.913	42.122	152.12	330.21	1.8160	52.290	0.072161	supercritical
50.000	13.800	665.78	0.0015020	13.183	14.095	59.878	42.103	151.51	331.15	1.8038	52.425	0.072259	supercritical
50.000	13.833	666.87	0.0014995	13.173	14.086	59.843	42.084	150.90	332.08	1.7917	52.558	0.072357	supercritical
50.000	13.867	667.95	0.0014971	13.163	14.077	59.808	42.066	150.30	333.01	1.7799	52.691	0.072454	supercritical
50.000	13.900	669.02	0.0014947	13.154	14.068	59.774	42.047	149.71	333.94	1.7681	52.823	0.072551	supercritical
50.000	13.933	670.08	0.0014924	13.144	14.059	59.740	42.029	149.13	334.86	1.7565	52.953	0.072648	supercritical
50.000	13.967	671.13	0.0014900	13.135	14.051	59.707	42.011	148.56	335.78	1.7451	53.084	0.072744	supercritical
50.000	14.000	672.17	0.0014877	13.125	14.042	59.673	41.993	147.99	336.70	1.7338	53.213	0.072840	supercritical
50.000	14.033	673.20	0.0014854	13.116	14.034	59.640	41.976	147.43	337.61	1.7226	53.341	0.072936	supercritical
50.000	14.067	674.22	0.0014832	13.107	14.025	59.607	41.958	146.89	338.51	1.7116	53.469	0.073032	supercritical
50.000	14.100	675.23	0.0014810	13.098	14.017	59.575	41.941	146.35	339.42	1.7007	53.596	0.073127	supercritical
50.000	14.133	676.24	0.0014788	13.089	14.009	59.543	41.924	145.81	340.32	1.6899	53.722	0.073221	supercritical
50.000	14.167	677.24	0.0014766	13.080	14.000	59.511	41.907	145.29	341.21	1.6793	53.848	0.073316	supercritical
50.000	14.200	678.23	0.0014744	13.071	13.992	59.479	41.891	144.77	342.10	1.6687	53.972	0.073410	supercritical
50.000	14.233	679.21	0.0014723	13.062	13.984	59.447	41.874	144.26	342.99	1.6583	54.096	0.073504	supercritical
50.000	14.267	680.18	0.0014702	13.053	13.976	59.416	41.858	143.76	343.87	1.6480	54.220	0.073597	supercritical
50.000	14.300	681.14	0.0014681	13.045	13.969	59.385	41.842	143.26	344.76	1.6379	54.342	0.073691	supercritical
50.000	14.333	682.10	0.0014661	13.036	13.961	59.354	41.826	142.77	345.63	1.6278	54.464	0.073784	supercritical
50.000	14.367	683.05	0.0014640	13.027	13.953	59.324	41.810	142.29	346.51	1.6179	54.585	0.073876	supercritical
50.000	14.400	683.99	0.0014620	13.019	13.945	59.294	41.795	141.81	347.38	1.6081	54.706	0.073968	supercritical
50.000	14.433	684.92	0.0014600	13.010	13.938	59.263	41.779	141.34	348.24	1.5984	54.826	0.074060	supercritical
50.000	14.467	685.85	0.0014580	13.002	13.930	59.234	41.764	140.88	349.11	1.5888	54.945	0.074152	supercritical
50.000	14.500	686.77	0.0014561	12.994	13.923	59.204	41.749	140.42	349.97	1.5793	55.063	0.074243	supercritical
50.000	14.533	687.68	0.0014542	12.985	13.916	59.175	41.734	139.97	350.82	1.5699	55.181	0.074334	supercritical
50.000	14.567	688.58	0.0014523	12.977	13.908	59.146	41.719	139.52	351.67	1.5606	55.299	0.074425	supercritical
50.000	14.600	689.48	0.0014504	12.969	13.901	59.117	41.705	139.08	352.52	1.5514	55.415	0.074515	supercritical
50.000	14.633	690.37	0.0014485	12.961	13.894	59.088	41.690	138.64	353.37	1.5423	55.531	0.074606	supercritical
50.000	14.667	691.26	0.0014466	12.953	13.887	59.059	41.676	138.22	354.21	1.5333	55.647	0.074695	supercritical
50.000	14.700	692.13	0.0014448	12.945	13.880	59.031	41.662	137.79	355.05	1.5244	55.761	0.074785	supercritical
50.000	14.733	693.01	0.0014430	12.937	13.873	59.003	41.648	137.37	355.89	1.5156	55.876	0.074874	supercritical
50.000	14.767	693.87	0.0014412	12.929	13.866	58.975	41.634	136.96	356.72	1.5068	55.989	0.074963	supercritical
50.000	14.800	694.73	0.0014394	12.921	13.859	58.947	41.620	136.55	357.55	1.4982	56.102	0.075052	supercritical
50.000	14.833	695.58	0.0014376	12.914	13.852	58.920	41.606	136.15	358.38	1.4897	56.215	0.075140	supercritical
50.000	14.867	696.43	0.0014359	12.906	13.845	58.892	41.593	135.75	359.20	1.4812	56.327	0.075228	supercritical
50.000	14.900	697.27	0.0014342	12.898	13.839	58.865	41.579	135.36	360.02	1.4729	56.438	0.075316	supercritical
50.000	14.933	698.10	0.0014325	12.891	13.832	58.838	41.566	134.97	360.84	1.4646	56.549	0.075403	supercritical
50.000	14.967	698.93	0.0014308	12.883	13.826	58.811	41.553	134.59	361.66	1.4564	56.659	0.075490	supercritical
50.000	15.000	699.75	0.0014291	12.876	13.819	58.785	41.540	134.21	362.47	1.4483	56.769	0.075577	supercritical
50.000	15.033	700.57	0.0014274	12.868	13.813	58.758	41.527	133.83	363.28	1.4403	56.878	0.075664	supercritical
50.000	15.067	701.38	0.0014258	12.861	13.806	58.732	41.514	133.46	364.08	1.4323	56.987	0.075750	supercritical
50.000	15.100	702.19	0.0014241	12.854	13.800	58.706	41.502	133.10	364.88	1.4244	57.095	0.075836	supercritical
50.000	15.133	702.99	0.0014225	12.846	13.794	58.680	41.489	132.74	365.68	1.4167	57.203	0.075922	supercritical
50.000	15.167	703.78	0.0014209	12.839	13.787	58.654	41.477	132.38	366.48	1.4089	57.310	0.076007	supercritical
50.000	15.200	704.57	0.0014193	12.832	13.781	58.629	41.465	132.03	367.27	1.4013	57.417	0.076093	supercritical
50.000	15.233	705.36	0.0014177	12.825	13.775	58.603	41.453	131.68	368.06	1.3937	57.523	0.076177	supercritical
50.000	15.267	706.13	0.0014162	12.817	13.769	58.578	41.441	131.33	368.85	1.3862	57.629	0.076262	supercritical
50.000	15.300	706.91	0.0014146	12.810	13.763	58.553	41.429	130.99	369.64	1.3788	57.734	0.076347	supercritical
50.000	15.333	707.68	0.0014131	12.803	13.757	58.528	41.417	130.65	370.42	1.3715	57.839	0.076431	supercritical
50.000	15.367	708.44	0.0014115	12.796	13.751	58.503	41.405	130.32	371.20	1.3642	57.943	0.076514	supercritical
50.000	15.400	709.20	0.0014100	12.789	13.745	58.478	41.393	129.99	371.98	1.3570	58.047	0.076598	supercritical
50.000	15.433	709.95	0.0014085	12.783	13.739	58.454	41.382	129.66	372.75	1.3498	58.150	0.076681	supercritical
50.000	15.467	710.70	0.0014071	12.776	13.733	58.429	41.371	129.34	373.52	1.3427	58.253	0.076764	supercritical
50.000	15.500	711.45	0.0014056	12.769	13.728	58.405	41.359	129.02	374.29	1.3357	58.356	0.076847	supercritical
50.000	15.533	712.19	0.0014041	12.762	13.722	58.381	41.348	128.71	375.06	1.3288	58.458	0.076930	supercritical
50.000	15.567	712.92	0.0014027	12.755	13.716	58.357	41.337	128.40	375.82	1.3219	58.559	0.077012	supercritical
50.000	15.600	713.65	0.0014012	12.749	13.711	58.333	41.326	128.09	376.58	1.3150	58.660	0.077094	supercritical
50.000	15.633	714.38	0.0013998	12.742	13.705	58.310	41.315	127.78	377.34	1.3083	58.761	0.077176	supercritical
50.000	15.667	715.10	0.0013984	12.735	13.699	58.286	41.304	127.48	378.10	1.3016	58.861	0.077257	supercritical
50.000	15.700	715.82	0.0013970	12.729	13.694	58.263	41.294	127.18	378.85	1.2949	58.961	0.077338	supercritical
50.000	15.733	716.53	0.0013956	12.722	13.688	58.239	41.283	126.89	379.60	1.2884	59.061	0.077419	supercritical
50.000	15.767	717.24	0.0013942	12.716	13.683	58.216	41.272	126.59	380.35	1.2818	59.160	0.077500	supercritical
50.000	15.800	717.95	0.0013929	12.709	13.678	58.193	41.262	126.30	381.09	1.2754	59.258	0.077581	supercritical
50.000	15.833	718.65	0.0013915	12.703	13.672	58.170	41.252	126.02	381.84	1.2690	59.357	0.077661	supercritical
50.000	15.867	719.34	0.0013902	12.696	13.667	58.148	41.241	125.73	382.58	1.2626	59.455	0.077741	supercritical
50.000	15.900	720.04	0.0013888	12.690	13.662	58.125	41.231	125.45	383.32	1.2563	59.552	0.077821	supercritical
50.000	15.933	720.72	0.0013875	12.684	13.656	58.103	41.221	125.18	384.05	1.2501	59.649	0.077900	supercritical
50.000	15.967	721.41	0.0013862	12.677	13.651	58.080	41.211	124.90	384.78	1.2439	59.746	0.077979	supercritical
50.000	16.000	722.09	0.0013849	12.671	13.646	58.058	41.201	124.63	385.52	1.2377	59.842	0.078058	supercritical
50.000	16.033	722.77	0.0013836	12.665	13.641	58.036	41.192	124.36	386.24	1.2317	59.938	0.078137	supercritical
50.000	16.067	723.44	0.0013823	12.659	13.636	58.014	41.182	124.09	386.97	1.2256	60.034	0.078216	supercritical
50.000	16.100	724.11	0.0013810	12.652	13.631	57.992	41.172	123.83	387.69	1.2196	60.129	0.078294	supercritical
50.000	16.133	724.77	0.0013797	12.646	13.626	57.970	41.163	123.57	388.42	1.2137	60.224	0.078372	supercritical
50.000	16.167	725.43	0.0013785	12.640	13.621	57.948	41.153	123.31	389.14	1.2078	60.318	0.078450	supercritical
50.000	16.200	726.09	0.0013772	12.634	13.616	57.927	41.144	123.05	389.85	1.2020	60.412	0.078528	supercritical
50.000	16.233	726.75	0.0013760	12.628	13.611	57.905	41.134	122.80	390.57	1.1962	60.506	0.078605	supercritical
50.000	16.267	727.40	0.0013748	12.622	13.606	57.884	41.125	122.55	391.28	1.1905	60.600	0.078682	supercritical
50.000	16.300	728.04	0.0013735	12.616	13.601	57.863	41.116	122.30	391.99	1.1848	60.693	0.078759	supercritical
50.000	16.333	728.69	0.0013723	12.610	13.596	57.842	41.107	122.05	392.70	1.1791	60.785	0.078836	supercritical
50.000	16.367	729.33	0.0013711	12.604	13.592	57.821	41.098	121.81	393.41	1.1735	60.878	0.078913	supercritical
50.000	16.400	729.96	0.0013699	12.598	13.587	57.800	41.089	121.57	394.11	1.1680	60.970	0.078989	supercritical
50.000	16.433	730.60	0.0013687	12.592	13.582	57.779	41.080	121.33	394.81	1.1625	61.061	0.079065	supercritical
50.000	16.467	731.23	0.0013676	12.586	13.578	57.758	41.071	121.09	395.51	1.1570	61.153	0.079141	supercritical
50.000	16.500	731.85	0.0013664	12.581	13.573	57.738	41.062	120.86	396.21	1.1516	61.244	0.079217	supercritical
50.000	16.533	732.48	0.0013652	12.575	13.568	57.717	41.054	120.63	396.90	1.1462	61.335	0.079292	supercritical
50.000	16.567	733.10	0.0013641	12.569	13.564	57.697	41.045	120.40	397.60	1.1409	61.425	0.079367	supercritical
50.000	16.600	733.71	0.0013629	12.563	13.559	57.676	41.037	120.17	398.29	1.1356	61.515	0.079442	supercritical
50.000	16.633	734.33	0.0013618	12.558	13.555	57.656	41.028	119.94	398.98	1.1303	61.605	0.079517	supercritical
50.000	16.667	734.94	0.0013607	12.552	13.550	57.636	41.020	119.72	399.66	1.1251	61.695	0.079592	supercritical
50.000	16.700	735.55	0.0013595	12.546	13.546	57.616	41.012	119.49	400.35	1.1199	61.784	0.079666	supercritical
50.000	16.733	736.15	0.0013584	12.541	13.541	57.596	41.003	119.27	401.03	1.1148	61.873	0.079740	supercritical
50.000	16.767	736.75	0.0013573	12.535	13.537	57.576	40.995	119.06	401.71	1.1097	61.961	0.079814	supercritical
50.000	16.800	737.35	0.0013562	12.530	13.532	57.556	40.987	118.84	402.39	1.1047	62.049	0.079888	supercritical
50.000	16.833	737.94	0.0013551	12.524	13.528	57.537	40.979	118.63	403.07	1.0996	62.137	0.079961	supercritical
50.000	16.867	738.54	0.0013540	12.519	13.524	57.517	40.971	118.41	403.74	1.0947	62.225	0.080035	supercritical
50.000	16.900	739.13	0.0013529	12.513	13.519	57.498	40.963	118.20	404.42	1.0897	62.312	0.080108	supercritical
50.000	16.933	739.71	0.0013519	12.508	13.515	57.478	40.955	118.00	405.09	1.0848	62.400	0.080181	supercritical
50.000	16.967	740.30	0.0013508	12.502	13.511	57.459	40.947	117.79	405.76	1.0800	62.486	0.080254	supercritical
50.000	17.000	740.88	0.0013497	12.497	13.507	57.440	40.940	117.58	406.42	1.0751	62.573	0.080326	supercritical
50.000	17.033	741.46	0.0013487	12.491	13.502	57.421	40.932	117.38	407.09	1.0703	62.659	0.080399	supercritical
50.000	17.067	742.03	0.0013477	12.486	13.498	57.402	40.924	117.18	407.75	1.0656	62.745	0.080471	supercritical
50.000	17.100	742.60	0.0013466	12.481	13.494	57.383	40.917	116.98	408.41	1.0609	62.831	0.080543	supercritical
50.000	17.133	743.17	0.0013456	12.475	13.490	57.364	40.909	116.78	409.07	1.0562	62.916	0.080615	supercritical
50.000	17.167	743.74	0.0013446	12.470	13.486	57.345	40.902	116.59	409.73	1.0515	63.001	0.080686	supercritical
50.000	17.200	744.31	0.0013435	12.465	13.482	57.326	40.895	116.39	410.39	1.0469	63.086	0.080758	supercritical
50.000	17.233	744.87	0.0013425	12.459	13.478	57.308	40.887	116.20	411.04	1.0423	63.171	0.080829	supercritical
50.000	17.267	745.43	0.0013415	12.454	13.474	57.289	40.880	116.01	411.69	1.0377	63.255	0.080900	supercritical
50.000	17.300	745.98	0.0013405	12.449	13.470	57.271	40.873	115.82	412.34	1.0332	63.339	0.080971	supercritical
50.000	17.333	746.54	0.0013395	12.444	13.466	57.252	40.866	115.63	412.99	1.0287	63.423	0.081042	supercritical
50.000	17.367	747.09	0.0013385	12.439	13.462	57.234	40.859	115.44	413.64	1.0243	63.507	0.081112	supercritical
50.000	17.400	747.64	0.0013375	12.434	13.458	57.216	40.852	115.26	414.28	1.0198	63.590	0.081182	supercritical
