Temperature (C)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
160.00	16.867	255.11	0.0039199	21.412	24.322	86.866	38.041	64.646	312.49	3.0279	26.985	0.039774	supercritical
160.00	16.900	255.69	0.0039110	21.407	24.316	86.838	38.047	64.695	312.57	3.0237	27.007	0.039812	supercritical
160.00	16.933	256.27	0.0039021	21.401	24.309	86.810	38.053	64.745	312.65	3.0195	27.029	0.039850	supercritical
160.00	16.967	256.85	0.0038933	21.395	24.303	86.781	38.059	64.794	312.73	3.0152	27.051	0.039888	supercritical
160.00	17.000	257.43	0.0038846	21.390	24.296	86.753	38.065	64.843	312.80	3.0110	27.073	0.039926	supercritical
160.00	17.033	258.01	0.0038758	21.384	24.290	86.725	38.071	64.892	312.88	3.0067	27.095	0.039964	supercritical
160.00	17.067	258.59	0.0038671	21.379	24.283	86.697	38.077	64.941	312.96	3.0025	27.117	0.040003	supercritical
160.00	17.100	259.17	0.0038585	21.373	24.277	86.669	38.083	64.990	313.04	2.9982	27.139	0.040041	supercritical
160.00	17.133	259.75	0.0038498	21.367	24.270	86.641	38.089	65.039	313.12	2.9940	27.161	0.040079	supercritical
160.00	17.167	260.33	0.0038412	21.362	24.264	86.613	38.095	65.087	313.20	2.9897	27.184	0.040117	supercritical
160.00	17.200	260.91	0.0038327	21.356	24.257	86.585	38.101	65.136	313.28	2.9855	27.206	0.040156	supercritical
160.00	17.233	261.49	0.0038242	21.350	24.251	86.557	38.106	65.185	313.36	2.9812	27.229	0.040194	supercritical
160.00	17.267	262.07	0.0038157	21.345	24.244	86.529	38.112	65.233	313.45	2.9770	27.251	0.040232	supercritical
160.00	17.300	262.65	0.0038073	21.339	24.238	86.501	38.118	65.282	313.53	2.9727	27.274	0.040271	supercritical
160.00	17.333	263.24	0.0037989	21.333	24.231	86.473	38.124	65.330	313.61	2.9685	27.296	0.040309	supercritical
160.00	17.367	263.82	0.0037905	21.328	24.225	86.446	38.130	65.379	313.70	2.9642	27.319	0.040348	supercritical
160.00	17.400	264.40	0.0037822	21.322	24.218	86.418	38.135	65.427	313.78	2.9599	27.341	0.040387	supercritical
160.00	17.433	264.98	0.0037739	21.316	24.212	86.390	38.141	65.475	313.86	2.9557	27.364	0.040425	supercritical
160.00	17.467	265.56	0.0037656	21.311	24.205	86.363	38.147	65.523	313.95	2.9514	27.387	0.040464	supercritical
160.00	17.500	266.14	0.0037574	21.305	24.199	86.335	38.153	65.571	314.03	2.9471	27.410	0.040503	supercritical
160.00	17.533	266.72	0.0037492	21.299	24.193	86.307	38.158	65.619	314.12	2.9429	27.433	0.040541	supercritical
160.00	17.567	267.30	0.0037411	21.294	24.186	86.280	38.164	65.667	314.21	2.9386	27.455	0.040580	supercritical
160.00	17.600	267.88	0.0037330	21.288	24.180	86.252	38.170	65.715	314.29	2.9343	27.478	0.040619	supercritical
160.00	17.633	268.46	0.0037249	21.283	24.173	86.225	38.176	65.763	314.38	2.9300	27.501	0.040658	supercritical
160.00	17.667	269.04	0.0037169	21.277	24.167	86.197	38.181	65.811	314.47	2.9258	27.524	0.040697	supercritical
160.00	17.700	269.63	0.0037088	21.271	24.160	86.170	38.187	65.858	314.56	2.9215	27.548	0.040736	supercritical
160.00	17.733	270.21	0.0037009	21.266	24.154	86.143	38.193	65.906	314.65	2.9172	27.571	0.040775	supercritical
160.00	17.767	270.79	0.0036929	21.260	24.148	86.115	38.198	65.953	314.74	2.9129	27.594	0.040814	supercritical
160.00	17.800	271.37	0.0036850	21.254	24.141	86.088	38.204	66.001	314.83	2.9086	27.617	0.040853	supercritical
160.00	17.833	271.95	0.0036771	21.249	24.135	86.061	38.209	66.048	314.92	2.9043	27.640	0.040892	supercritical
160.00	17.867	272.53	0.0036693	21.243	24.128	86.034	38.215	66.095	315.01	2.9001	27.664	0.040932	supercritical
160.00	17.900	273.11	0.0036615	21.238	24.122	86.007	38.221	66.143	315.10	2.8958	27.687	0.040971	supercritical
160.00	17.933	273.69	0.0036537	21.232	24.116	85.979	38.226	66.190	315.19	2.8915	27.710	0.041010	supercritical
160.00	17.967	274.27	0.0036460	21.226	24.109	85.952	38.232	66.237	315.28	2.8872	27.734	0.041049	supercritical
160.00	18.000	274.85	0.0036383	21.221	24.103	85.925	38.237	66.284	315.37	2.8829	27.757	0.041089	supercritical
160.00	18.033	275.44	0.0036306	21.215	24.097	85.898	38.243	66.331	315.47	2.8786	27.781	0.041128	supercritical
160.00	18.067	276.02	0.0036230	21.210	24.090	85.871	38.248	66.377	315.56	2.8743	27.805	0.041168	supercritical
160.00	18.100	276.60	0.0036154	21.204	24.084	85.844	38.254	66.424	315.65	2.8700	27.828	0.041207	supercritical
160.00	18.133	277.18	0.0036078	21.198	24.077	85.817	38.259	66.471	315.75	2.8657	27.852	0.041247	supercritical
160.00	18.167	277.76	0.0036002	21.193	24.071	85.791	38.265	66.517	315.84	2.8614	27.876	0.041286	supercritical
160.00	18.200	278.34	0.0035927	21.187	24.065	85.764	38.270	66.564	315.94	2.8571	27.900	0.041326	supercritical
160.00	18.233	278.92	0.0035852	21.181	24.058	85.737	38.276	66.610	316.04	2.8528	27.923	0.041365	supercritical
160.00	18.267	279.50	0.0035778	21.176	24.052	85.710	38.281	66.657	316.13	2.8485	27.947	0.041405	supercritical
160.00	18.300	280.08	0.0035704	21.170	24.046	85.684	38.286	66.703	316.23	2.8442	27.971	0.041445	supercritical
160.00	18.333	280.66	0.0035630	21.165	24.039	85.657	38.292	66.749	316.33	2.8399	27.995	0.041485	supercritical
160.00	18.367	281.24	0.0035556	21.159	24.033	85.630	38.297	66.795	316.42	2.8356	28.019	0.041524	supercritical
160.00	18.400	281.82	0.0035483	21.153	24.027	85.604	38.303	66.841	316.52	2.8313	28.043	0.041564	supercritical
160.00	18.433	282.41	0.0035410	21.148	24.021	85.577	38.308	66.887	316.62	2.8270	28.067	0.041604	supercritical
160.00	18.467	282.99	0.0035337	21.142	24.014	85.551	38.313	66.933	316.72	2.8227	28.092	0.041644	supercritical
160.00	18.500	283.57	0.0035265	21.137	24.008	85.524	38.319	66.978	316.82	2.8184	28.116	0.041684	supercritical
160.00	18.533	284.15	0.0035193	21.131	24.002	85.498	38.324	67.024	316.92	2.8141	28.140	0.041724	supercritical
160.00	18.567	284.73	0.0035121	21.126	23.995	85.471	38.329	67.069	317.02	2.8098	28.164	0.041764	supercritical
160.00	18.600	285.31	0.0035050	21.120	23.989	85.445	38.335	67.115	317.12	2.8055	28.189	0.041804	supercritical
160.00	18.633	285.89	0.0034979	21.114	23.983	85.418	38.340	67.160	317.22	2.8012	28.213	0.041844	supercritical
160.00	18.667	286.47	0.0034908	21.109	23.977	85.392	38.345	67.205	317.33	2.7969	28.238	0.041884	supercritical
160.00	18.700	287.05	0.0034837	21.103	23.970	85.366	38.350	67.250	317.43	2.7925	28.262	0.041924	supercritical
160.00	18.733	287.63	0.0034767	21.098	23.964	85.340	38.356	67.295	317.53	2.7882	28.287	0.041964	supercritical
160.00	18.767	288.21	0.0034697	21.092	23.958	85.313	38.361	67.340	317.64	2.7839	28.311	0.042005	supercritical
160.00	18.800	288.79	0.0034627	21.086	23.952	85.287	38.366	67.385	317.74	2.7796	28.336	0.042045	supercritical
160.00	18.833	289.37	0.0034558	21.081	23.945	85.261	38.371	67.430	317.84	2.7753	28.361	0.042085	supercritical
160.00	18.867	289.95	0.0034489	21.075	23.939	85.235	38.376	67.475	317.95	2.7710	28.385	0.042126	supercritical
160.00	18.900	290.53	0.0034420	21.070	23.933	85.209	38.382	67.519	318.05	2.7667	28.410	0.042166	supercritical
160.00	18.933	291.11	0.0034352	21.064	23.927	85.183	38.387	67.564	318.16	2.7624	28.435	0.042206	supercritical
160.00	18.967	291.69	0.0034283	21.059	23.920	85.157	38.392	67.608	318.27	2.7581	28.460	0.042247	supercritical
160.00	19.000	292.27	0.0034215	21.053	23.914	85.131	38.397	67.652	318.37	2.7538	28.485	0.042287	supercritical
160.00	19.033	292.85	0.0034148	21.048	23.908	85.105	38.402	67.697	318.48	2.7494	28.510	0.042328	supercritical
160.00	19.067	293.42	0.0034080	21.042	23.902	85.079	38.407	67.741	318.59	2.7451	28.535	0.042368	supercritical
160.00	19.100	294.00	0.0034013	21.036	23.896	85.053	38.412	67.785	318.70	2.7408	28.560	0.042409	supercritical
160.00	19.133	294.58	0.0033946	21.031	23.889	85.028	38.417	67.829	318.81	2.7365	28.585	0.042449	supercritical
160.00	19.167	295.16	0.0033880	21.025	23.883	85.002	38.423	67.872	318.91	2.7322	28.610	0.042490	supercritical
160.00	19.200	295.74	0.0033813	21.020	23.877	84.976	38.428	67.916	319.02	2.7279	28.635	0.042530	supercritical
160.00	19.233	296.32	0.0033747	21.014	23.871	84.950	38.433	67.960	319.13	2.7236	28.660	0.042571	supercritical
160.00	19.267	296.90	0.0033682	21.009	23.865	84.925	38.438	68.003	319.25	2.7193	28.685	0.042612	supercritical
160.00	19.300	297.48	0.0033616	21.003	23.858	84.899	38.443	68.047	319.36	2.7150	28.711	0.042653	supercritical
160.00	19.333	298.06	0.0033551	20.998	23.852	84.874	38.448	68.090	319.47	2.7107	28.736	0.042693	supercritical
160.00	19.367	298.63	0.0033486	20.992	23.846	84.848	38.453	68.133	319.58	2.7063	28.762	0.042734	supercritical
160.00	19.400	299.21	0.0033421	20.987	23.840	84.823	38.458	68.176	319.69	2.7020	28.787	0.042775	supercritical
160.00	19.433	299.79	0.0033357	20.981	23.834	84.797	38.463	68.219	319.81	2.6977	28.812	0.042816	supercritical
160.00	19.467	300.37	0.0033292	20.976	23.828	84.772	38.467	68.262	319.92	2.6934	28.838	0.042857	supercritical
160.00	19.500	300.95	0.0033229	20.970	23.822	84.746	38.472	68.305	320.03	2.6891	28.864	0.042898	supercritical
160.00	19.533	301.52	0.0033165	20.964	23.816	84.721	38.477	68.347	320.15	2.6848	28.889	0.042939	supercritical
160.00	19.567	302.10	0.0033101	20.959	23.809	84.696	38.482	68.390	320.26	2.6805	28.915	0.042980	supercritical
160.00	19.600	302.68	0.0033038	20.953	23.803	84.670	38.487	68.432	320.38	2.6762	28.941	0.043021	supercritical
160.00	19.633	303.26	0.0032975	20.948	23.797	84.645	38.492	68.475	320.49	2.6719	28.966	0.043062	supercritical
160.00	19.667	303.83	0.0032913	20.942	23.791	84.620	38.497	68.517	320.61	2.6676	28.992	0.043103	supercritical
160.00	19.700	304.41	0.0032850	20.937	23.785	84.595	38.502	68.559	320.73	2.6633	29.018	0.043144	supercritical
160.00	19.733	304.99	0.0032788	20.931	23.779	84.569	38.506	68.601	320.84	2.6590	29.044	0.043185	supercritical
160.00	19.767	305.56	0.0032726	20.926	23.773	84.544	38.511	68.643	320.96	2.6547	29.070	0.043226	supercritical
160.00	19.800	306.14	0.0032665	20.920	23.767	84.519	38.516	68.685	321.08	2.6504	29.096	0.043267	supercritical
160.00	19.833	306.72	0.0032603	20.915	23.761	84.494	38.521	68.727	321.20	2.6461	29.122	0.043308	supercritical
160.00	19.867	307.29	0.0032542	20.909	23.755	84.469	38.526	68.768	321.32	2.6418	29.148	0.043350	supercritical
160.00	19.900	307.87	0.0032481	20.904	23.749	84.444	38.530	68.810	321.44	2.6375	29.174	0.043391	supercritical
160.00	19.933	308.45	0.0032421	20.898	23.743	84.419	38.535	68.851	321.56	2.6332	29.200	0.043432	supercritical
160.00	19.967	309.02	0.0032360	20.893	23.737	84.394	38.540	68.892	321.68	2.6289	29.226	0.043473	supercritical
160.00	20.000	309.60	0.0032300	20.887	23.730	84.369	38.545	68.933	321.80	2.6246	29.252	0.043515	supercritical
160.00	20.033	310.17	0.0032240	20.882	23.724	84.345	38.549	68.974	321.92	2.6203	29.279	0.043556	supercritical
160.00	20.067	310.75	0.0032180	20.877	23.718	84.320	38.554	69.015	322.04	2.6160	29.305	0.043597	supercritical
160.00	20.100	311.32	0.0032121	20.871	23.712	84.295	38.559	69.056	322.16	2.6117	29.331	0.043639	supercritical
160.00	20.133	311.90	0.0032062	20.866	23.706	84.270	38.563	69.097	322.29	2.6074	29.358	0.043680	supercritical
160.00	20.167	312.47	0.0032003	20.860	23.700	84.245	38.568	69.137	322.41	2.6032	29.384	0.043722	supercritical
160.00	20.200	313.05	0.0031944	20.855	23.694	84.221	38.573	69.178	322.53	2.5989	29.411	0.043763	supercritical
160.00	20.233	313.62	0.0031885	20.849	23.688	84.196	38.577	69.218	322.66	2.5946	29.437	0.043805	supercritical
160.00	20.267	314.20	0.0031827	20.844	23.682	84.172	38.582	69.258	322.78	2.5903	29.464	0.043846	supercritical
160.00	20.300	314.77	0.0031769	20.838	23.676	84.147	38.586	69.299	322.91	2.5860	29.490	0.043888	supercritical
160.00	20.333	315.35	0.0031711	20.833	23.671	84.122	38.591	69.338	323.03	2.5817	29.517	0.043929	supercritical
160.00	20.367	315.92	0.0031654	20.827	23.665	84.098	38.595	69.378	323.16	2.5775	29.543	0.043971	supercritical
160.00	20.400	316.49	0.0031596	20.822	23.659	84.074	38.600	69.418	323.29	2.5732	29.570	0.044012	supercritical
160.00	20.433	317.07	0.0031539	20.816	23.653	84.049	38.605	69.458	323.41	2.5689	29.597	0.044054	supercritical
160.00	20.467	317.64	0.0031482	20.811	23.647	84.025	38.609	69.497	323.54	2.5646	29.624	0.044096	supercritical
160.00	20.500	318.21	0.0031425	20.806	23.641	84.000	38.614	69.537	323.67	2.5604	29.651	0.044137	supercritical
160.00	20.533	318.79	0.0031369	20.800	23.635	83.976	38.618	69.576	323.80	2.5561	29.678	0.044179	supercritical
160.00	20.567	319.36	0.0031313	20.795	23.629	83.952	38.623	69.615	323.92	2.5518	29.704	0.044221	supercritical
160.00	20.600	319.93	0.0031257	20.789	23.623	83.927	38.627	69.654	324.05	2.5475	29.731	0.044262	supercritical
160.00	20.633	320.50	0.0031201	20.784	23.617	83.903	38.631	69.693	324.18	2.5433	29.758	0.044304	supercritical
160.00	20.667	321.08	0.0031145	20.778	23.611	83.879	38.636	69.732	324.31	2.5390	29.785	0.044346	supercritical
160.00	20.700	321.65	0.0031090	20.773	23.605	83.855	38.640	69.771	324.44	2.5347	29.813	0.044388	supercritical
160.00	20.733	322.22	0.0031035	20.768	23.599	83.831	38.645	69.809	324.57	2.5305	29.840	0.044430	supercritical
160.00	20.767	322.79	0.0030980	20.762	23.593	83.807	38.649	69.848	324.71	2.5262	29.867	0.044471	supercritical
160.00	20.800	323.36	0.0030925	20.757	23.588	83.783	38.653	69.886	324.84	2.5220	29.894	0.044513	supercritical
160.00	20.833	323.93	0.0030871	20.751	23.582	83.759	38.658	69.924	324.97	2.5177	29.921	0.044555	supercritical
160.00	20.867	324.50	0.0030816	20.746	23.576	83.735	38.662	69.962	325.10	2.5135	29.949	0.044597	supercritical
160.00	20.900	325.07	0.0030762	20.740	23.570	83.711	38.666	70.000	325.24	2.5092	29.976	0.044639	supercritical
160.00	20.933	325.65	0.0030708	20.735	23.564	83.687	38.671	70.038	325.37	2.5050	30.003	0.044681	supercritical
160.00	20.967	326.22	0.0030655	20.730	23.558	83.663	38.675	70.076	325.50	2.5007	30.031	0.044723	supercritical
160.00	21.000	326.79	0.0030601	20.724	23.552	83.639	38.679	70.114	325.64	2.4965	30.058	0.044765	supercritical
160.00	21.033	327.35	0.0030548	20.719	23.547	83.615	38.684	70.151	325.77	2.4922	30.086	0.044807	supercritical
160.00	21.067	327.92	0.0030495	20.714	23.541	83.591	38.688	70.188	325.91	2.4880	30.113	0.044849	supercritical
160.00	21.100	328.49	0.0030442	20.708	23.535	83.568	38.692	70.226	326.04	2.4838	30.141	0.044891	supercritical
160.00	21.133	329.06	0.0030389	20.703	23.529	83.544	38.696	70.263	326.18	2.4795	30.168	0.044933	supercritical
160.00	21.167	329.63	0.0030337	20.697	23.523	83.520	38.701	70.300	326.32	2.4753	30.196	0.044975	supercritical
160.00	21.200	330.20	0.0030285	20.692	23.518	83.497	38.705	70.337	326.45	2.4711	30.224	0.045017	supercritical
160.00	21.233	330.77	0.0030233	20.687	23.512	83.473	38.709	70.373	326.59	2.4668	30.251	0.045059	supercritical
160.00	21.267	331.34	0.0030181	20.681	23.506	83.449	38.713	70.410	326.73	2.4626	30.279	0.045101	supercritical
160.00	21.300	331.90	0.0030129	20.676	23.500	83.426	38.717	70.446	326.87	2.4584	30.307	0.045143	supercritical
160.00	21.333	332.47	0.0030078	20.671	23.494	83.402	38.722	70.483	327.01	2.4542	30.335	0.045185	supercritical
160.00	21.367	333.04	0.0030027	20.665	23.489	83.379	38.726	70.519	327.15	2.4499	30.363	0.045227	supercritical
160.00	21.400	333.61	0.0029976	20.660	23.483	83.355	38.730	70.555	327.29	2.4457	30.391	0.045270	supercritical
160.00	21.433	334.17	0.0029925	20.654	23.477	83.332	38.734	70.591	327.43	2.4415	30.418	0.045312	supercritical
160.00	21.467	334.74	0.0029874	20.649	23.471	83.309	38.738	70.627	327.57	2.4373	30.446	0.045354	supercritical
160.00	21.500	335.31	0.0029824	20.644	23.466	83.285	38.742	70.663	327.71	2.4331	30.474	0.045396	supercritical
160.00	21.533	335.87	0.0029773	20.638	23.460	83.262	38.746	70.698	327.85	2.4289	30.503	0.045438	supercritical
160.00	21.567	336.44	0.0029723	20.633	23.454	83.239	38.750	70.734	327.99	2.4247	30.531	0.045481	supercritical
160.00	21.600	337.00	0.0029673	20.628	23.449	83.215	38.754	70.769	328.13	2.4205	30.559	0.045523	supercritical
160.00	21.633	337.57	0.0029624	20.622	23.443	83.192	38.758	70.804	328.28	2.4163	30.587	0.045565	supercritical
160.00	21.667	338.13	0.0029574	20.617	23.437	83.169	38.762	70.839	328.42	2.4121	30.615	0.045607	supercritical
160.00	21.700	338.70	0.0029525	20.612	23.431	83.146	38.766	70.874	328.56	2.4079	30.643	0.045650	supercritical
160.00	21.733	339.26	0.0029476	20.606	23.426	83.123	38.770	70.909	328.71	2.4037	30.672	0.045692	supercritical
160.00	21.767	339.83	0.0029427	20.601	23.420	83.100	38.774	70.944	328.85	2.3995	30.700	0.045734	supercritical
160.00	21.800	340.39	0.0029378	20.596	23.414	83.077	38.778	70.978	329.00	2.3953	30.728	0.045776	supercritical
160.00	21.833	340.95	0.0029330	20.591	23.409	83.054	38.782	71.013	329.14	2.3911	30.757	0.045819	supercritical
160.00	21.867	341.52	0.0029281	20.585	23.403	83.031	38.786	71.047	329.29	2.3870	30.785	0.045861	supercritical
160.00	21.900	342.08	0.0029233	20.580	23.397	83.008	38.790	71.081	329.44	2.3828	30.814	0.045903	supercritical
160.00	21.933	342.64	0.0029185	20.575	23.392	82.985	38.794	71.115	329.58	2.3786	30.842	0.045946	supercritical
160.00	21.967	343.20	0.0029137	20.569	23.386	82.962	38.798	71.149	329.73	2.3745	30.871	0.045988	supercritical
160.00	22.000	343.77	0.0029090	20.564	23.381	82.939	38.802	71.183	329.88	2.3703	30.899	0.046031	supercritical
160.00	22.033	344.33	0.0029042	20.559	23.375	82.916	38.806	71.217	330.02	2.3661	30.928	0.046073	supercritical
160.00	22.067	344.89	0.0028995	20.554	23.369	82.893	38.810	71.250	330.17	2.3620	30.956	0.046115	supercritical
160.00	22.100	345.45	0.0028948	20.548	23.364	82.871	38.814	71.284	330.32	2.3578	30.985	0.046158	supercritical
160.00	22.133	346.01	0.0028901	20.543	23.358	82.848	38.817	71.317	330.47	2.3537	31.014	0.046200	supercritical
160.00	22.167	346.57	0.0028854	20.538	23.353	82.825	38.821	71.350	330.62	2.3495	31.043	0.046243	supercritical
160.00	22.200	347.13	0.0028807	20.532	23.347	82.803	38.825	71.383	330.77	2.3454	31.071	0.046285	supercritical
160.00	22.233	347.69	0.0028761	20.527	23.341	82.780	38.829	71.416	330.92	2.3412	31.100	0.046327	supercritical
160.00	22.267	348.25	0.0028715	20.522	23.336	82.757	38.833	71.449	331.07	2.3371	31.129	0.046370	supercritical
160.00	22.300	348.81	0.0028669	20.517	23.330	82.735	38.836	71.481	331.22	2.3330	31.158	0.046412	supercritical
160.00	22.333	349.37	0.0028623	20.511	23.325	82.712	38.840	71.514	331.37	2.3288	31.187	0.046455	supercritical
160.00	22.367	349.93	0.0028577	20.506	23.319	82.690	38.844	71.546	331.53	2.3247	31.216	0.046497	supercritical
160.00	22.400	350.49	0.0028532	20.501	23.314	82.667	38.848	71.579	331.68	2.3206	31.245	0.046540	supercritical
160.00	22.433	351.05	0.0028486	20.496	23.308	82.645	38.851	71.611	331.83	2.3164	31.274	0.046582	supercritical
160.00	22.467	351.60	0.0028441	20.490	23.303	82.622	38.855	71.643	331.98	2.3123	31.303	0.046625	supercritical
160.00	22.500	352.16	0.0028396	20.485	23.297	82.600	38.859	71.674	332.14	2.3082	31.332	0.046667	supercritical
160.00	22.533	352.72	0.0028351	20.480	23.292	82.578	38.862	71.706	332.29	2.3041	31.361	0.046710	supercritical
160.00	22.567	353.28	0.0028307	20.475	23.286	82.556	38.866	71.738	332.45	2.3000	31.390	0.046752	supercritical
160.00	22.600	353.83	0.0028262	20.470	23.281	82.533	38.870	71.769	332.60	2.2959	31.419	0.046795	supercritical
160.00	22.633	354.39	0.0028218	20.464	23.275	82.511	38.873	71.800	332.76	2.2918	31.449	0.046837	supercritical
160.00	22.667	354.94	0.0028173	20.459	23.270	82.489	38.877	71.832	332.91	2.2877	31.478	0.046880	supercritical
160.00	22.700	355.50	0.0028129	20.454	23.264	82.467	38.881	71.863	333.07	2.2836	31.507	0.046922	supercritical
160.00	22.733	356.05	0.0028086	20.449	23.259	82.444	38.884	71.894	333.22	2.2795	31.536	0.046965	supercritical
160.00	22.767	356.61	0.0028042	20.443	23.253	82.422	38.888	71.924	333.38	2.2754	31.566	0.047008	supercritical
160.00	22.800	357.16	0.0027998	20.438	23.248	82.400	38.891	71.955	333.54	2.2713	31.595	0.047050	supercritical
160.00	22.833	357.72	0.0027955	20.433	23.242	82.378	38.895	71.985	333.70	2.2673	31.625	0.047093	supercritical
160.00	22.867	358.27	0.0027912	20.428	23.237	82.356	38.899	72.016	333.85	2.2632	31.654	0.047135	supercritical
160.00	22.900	358.83	0.0027869	20.423	23.231	82.334	38.902	72.046	334.01	2.2591	31.683	0.047178	supercritical
160.00	22.933	359.38	0.0027826	20.418	23.226	82.312	38.906	72.076	334.17	2.2550	31.713	0.047220	supercritical
160.00	22.967	359.93	0.0027783	20.412	23.221	82.290	38.909	72.106	334.33	2.2510	31.742	0.047263	supercritical
160.00	23.000	360.48	0.0027740	20.407	23.215	82.269	38.913	72.136	334.49	2.2469	31.772	0.047306	supercritical
160.00	23.033	361.04	0.0027698	20.402	23.210	82.247	38.916	72.166	334.65	2.2429	31.802	0.047348	supercritical
160.00	23.067	361.59	0.0027656	20.397	23.204	82.225	38.920	72.195	334.81	2.2388	31.831	0.047391	supercritical
160.00	23.100	362.14	0.0027614	20.392	23.199	82.203	38.923	72.225	334.97	2.2348	31.861	0.047433	supercritical
160.00	23.133	362.69	0.0027572	20.387	23.194	82.181	38.926	72.254	335.13	2.2307	31.891	0.047476	supercritical
160.00	23.167	363.24	0.0027530	20.381	23.188	82.160	38.930	72.283	335.29	2.2267	31.920	0.047518	supercritical
160.00	23.200	363.79	0.0027488	20.376	23.183	82.138	38.933	72.312	335.46	2.2226	31.950	0.047561	supercritical
160.00	23.233	364.34	0.0027447	20.371	23.177	82.116	38.937	72.341	335.62	2.2186	31.980	0.047604	supercritical
160.00	23.267	364.89	0.0027405	20.366	23.172	82.095	38.940	72.370	335.78	2.2146	32.010	0.047646	supercritical
160.00	23.300	365.44	0.0027364	20.361	23.167	82.073	38.943	72.399	335.94	2.2106	32.040	0.047689	supercritical
160.00	23.333	365.99	0.0027323	20.356	23.161	82.051	38.947	72.427	336.11	2.2065	32.069	0.047732	supercritical
160.00	23.367	366.54	0.0027282	20.351	23.156	82.030	38.950	72.456	336.27	2.2025	32.099	0.047774	supercritical
160.00	23.400	367.09	0.0027242	20.345	23.151	82.008	38.954	72.484	336.44	2.1985	32.129	0.047817	supercritical
160.00	23.433	367.63	0.0027201	20.340	23.146	81.987	38.957	72.512	336.60	2.1945	32.159	0.047859	supercritical
160.00	23.467	368.18	0.0027161	20.335	23.140	81.965	38.960	72.540	336.77	2.1905	32.189	0.047902	supercritical
160.00	23.500	368.73	0.0027120	20.330	23.135	81.944	38.964	72.568	336.93	2.1865	32.219	0.047945	supercritical
160.00	23.533	369.28	0.0027080	20.325	23.130	81.923	38.967	72.595	337.10	2.1825	32.249	0.047987	supercritical
160.00	23.567	369.82	0.0027040	20.320	23.124	81.901	38.970	72.623	337.26	2.1785	32.279	0.048030	supercritical
160.00	23.600	370.37	0.0027000	20.315	23.119	81.880	38.973	72.650	337.43	2.1745	32.310	0.048072	supercritical
160.00	23.633	370.91	0.0026960	20.310	23.114	81.859	38.977	72.678	337.60	2.1706	32.340	0.048115	supercritical
160.00	23.667	371.46	0.0026921	20.305	23.109	81.837	38.980	72.705	337.76	2.1666	32.370	0.048158	supercritical
160.00	23.700	372.00	0.0026882	20.300	23.103	81.816	38.983	72.732	337.93	2.1626	32.400	0.048200	supercritical
160.00	23.733	372.55	0.0026842	20.294	23.098	81.795	38.986	72.759	338.10	2.1587	32.430	0.048243	supercritical
160.00	23.767	373.09	0.0026803	20.289	23.093	81.774	38.990	72.786	338.27	2.1547	32.460	0.048285	supercritical
160.00	23.800	373.64	0.0026764	20.284	23.088	81.753	38.993	72.812	338.44	2.1507	32.491	0.048328	supercritical
160.00	23.833	374.18	0.0026725	20.279	23.082	81.732	38.996	72.839	338.60	2.1468	32.521	0.048371	supercritical
160.00	23.867	374.72	0.0026687	20.274	23.077	81.711	38.999	72.865	338.77	2.1428	32.551	0.048413	supercritical
160.00	23.900	375.26	0.0026648	20.269	23.072	81.690	39.002	72.892	338.94	2.1389	32.582	0.048456	supercritical
160.00	23.933	375.81	0.0026609	20.264	23.067	81.669	39.005	72.918	339.11	2.1349	32.612	0.048498	supercritical
160.00	23.967	376.35	0.0026571	20.259	23.062	81.648	39.009	72.944	339.28	2.1310	32.643	0.048541	supercritical
160.00	24.000	376.89	0.0026533	20.254	23.056	81.627	39.012	72.969	339.45	2.1271	32.673	0.048584	supercritical
160.00	24.033	377.43	0.0026495	20.249	23.051	81.606	39.015	72.995	339.63	2.1231	32.703	0.048626	supercritical
160.00	24.067	377.97	0.0026457	20.244	23.046	81.585	39.018	73.021	339.80	2.1192	32.734	0.048669	supercritical
160.00	24.100	378.51	0.0026419	20.239	23.041	81.564	39.021	73.046	339.97	2.1153	32.765	0.048711	supercritical
160.00	24.133	379.05	0.0026382	20.234	23.036	81.543	39.024	73.072	340.14	2.1114	32.795	0.048754	supercritical
160.00	24.167	379.59	0.0026344	20.229	23.031	81.522	39.027	73.097	340.31	2.1075	32.826	0.048797	supercritical
160.00	24.200	380.13	0.0026307	20.224	23.026	81.502	39.030	73.122	340.49	2.1036	32.856	0.048839	supercritical
160.00	24.233	380.67	0.0026270	20.219	23.020	81.481	39.033	73.147	340.66	2.0997	32.887	0.048882	supercritical
160.00	24.267	381.20	0.0026233	20.214	23.015	81.460	39.036	73.172	340.83	2.0958	32.918	0.048924	supercritical
160.00	24.300	381.74	0.0026196	20.209	23.010	81.439	39.039	73.196	341.01	2.0919	32.948	0.048967	supercritical
160.00	24.333	382.28	0.0026159	20.204	23.005	81.419	39.042	73.221	341.18	2.0880	32.979	0.049009	supercritical
160.00	24.367	382.82	0.0026122	20.199	23.000	81.398	39.045	73.245	341.36	2.0841	33.010	0.049052	supercritical
