Temperature (C)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
40.000	12.233	724.26	0.0013807	12.235	12.978	56.680	42.102	146.43	359.24	1.4411	59.785	0.078475	supercritical
40.000	12.267	725.15	0.0013790	12.227	12.971	56.651	42.082	145.84	360.24	1.4317	59.913	0.078570	supercritical
40.000	12.300	726.04	0.0013773	12.219	12.965	56.622	42.061	145.27	361.23	1.4224	60.041	0.078665	supercritical
40.000	12.333	726.92	0.0013757	12.211	12.958	56.594	42.041	144.70	362.21	1.4132	60.167	0.078759	supercritical
40.000	12.367	727.79	0.0013740	12.203	12.951	56.566	42.022	144.14	363.19	1.4041	60.293	0.078853	supercritical
40.000	12.400	728.65	0.0013724	12.195	12.944	56.538	42.002	143.60	364.16	1.3952	60.418	0.078946	supercritical
40.000	12.433	729.51	0.0013708	12.188	12.938	56.510	41.983	143.06	365.12	1.3863	60.543	0.079039	supercritical
40.000	12.467	730.36	0.0013692	12.180	12.931	56.483	41.964	142.53	366.08	1.3776	60.666	0.079132	supercritical
40.000	12.500	731.20	0.0013676	12.172	12.924	56.456	41.946	142.01	367.04	1.3690	60.789	0.079225	supercritical
40.000	12.533	732.03	0.0013661	12.165	12.918	56.429	41.928	141.49	367.99	1.3605	60.911	0.079317	supercritical
40.000	12.567	732.86	0.0013645	12.157	12.912	56.402	41.910	140.99	368.93	1.3521	61.032	0.079409	supercritical
40.000	12.600	733.68	0.0013630	12.150	12.905	56.375	41.892	140.49	369.87	1.3437	61.153	0.079500	supercritical
40.000	12.633	734.49	0.0013615	12.142	12.899	56.349	41.875	140.01	370.80	1.3355	61.272	0.079592	supercritical
40.000	12.667	735.30	0.0013600	12.135	12.893	56.323	41.858	139.53	371.73	1.3274	61.392	0.079682	supercritical
40.000	12.700	736.10	0.0013585	12.127	12.887	56.297	41.841	139.05	372.65	1.3194	61.510	0.079773	supercritical
40.000	12.733	736.90	0.0013570	12.120	12.881	56.271	41.824	138.59	373.57	1.3115	61.628	0.079863	supercritical
40.000	12.767	737.68	0.0013556	12.113	12.875	56.245	41.807	138.13	374.49	1.3036	61.745	0.079953	supercritical
40.000	12.800	738.47	0.0013542	12.106	12.869	56.220	41.791	137.68	375.40	1.2959	61.861	0.080043	supercritical
40.000	12.833	739.24	0.0013527	12.099	12.863	56.195	41.775	137.23	376.30	1.2882	61.977	0.080132	supercritical
40.000	12.867	740.01	0.0013513	12.092	12.857	56.170	41.759	136.79	377.20	1.2807	62.092	0.080221	supercritical
40.000	12.900	740.78	0.0013499	12.085	12.851	56.145	41.744	136.36	378.10	1.2732	62.207	0.080309	supercritical
40.000	12.933	741.54	0.0013486	12.078	12.845	56.120	41.728	135.93	378.99	1.2658	62.321	0.080398	supercritical
40.000	12.967	742.29	0.0013472	12.071	12.840	56.096	41.713	135.52	379.87	1.2584	62.434	0.080486	supercritical
40.000	13.000	743.04	0.0013458	12.064	12.834	56.071	41.698	135.10	380.76	1.2512	62.547	0.080573	supercritical
40.000	13.033	743.78	0.0013445	12.057	12.828	56.047	41.683	134.69	381.63	1.2440	62.659	0.080661	supercritical
40.000	13.067	744.52	0.0013432	12.050	12.823	56.023	41.669	134.29	382.51	1.2370	62.770	0.080748	supercritical
40.000	13.100	745.25	0.0013418	12.044	12.817	55.999	41.654	133.90	383.38	1.2299	62.881	0.080834	supercritical
40.000	13.133	745.97	0.0013405	12.037	12.812	55.975	41.640	133.50	384.24	1.2230	62.992	0.080921	supercritical
40.000	13.167	746.70	0.0013392	12.030	12.806	55.952	41.626	133.12	385.10	1.2161	63.101	0.081007	supercritical
40.000	13.200	747.41	0.0013379	12.024	12.801	55.928	41.612	132.74	385.96	1.2093	63.211	0.081093	supercritical
40.000	13.233	748.12	0.0013367	12.017	12.796	55.905	41.599	132.36	386.81	1.2026	63.320	0.081178	supercritical
40.000	13.267	748.83	0.0013354	12.011	12.790	55.882	41.585	131.99	387.66	1.1960	63.428	0.081264	supercritical
40.000	13.300	749.53	0.0013342	12.004	12.785	55.859	41.572	131.63	388.51	1.1894	63.535	0.081348	supercritical
40.000	13.333	750.23	0.0013329	11.998	12.780	55.836	41.558	131.27	389.35	1.1829	63.643	0.081433	supercritical
40.000	13.367	750.92	0.0013317	11.991	12.775	55.813	41.545	130.91	390.19	1.1764	63.749	0.081518	supercritical
40.000	13.400	751.61	0.0013305	11.985	12.770	55.791	41.533	130.56	391.02	1.1700	63.855	0.081602	supercritical
40.000	13.433	752.29	0.0013293	11.979	12.765	55.768	41.520	130.21	391.85	1.1637	63.961	0.081685	supercritical
40.000	13.467	752.97	0.0013281	11.972	12.760	55.746	41.507	129.87	392.68	1.1575	64.066	0.081769	supercritical
40.000	13.500	753.64	0.0013269	11.966	12.755	55.724	41.495	129.53	393.50	1.1513	64.171	0.081852	supercritical
40.000	13.533	754.31	0.0013257	11.960	12.750	55.702	41.483	129.20	394.32	1.1451	64.275	0.081935	supercritical
40.000	13.567	754.98	0.0013245	11.954	12.745	55.680	41.470	128.87	395.14	1.1390	64.379	0.082018	supercritical
40.000	13.600	755.64	0.0013234	11.948	12.740	55.658	41.458	128.54	395.95	1.1330	64.482	0.082100	supercritical
40.000	13.633	756.30	0.0013222	11.942	12.735	55.637	41.447	128.22	396.76	1.1271	64.585	0.082182	supercritical
40.000	13.667	756.95	0.0013211	11.936	12.730	55.615	41.435	127.91	397.57	1.1212	64.687	0.082264	supercritical
40.000	13.700	757.60	0.0013200	11.930	12.725	55.594	41.423	127.59	398.37	1.1153	64.789	0.082346	supercritical
40.000	13.733	758.24	0.0013188	11.924	12.721	55.572	41.412	127.28	399.17	1.1095	64.890	0.082427	supercritical
40.000	13.767	758.89	0.0013177	11.918	12.716	55.551	41.400	126.98	399.96	1.1038	64.991	0.082508	supercritical
40.000	13.800	759.52	0.0013166	11.912	12.711	55.530	41.389	126.67	400.76	1.0981	65.092	0.082589	supercritical
40.000	13.833	760.16	0.0013155	11.906	12.707	55.509	41.378	126.37	401.55	1.0925	65.192	0.082669	supercritical
40.000	13.867	760.79	0.0013144	11.900	12.702	55.488	41.367	126.08	402.33	1.0869	65.292	0.082749	supercritical
40.000	13.900	761.41	0.0013134	11.894	12.698	55.468	41.356	125.79	403.12	1.0813	65.391	0.082829	supercritical
40.000	13.933	762.03	0.0013123	11.888	12.693	55.447	41.346	125.50	403.90	1.0759	65.490	0.082909	supercritical
40.000	13.967	762.65	0.0013112	11.883	12.689	55.427	41.335	125.21	404.67	1.0704	65.588	0.082989	supercritical
40.000	14.000	763.27	0.0013102	11.877	12.684	55.406	41.324	124.93	405.45	1.0650	65.686	0.083068	supercritical
40.000	14.033	763.88	0.0013091	11.871	12.680	55.386	41.314	124.65	406.22	1.0597	65.784	0.083147	supercritical
40.000	14.067	764.49	0.0013081	11.866	12.675	55.366	41.304	124.37	406.99	1.0544	65.881	0.083226	supercritical
40.000	14.100	765.09	0.0013070	11.860	12.671	55.346	41.294	124.10	407.75	1.0492	65.978	0.083304	supercritical
40.000	14.133	765.69	0.0013060	11.854	12.667	55.326	41.284	123.83	408.51	1.0440	66.075	0.083382	supercritical
40.000	14.167	766.29	0.0013050	11.849	12.662	55.306	41.274	123.56	409.27	1.0388	66.171	0.083460	supercritical
40.000	14.200	766.88	0.0013040	11.843	12.658	55.286	41.264	123.30	410.03	1.0337	66.266	0.083538	supercritical
40.000	14.233	767.47	0.0013030	11.838	12.654	55.267	41.254	123.04	410.78	1.0286	66.362	0.083615	supercritical
40.000	14.267	768.06	0.0013020	11.832	12.650	55.247	41.244	122.78	411.53	1.0236	66.457	0.083693	supercritical
40.000	14.300	768.65	0.0013010	11.827	12.645	55.228	41.235	122.52	412.28	1.0186	66.551	0.083770	supercritical
40.000	14.333	769.23	0.0013000	11.821	12.641	55.209	41.225	122.27	413.03	1.0137	66.646	0.083847	supercritical
40.000	14.367	769.80	0.0012990	11.816	12.637	55.189	41.216	122.02	413.77	1.0088	66.739	0.083923	supercritical
40.000	14.400	770.38	0.0012981	11.810	12.633	55.170	41.207	121.77	414.51	1.0040	66.833	0.083999	supercritical
40.000	14.433	770.95	0.0012971	11.805	12.629	55.151	41.198	121.53	415.24	0.99914	66.926	0.084075	supercritical
40.000	14.467	771.52	0.0012961	11.800	12.625	55.132	41.189	121.28	415.98	0.99437	67.019	0.084151	supercritical
40.000	14.500	772.09	0.0012952	11.795	12.621	55.113	41.180	121.04	416.71	0.98963	67.112	0.084227	supercritical
40.000	14.533	772.65	0.0012943	11.789	12.617	55.095	41.171	120.81	417.44	0.98494	67.204	0.084302	supercritical
40.000	14.567	773.21	0.0012933	11.784	12.613	55.076	41.162	120.57	418.17	0.98028	67.296	0.084377	supercritical
40.000	14.600	773.76	0.0012924	11.779	12.609	55.057	41.153	120.34	418.89	0.97566	67.387	0.084452	supercritical
40.000	14.633	774.32	0.0012915	11.774	12.605	55.039	41.145	120.11	419.61	0.97107	67.478	0.084527	supercritical
40.000	14.667	774.87	0.0012905	11.768	12.601	55.020	41.136	119.88	420.33	0.96653	67.569	0.084602	supercritical
40.000	14.700	775.42	0.0012896	11.763	12.598	55.002	41.128	119.65	421.05	0.96201	67.660	0.084676	supercritical
40.000	14.733	775.96	0.0012887	11.758	12.594	54.984	41.119	119.43	421.76	0.95754	67.750	0.084750	supercritical
40.000	14.767	776.51	0.0012878	11.753	12.590	54.966	41.111	119.21	422.47	0.95310	67.840	0.084824	supercritical
40.000	14.800	777.05	0.0012869	11.748	12.586	54.948	41.103	118.99	423.18	0.94869	67.930	0.084898	supercritical
40.000	14.833	777.58	0.0012860	11.743	12.582	54.929	41.094	118.77	423.89	0.94432	68.019	0.084971	supercritical
40.000	14.867	778.12	0.0012851	11.738	12.579	54.912	41.086	118.55	424.59	0.93998	68.108	0.085044	supercritical
40.000	14.900	778.65	0.0012843	11.733	12.575	54.894	41.078	118.34	425.29	0.93568	68.197	0.085117	supercritical
40.000	14.933	779.18	0.0012834	11.728	12.571	54.876	41.070	118.13	425.99	0.93141	68.285	0.085190	supercritical
40.000	14.967	779.71	0.0012825	11.723	12.568	54.858	41.063	117.92	426.69	0.92717	68.373	0.085263	supercritical
40.000	15.000	780.23	0.0012817	11.718	12.564	54.841	41.055	117.71	427.39	0.92296	68.461	0.085335	supercritical
40.000	15.033	780.75	0.0012808	11.713	12.560	54.823	41.047	117.51	428.08	0.91878	68.548	0.085407	supercritical
40.000	15.067	781.27	0.0012800	11.708	12.557	54.806	41.040	117.30	428.77	0.91464	68.636	0.085479	supercritical
40.000	15.100	781.79	0.0012791	11.703	12.553	54.788	41.032	117.10	429.46	0.91053	68.722	0.085551	supercritical
40.000	15.133	782.31	0.0012783	11.698	12.550	54.771	41.024	116.90	430.14	0.90645	68.809	0.085623	supercritical
40.000	15.167	782.82	0.0012774	11.694	12.546	54.754	41.017	116.70	430.83	0.90239	68.896	0.085694	supercritical
40.000	15.200	783.33	0.0012766	11.689	12.543	54.737	41.010	116.51	431.51	0.89837	68.982	0.085765	supercritical
40.000	15.233	783.84	0.0012758	11.684	12.539	54.720	41.002	116.31	432.19	0.89438	69.067	0.085836	supercritical
40.000	15.267	784.34	0.0012750	11.679	12.536	54.703	40.995	116.12	432.86	0.89041	69.153	0.085907	supercritical
40.000	15.300	784.84	0.0012741	11.674	12.532	54.686	40.988	115.93	433.54	0.88648	69.238	0.085978	supercritical
40.000	15.333	785.34	0.0012733	11.670	12.529	54.669	40.981	115.74	434.21	0.88257	69.323	0.086048	supercritical
40.000	15.367	785.84	0.0012725	11.665	12.525	54.652	40.974	115.55	434.88	0.87869	69.408	0.086118	supercritical
40.000	15.400	786.34	0.0012717	11.660	12.522	54.635	40.967	115.37	435.55	0.87484	69.493	0.086188	supercritical
40.000	15.433	786.83	0.0012709	11.656	12.519	54.618	40.960	115.18	436.22	0.87102	69.577	0.086258	supercritical
40.000	15.467	787.32	0.0012701	11.651	12.515	54.602	40.953	115.00	436.88	0.86722	69.661	0.086328	supercritical
40.000	15.500	787.81	0.0012693	11.646	12.512	54.585	40.947	114.82	437.54	0.86346	69.745	0.086397	supercritical
40.000	15.533	788.30	0.0012686	11.642	12.509	54.569	40.940	114.64	438.20	0.85971	69.828	0.086467	supercritical
40.000	15.567	788.78	0.0012678	11.637	12.506	54.552	40.933	114.46	438.86	0.85600	69.911	0.086536	supercritical
40.000	15.600	789.27	0.0012670	11.632	12.502	54.536	40.927	114.28	439.52	0.85230	69.994	0.086605	supercritical
40.000	15.633	789.75	0.0012662	11.628	12.499	54.520	40.920	114.11	440.17	0.84864	70.077	0.086673	supercritical
40.000	15.667	790.23	0.0012655	11.623	12.496	54.504	40.914	113.93	440.83	0.84500	70.160	0.086742	supercritical
40.000	15.700	790.70	0.0012647	11.619	12.493	54.488	40.907	113.76	441.48	0.84138	70.242	0.086810	supercritical
40.000	15.733	791.18	0.0012639	11.614	12.489	54.471	40.901	113.59	442.13	0.83779	70.324	0.086879	supercritical
40.000	15.767	791.65	0.0012632	11.610	12.486	54.455	40.894	113.42	442.77	0.83423	70.406	0.086947	supercritical
40.000	15.800	792.12	0.0012624	11.605	12.483	54.439	40.888	113.25	443.42	0.83069	70.487	0.087015	supercritical
40.000	15.833	792.59	0.0012617	11.601	12.480	54.424	40.882	113.09	444.06	0.82717	70.569	0.087082	supercritical
40.000	15.867	793.06	0.0012609	11.596	12.477	54.408	40.876	112.92	444.70	0.82367	70.650	0.087150	supercritical
40.000	15.900	793.52	0.0012602	11.592	12.474	54.392	40.870	112.76	445.34	0.82020	70.731	0.087217	supercritical
40.000	15.933	793.98	0.0012595	11.588	12.471	54.376	40.864	112.60	445.98	0.81676	70.811	0.087284	supercritical
40.000	15.967	794.44	0.0012587	11.583	12.468	54.361	40.858	112.43	446.61	0.81333	70.892	0.087351	supercritical
40.000	16.000	794.90	0.0012580	11.579	12.465	54.345	40.852	112.27	447.24	0.80993	70.972	0.087418	supercritical
40.000	16.033	795.36	0.0012573	11.574	12.462	54.329	40.846	112.11	447.88	0.80655	71.052	0.087485	supercritical
40.000	16.067	795.82	0.0012566	11.570	12.459	54.314	40.840	111.96	448.51	0.80319	71.131	0.087552	supercritical
40.000	16.100	796.27	0.0012559	11.566	12.456	54.299	40.834	111.80	449.13	0.79986	71.211	0.087618	supercritical
40.000	16.133	796.72	0.0012551	11.561	12.453	54.283	40.828	111.65	449.76	0.79654	71.290	0.087684	supercritical
40.000	16.167	797.17	0.0012544	11.557	12.450	54.268	40.823	111.49	450.38	0.79325	71.369	0.087750	supercritical
40.000	16.200	797.62	0.0012537	11.553	12.447	54.253	40.817	111.34	451.01	0.78998	71.448	0.087816	supercritical
40.000	16.233	798.06	0.0012530	11.549	12.444	54.237	40.812	111.19	451.63	0.78673	71.527	0.087882	supercritical
40.000	16.267	798.51	0.0012523	11.544	12.441	54.222	40.806	111.04	452.25	0.78350	71.605	0.087947	supercritical
40.000	16.300	798.95	0.0012516	11.540	12.438	54.207	40.800	110.89	452.86	0.78029	71.684	0.088013	supercritical
40.000	16.333	799.39	0.0012510	11.536	12.435	54.192	40.795	110.74	453.48	0.77710	71.762	0.088078	supercritical
40.000	16.367	799.83	0.0012503	11.532	12.432	54.177	40.790	110.59	454.09	0.77393	71.840	0.088143	supercritical
40.000	16.400	800.27	0.0012496	11.528	12.429	54.162	40.784	110.45	454.71	0.77078	71.917	0.088208	supercritical
40.000	16.433	800.70	0.0012489	11.523	12.427	54.147	40.779	110.30	455.32	0.76765	71.995	0.088273	supercritical
40.000	16.467	801.14	0.0012482	11.519	12.424	54.132	40.774	110.16	455.93	0.76454	72.072	0.088338	supercritical
40.000	16.500	801.57	0.0012475	11.515	12.421	54.118	40.768	110.02	456.53	0.76145	72.149	0.088402	supercritical
40.000	16.533	802.00	0.0012469	11.511	12.418	54.103	40.763	109.87	457.14	0.75838	72.226	0.088466	supercritical
40.000	16.567	802.43	0.0012462	11.507	12.415	54.088	40.758	109.73	457.74	0.75533	72.303	0.088531	supercritical
40.000	16.600	802.86	0.0012455	11.503	12.413	54.074	40.753	109.59	458.35	0.75230	72.379	0.088595	supercritical
40.000	16.633	803.28	0.0012449	11.499	12.410	54.059	40.748	109.46	458.95	0.74928	72.455	0.088659	supercritical
40.000	16.667	803.71	0.0012442	11.495	12.407	54.044	40.743	109.32	459.55	0.74628	72.532	0.088722	supercritical
40.000	16.700	804.13	0.0012436	11.491	12.405	54.030	40.738	109.18	460.14	0.74331	72.607	0.088786	supercritical
40.000	16.733	804.55	0.0012429	11.486	12.402	54.015	40.733	109.05	460.74	0.74035	72.683	0.088849	supercritical
40.000	16.767	804.97	0.0012423	11.482	12.399	54.001	40.728	108.91	461.33	0.73740	72.759	0.088913	supercritical
40.000	16.800	805.39	0.0012416	11.478	12.396	53.987	40.723	108.78	461.93	0.73448	72.834	0.088976	supercritical
40.000	16.833	805.81	0.0012410	11.474	12.394	53.972	40.718	108.64	462.52	0.73157	72.909	0.089039	supercritical
40.000	16.867	806.22	0.0012404	11.470	12.391	53.958	40.714	108.51	463.11	0.72868	72.984	0.089102	supercritical
40.000	16.900	806.64	0.0012397	11.466	12.389	53.944	40.709	108.38	463.70	0.72581	73.059	0.089165	supercritical
40.000	16.933	807.05	0.0012391	11.463	12.386	53.930	40.704	108.25	464.28	0.72295	73.134	0.089227	supercritical
40.000	16.967	807.46	0.0012385	11.459	12.383	53.916	40.699	108.12	464.87	0.72011	73.208	0.089290	supercritical
40.000	17.000	807.87	0.0012378	11.455	12.381	53.902	40.695	107.99	465.45	0.71729	73.282	0.089352	supercritical
40.000	17.033	808.27	0.0012372	11.451	12.378	53.888	40.690	107.87	466.03	0.71448	73.357	0.089414	supercritical
40.000	17.067	808.68	0.0012366	11.447	12.376	53.874	40.686	107.74	466.61	0.71169	73.430	0.089476	supercritical
40.000	17.100	809.09	0.0012360	11.443	12.373	53.860	40.681	107.62	467.19	0.70892	73.504	0.089538	supercritical
40.000	17.133	809.49	0.0012353	11.439	12.371	53.846	40.677	107.49	467.77	0.70616	73.578	0.089600	supercritical
40.000	17.167	809.89	0.0012347	11.435	12.368	53.832	40.672	107.37	468.35	0.70342	73.651	0.089662	supercritical
40.000	17.200	810.29	0.0012341	11.431	12.365	53.818	40.668	107.24	468.92	0.70069	73.724	0.089723	supercritical
40.000	17.233	810.69	0.0012335	11.427	12.363	53.804	40.663	107.12	469.49	0.69798	73.798	0.089785	supercritical
40.000	17.267	811.09	0.0012329	11.424	12.360	53.791	40.659	107.00	470.07	0.69529	73.870	0.089846	supercritical
40.000	17.300	811.48	0.0012323	11.420	12.358	53.777	40.655	106.88	470.64	0.69261	73.943	0.089907	supercritical
40.000	17.333	811.88	0.0012317	11.416	12.356	53.763	40.650	106.76	471.21	0.68995	74.016	0.089968	supercritical
40.000	17.367	812.27	0.0012311	11.412	12.353	53.750	40.646	106.64	471.77	0.68730	74.088	0.090029	supercritical
40.000	17.400	812.66	0.0012305	11.408	12.351	53.736	40.642	106.52	472.34	0.68466	74.161	0.090090	supercritical
