Temperature (C)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
90.000	12.333	276.15	0.0036212	18.528	20.494	79.116	38.758	89.086	260.18	4.9287	24.480	0.038059	supercritical
90.000	12.367	277.29	0.0036064	18.516	20.479	79.061	38.777	89.337	260.23	4.9167	24.527	0.038153	supercritical
90.000	12.400	278.42	0.0035917	18.504	20.465	79.006	38.795	89.589	260.28	4.9048	24.574	0.038247	supercritical
90.000	12.433	279.56	0.0035771	18.493	20.450	78.951	38.813	89.840	260.33	4.8927	24.621	0.038342	supercritical
90.000	12.467	280.70	0.0035625	18.481	20.435	78.896	38.831	90.091	260.39	4.8806	24.668	0.038436	supercritical
90.000	12.500	281.84	0.0035481	18.469	20.421	78.841	38.849	90.343	260.44	4.8685	24.716	0.038531	supercritical
90.000	12.533	282.98	0.0035338	18.457	20.406	78.787	38.867	90.594	260.50	4.8564	24.764	0.038626	supercritical
90.000	12.567	284.13	0.0035195	18.445	20.391	78.732	38.884	90.845	260.56	4.8442	24.812	0.038722	supercritical
90.000	12.600	285.28	0.0035054	18.433	20.377	78.678	38.902	91.097	260.63	4.8319	24.861	0.038818	supercritical
90.000	12.633	286.43	0.0034913	18.421	20.362	78.623	38.920	91.348	260.69	4.8196	24.910	0.038913	supercritical
90.000	12.667	287.58	0.0034773	18.409	20.347	78.568	38.937	91.599	260.76	4.8073	24.959	0.039010	supercritical
90.000	12.700	288.73	0.0034634	18.397	20.333	78.514	38.954	91.850	260.83	4.7950	25.008	0.039106	supercritical
90.000	12.733	289.89	0.0034496	18.385	20.318	78.460	38.972	92.101	260.90	4.7826	25.058	0.039203	supercritical
90.000	12.767	291.05	0.0034358	18.373	20.303	78.405	38.989	92.351	260.97	4.7702	25.108	0.039300	supercritical
90.000	12.800	292.21	0.0034222	18.361	20.288	78.351	39.006	92.602	261.04	4.7577	25.158	0.039397	supercritical
90.000	12.833	293.37	0.0034086	18.349	20.274	78.297	39.023	92.852	261.12	4.7452	25.209	0.039494	supercritical
90.000	12.867	294.54	0.0033952	18.337	20.259	78.243	39.040	93.102	261.20	4.7326	25.260	0.039592	supercritical
90.000	12.900	295.70	0.0033818	18.325	20.244	78.188	39.057	93.351	261.28	4.7201	25.311	0.039690	supercritical
90.000	12.933	296.87	0.0033685	18.312	20.230	78.134	39.073	93.601	261.36	4.7075	25.362	0.039788	supercritical
90.000	12.967	298.04	0.0033553	18.300	20.215	78.080	39.090	93.849	261.45	4.6948	25.414	0.039886	supercritical
90.000	13.000	299.21	0.0033421	18.288	20.200	78.026	39.106	94.098	261.53	4.6821	25.466	0.039984	supercritical
90.000	13.033	300.39	0.0033291	18.276	20.186	77.972	39.123	94.346	261.62	4.6694	25.518	0.040083	supercritical
90.000	13.067	301.56	0.0033161	18.264	20.171	77.919	39.139	94.594	261.71	4.6567	25.570	0.040182	supercritical
90.000	13.100	302.74	0.0033032	18.252	20.156	77.865	39.155	94.841	261.80	4.6439	25.623	0.040281	supercritical
90.000	13.133	303.92	0.0032904	18.240	20.142	77.811	39.171	95.087	261.90	4.6311	25.676	0.040380	supercritical
90.000	13.167	305.10	0.0032776	18.228	20.127	77.757	39.187	95.334	262.00	4.6182	25.730	0.040479	supercritical
90.000	13.200	306.28	0.0032650	18.216	20.112	77.704	39.203	95.579	262.09	4.6053	25.784	0.040579	supercritical
90.000	13.233	307.46	0.0032524	18.203	20.098	77.650	39.219	95.824	262.19	4.5924	25.838	0.040679	supercritical
90.000	13.267	308.65	0.0032399	18.191	20.083	77.597	39.234	96.068	262.30	4.5795	25.892	0.040779	supercritical
90.000	13.300	309.84	0.0032275	18.179	20.068	77.543	39.250	96.312	262.40	4.5665	25.946	0.040879	supercritical
90.000	13.333	311.02	0.0032152	18.167	20.054	77.490	39.265	96.555	262.51	4.5535	26.001	0.040979	supercritical
90.000	13.367	312.21	0.0032029	18.155	20.039	77.437	39.281	96.797	262.62	4.5405	26.056	0.041079	supercritical
90.000	13.400	313.41	0.0031907	18.143	20.024	77.383	39.296	97.039	262.73	4.5274	26.112	0.041180	supercritical
90.000	13.433	314.60	0.0031786	18.130	20.010	77.330	39.311	97.280	262.85	4.5143	26.168	0.041280	supercritical
90.000	13.467	315.79	0.0031666	18.118	19.995	77.277	39.326	97.520	262.96	4.5012	26.224	0.041381	supercritical
90.000	13.500	316.99	0.0031547	18.106	19.980	77.224	39.341	97.759	263.08	4.4881	26.280	0.041482	supercritical
90.000	13.533	318.19	0.0031428	18.094	19.966	77.171	39.356	97.997	263.20	4.4749	26.336	0.041583	supercritical
90.000	13.567	319.39	0.0031310	18.082	19.951	77.118	39.370	98.235	263.32	4.4617	26.393	0.041684	supercritical
90.000	13.600	320.59	0.0031193	18.070	19.937	77.065	39.385	98.471	263.45	4.4485	26.450	0.041786	supercritical
90.000	13.633	321.79	0.0031076	18.057	19.922	77.012	39.399	98.706	263.57	4.4352	26.508	0.041887	supercritical
90.000	13.667	322.99	0.0030961	18.045	19.907	76.960	39.413	98.941	263.70	4.4220	26.566	0.041989	supercritical
90.000	13.700	324.19	0.0030846	18.033	19.893	76.907	39.427	99.174	263.83	4.4087	26.624	0.042090	supercritical
90.000	13.733	325.40	0.0030731	18.021	19.878	76.855	39.441	99.407	263.97	4.3954	26.682	0.042192	supercritical
90.000	13.767	326.61	0.0030618	18.009	19.864	76.802	39.455	99.638	264.10	4.3820	26.740	0.042294	supercritical
90.000	13.800	327.81	0.0030505	17.996	19.849	76.750	39.469	99.868	264.24	4.3687	26.799	0.042396	supercritical
90.000	13.833	329.02	0.0030393	17.984	19.835	76.697	39.483	100.10	264.38	4.3553	26.858	0.042498	supercritical
90.000	13.867	330.23	0.0030282	17.972	19.820	76.645	39.496	100.32	264.53	4.3419	26.918	0.042600	supercritical
90.000	13.900	331.44	0.0030171	17.960	19.806	76.593	39.510	100.55	264.67	4.3285	26.978	0.042702	supercritical
90.000	13.933	332.65	0.0030061	17.948	19.791	76.541	39.523	100.78	264.82	4.3150	27.038	0.042805	supercritical
90.000	13.967	333.87	0.0029952	17.936	19.777	76.489	39.536	101.00	264.97	4.3016	27.098	0.042907	supercritical
90.000	14.000	335.08	0.0029844	17.923	19.762	76.437	39.549	101.22	265.12	4.2881	27.158	0.043009	supercritical
90.000	14.033	336.29	0.0029736	17.911	19.748	76.385	39.562	101.45	265.27	4.2746	27.219	0.043112	supercritical
90.000	14.067	337.51	0.0029629	17.899	19.733	76.333	39.575	101.67	265.43	4.2611	27.280	0.043214	supercritical
90.000	14.100	338.72	0.0029523	17.887	19.719	76.282	39.588	101.88	265.59	4.2476	27.342	0.043317	supercritical
90.000	14.133	339.94	0.0029417	17.875	19.704	76.230	39.600	102.10	265.75	4.2340	27.403	0.043420	supercritical
90.000	14.167	341.16	0.0029312	17.862	19.690	76.178	39.612	102.32	265.91	4.2205	27.465	0.043522	supercritical
90.000	14.200	342.38	0.0029208	17.850	19.676	76.127	39.625	102.53	266.08	4.2069	27.527	0.043625	supercritical
90.000	14.233	343.59	0.0029104	17.838	19.661	76.076	39.637	102.74	266.25	4.1933	27.590	0.043728	supercritical
90.000	14.267	344.81	0.0029001	17.826	19.647	76.024	39.649	102.96	266.42	4.1797	27.652	0.043830	supercritical
90.000	14.300	346.03	0.0028899	17.814	19.632	75.973	39.661	103.17	266.59	4.1661	27.715	0.043933	supercritical
90.000	14.333	347.25	0.0028797	17.802	19.618	75.922	39.672	103.37	266.77	4.1525	27.779	0.044036	supercritical
90.000	14.367	348.47	0.0028696	17.789	19.604	75.871	39.684	103.58	266.94	4.1389	27.842	0.044138	supercritical
90.000	14.400	349.70	0.0028596	17.777	19.590	75.820	39.696	103.78	267.12	4.1253	27.906	0.044241	supercritical
90.000	14.433	350.92	0.0028497	17.765	19.575	75.769	39.707	103.99	267.31	4.1116	27.970	0.044344	supercritical
90.000	14.467	352.14	0.0028398	17.753	19.561	75.719	39.718	104.19	267.49	4.0980	28.034	0.044447	supercritical
90.000	14.500	353.36	0.0028300	17.741	19.547	75.668	39.729	104.39	267.68	4.0843	28.099	0.044549	supercritical
90.000	14.533	354.58	0.0028202	17.729	19.533	75.618	39.740	104.59	267.87	4.0707	28.164	0.044652	supercritical
90.000	14.567	355.81	0.0028105	17.717	19.518	75.567	39.751	104.78	268.06	4.0570	28.229	0.044755	supercritical
90.000	14.600	357.03	0.0028009	17.705	19.504	75.517	39.762	104.98	268.25	4.0433	28.294	0.044858	supercritical
90.000	14.633	358.25	0.0027913	17.693	19.490	75.467	39.772	105.17	268.45	4.0296	28.360	0.044960	supercritical
90.000	14.667	359.48	0.0027818	17.680	19.476	75.416	39.783	105.36	268.65	4.0160	28.426	0.045063	supercritical
90.000	14.700	360.70	0.0027724	17.668	19.462	75.366	39.793	105.55	268.85	4.0023	28.492	0.045165	supercritical
90.000	14.733	361.92	0.0027630	17.656	19.448	75.317	39.803	105.74	269.05	3.9886	28.558	0.045268	supercritical
90.000	14.767	363.15	0.0027537	17.644	19.434	75.267	39.813	105.92	269.26	3.9749	28.625	0.045371	supercritical
90.000	14.800	364.37	0.0027445	17.632	19.420	75.217	39.823	106.10	269.47	3.9612	28.691	0.045473	supercritical
90.000	14.833	365.59	0.0027353	17.620	19.406	75.167	39.833	106.28	269.68	3.9475	28.758	0.045575	supercritical
90.000	14.867	366.81	0.0027262	17.608	19.392	75.118	39.842	106.46	269.89	3.9339	28.826	0.045678	supercritical
90.000	14.900	368.04	0.0027171	17.596	19.378	75.068	39.852	106.64	270.10	3.9202	28.893	0.045780	supercritical
90.000	14.933	369.26	0.0027081	17.584	19.364	75.019	39.861	106.82	270.32	3.9065	28.961	0.045882	supercritical
90.000	14.967	370.48	0.0026992	17.572	19.350	74.970	39.870	106.99	270.54	3.8928	29.029	0.045984	supercritical
90.000	15.000	371.70	0.0026903	17.560	19.336	74.921	39.880	107.16	270.77	3.8791	29.097	0.046086	supercritical
90.000	15.033	372.93	0.0026815	17.548	19.322	74.872	39.889	107.33	270.99	3.8655	29.166	0.046188	supercritical
90.000	15.067	374.15	0.0026727	17.536	19.309	74.823	39.897	107.50	271.22	3.8518	29.235	0.046290	supercritical
90.000	15.100	375.37	0.0026641	17.524	19.295	74.774	39.906	107.66	271.45	3.8381	29.304	0.046392	supercritical
90.000	15.133	376.59	0.0026554	17.512	19.281	74.726	39.915	107.82	271.68	3.8245	29.373	0.046494	supercritical
90.000	15.167	377.81	0.0026469	17.501	19.267	74.677	39.923	107.98	271.91	3.8108	29.442	0.046595	supercritical
90.000	15.200	379.03	0.0026383	17.489	19.254	74.629	39.931	108.14	272.15	3.7972	29.512	0.046697	supercritical
90.000	15.233	380.25	0.0026299	17.477	19.240	74.580	39.940	108.30	272.39	3.7836	29.581	0.046798	supercritical
90.000	15.267	381.46	0.0026215	17.465	19.226	74.532	39.948	108.45	272.63	3.7700	29.651	0.046900	supercritical
90.000	15.300	382.68	0.0026131	17.453	19.213	74.484	39.956	108.60	272.87	3.7563	29.722	0.047001	supercritical
90.000	15.333	383.90	0.0026049	17.441	19.199	74.436	39.963	108.75	273.12	3.7427	29.792	0.047102	supercritical
90.000	15.367	385.11	0.0025966	17.429	19.186	74.388	39.971	108.90	273.37	3.7292	29.863	0.047203	supercritical
90.000	15.400	386.33	0.0025885	17.418	19.172	74.341	39.979	109.04	273.62	3.7156	29.934	0.047304	supercritical
90.000	15.433	387.54	0.0025804	17.406	19.159	74.293	39.986	109.19	273.87	3.7020	30.005	0.047405	supercritical
90.000	15.467	388.75	0.0025723	17.394	19.145	74.246	39.993	109.33	274.12	3.6885	30.076	0.047505	supercritical
90.000	15.500	389.97	0.0025643	17.382	19.132	74.198	40.001	109.46	274.38	3.6749	30.147	0.047606	supercritical
90.000	15.533	391.18	0.0025564	17.371	19.118	74.151	40.008	109.60	274.64	3.6614	30.219	0.047706	supercritical
90.000	15.567	392.39	0.0025485	17.359	19.105	74.104	40.015	109.73	274.90	3.6479	30.291	0.047807	supercritical
90.000	15.600	393.60	0.0025407	17.347	19.092	74.057	40.021	109.86	275.17	3.6344	30.363	0.047907	supercritical
90.000	15.633	394.80	0.0025329	17.336	19.078	74.010	40.028	109.99	275.43	3.6210	30.435	0.048007	supercritical
90.000	15.667	396.01	0.0025252	17.324	19.065	73.964	40.035	110.12	275.70	3.6075	30.508	0.048107	supercritical
90.000	15.700	397.22	0.0025175	17.312	19.052	73.917	40.041	110.24	275.97	3.5941	30.580	0.048206	supercritical
90.000	15.733	398.42	0.0025099	17.301	19.039	73.870	40.048	110.37	276.25	3.5807	30.653	0.048306	supercritical
90.000	15.767	399.62	0.0025023	17.289	19.025	73.824	40.054	110.49	276.52	3.5673	30.726	0.048405	supercritical
90.000	15.800	400.83	0.0024948	17.278	19.012	73.778	40.060	110.60	276.80	3.5539	30.799	0.048504	supercritical
90.000	15.833	402.03	0.0024874	17.266	18.999	73.732	40.066	110.72	277.08	3.5405	30.872	0.048603	supercritical
90.000	15.867	403.23	0.0024800	17.254	18.986	73.686	40.072	110.83	277.36	3.5272	30.946	0.048702	supercritical
90.000	15.900	404.42	0.0024727	17.243	18.973	73.640	40.077	110.94	277.64	3.5139	31.019	0.048801	supercritical
90.000	15.933	405.62	0.0024654	17.231	18.960	73.594	40.083	111.05	277.93	3.5006	31.093	0.048900	supercritical
90.000	15.967	406.81	0.0024581	17.220	18.947	73.549	40.089	111.15	278.22	3.4873	31.167	0.048998	supercritical
90.000	16.000	408.01	0.0024509	17.209	18.934	73.503	40.094	111.26	278.51	3.4741	31.241	0.049097	supercritical
90.000	16.033	409.20	0.0024438	17.197	18.921	73.458	40.099	111.36	278.80	3.4609	31.315	0.049195	supercritical
90.000	16.067	410.39	0.0024367	17.186	18.909	73.413	40.104	111.46	279.10	3.4477	31.390	0.049293	supercritical
90.000	16.100	411.58	0.0024297	17.174	18.896	73.368	40.110	111.55	279.39	3.4345	31.464	0.049390	supercritical
90.000	16.133	412.77	0.0024227	17.163	18.883	73.323	40.114	111.65	279.69	3.4214	31.539	0.049488	supercritical
90.000	16.167	413.95	0.0024157	17.152	18.870	73.278	40.119	111.74	279.99	3.4083	31.614	0.049585	supercritical
90.000	16.200	415.13	0.0024089	17.140	18.858	73.233	40.124	111.83	280.30	3.3952	31.689	0.049683	supercritical
90.000	16.233	416.32	0.0024020	17.129	18.845	73.189	40.129	111.92	280.60	3.3821	31.764	0.049780	supercritical
90.000	16.267	417.49	0.0023952	17.118	18.832	73.144	40.133	112.00	280.91	3.3691	31.839	0.049877	supercritical
90.000	16.300	418.67	0.0023885	17.107	18.820	73.100	40.138	112.08	281.22	3.3561	31.915	0.049973	supercritical
90.000	16.333	419.85	0.0023818	17.095	18.807	73.056	40.142	112.16	281.53	3.3431	31.990	0.050070	supercritical
90.000	16.367	421.02	0.0023752	17.084	18.795	73.012	40.146	112.24	281.84	3.3302	32.066	0.050166	supercritical
90.000	16.400	422.20	0.0023686	17.073	18.782	72.968	40.150	112.32	282.16	3.3172	32.141	0.050262	supercritical
90.000	16.433	423.37	0.0023620	17.062	18.770	72.925	40.154	112.39	282.47	3.3044	32.217	0.050358	supercritical
90.000	16.467	424.53	0.0023555	17.051	18.758	72.881	40.158	112.46	282.79	3.2915	32.293	0.050454	supercritical
90.000	16.500	425.70	0.0023491	17.040	18.745	72.838	40.162	112.53	283.11	3.2787	32.369	0.050550	supercritical
90.000	16.533	426.86	0.0023427	17.029	18.733	72.794	40.166	112.59	283.44	3.2659	32.446	0.050645	supercritical
90.000	16.567	428.03	0.0023363	17.018	18.721	72.751	40.169	112.66	283.76	3.2531	32.522	0.050740	supercritical
90.000	16.600	429.19	0.0023300	17.007	18.709	72.708	40.173	112.72	284.09	3.2404	32.598	0.050835	supercritical
90.000	16.633	430.34	0.0023237	16.996	18.697	72.665	40.176	112.78	284.42	3.2277	32.675	0.050930	supercritical
90.000	16.667	431.50	0.0023175	16.985	18.684	72.623	40.180	112.84	284.75	3.2151	32.752	0.051025	supercritical
90.000	16.700	432.65	0.0023113	16.974	18.672	72.580	40.183	112.89	285.08	3.2024	32.828	0.051119	supercritical
90.000	16.733	433.80	0.0023052	16.963	18.660	72.538	40.186	112.95	285.42	3.1898	32.905	0.051214	supercritical
90.000	16.767	434.95	0.0022991	16.952	18.648	72.495	40.189	113.00	285.75	3.1773	32.982	0.051308	supercritical
90.000	16.800	436.10	0.0022931	16.941	18.636	72.453	40.192	113.05	286.09	3.1648	33.059	0.051401	supercritical
90.000	16.833	437.24	0.0022871	16.930	18.625	72.411	40.195	113.09	286.43	3.1523	33.136	0.051495	supercritical
90.000	16.867	438.39	0.0022811	16.919	18.613	72.369	40.198	113.14	286.77	3.1398	33.213	0.051588	supercritical
90.000	16.900	439.53	0.0022752	16.909	18.601	72.327	40.200	113.18	287.12	3.1274	33.291	0.051682	supercritical
90.000	16.933	440.66	0.0022693	16.898	18.589	72.286	40.203	113.22	287.46	3.1150	33.368	0.051775	supercritical
90.000	16.967	441.80	0.0022635	16.887	18.577	72.244	40.206	113.26	287.81	3.1027	33.445	0.051868	supercritical
90.000	17.000	442.93	0.0022577	16.876	18.566	72.203	40.208	113.29	288.16	3.0904	33.523	0.051960	supercritical
90.000	17.033	444.06	0.0022519	16.866	18.554	72.162	40.210	113.33	288.51	3.0781	33.600	0.052053	supercritical
90.000	17.067	445.19	0.0022462	16.855	18.542	72.121	40.213	113.36	288.86	3.0659	33.678	0.052145	supercritical
90.000	17.100	446.31	0.0022406	16.845	18.531	72.080	40.215	113.39	289.22	3.0537	33.756	0.052237	supercritical
90.000	17.133	447.43	0.0022350	16.834	18.519	72.039	40.217	113.42	289.57	3.0415	33.834	0.052329	supercritical
90.000	17.167	448.55	0.0022294	16.823	18.508	71.998	40.219	113.44	289.93	3.0294	33.911	0.052420	supercritical
90.000	17.200	449.67	0.0022238	16.813	18.496	71.958	40.221	113.47	290.29	3.0174	33.989	0.052512	supercritical
90.000	17.233	450.79	0.0022183	16.803	18.485	71.918	40.223	113.49	290.65	3.0053	34.067	0.052603	supercritical
90.000	17.267	451.90	0.0022129	16.792	18.474	71.877	40.225	113.51	291.01	2.9933	34.145	0.052694	supercritical
90.000	17.300	453.01	0.0022075	16.782	18.462	71.837	40.227	113.53	291.38	2.9814	34.223	0.052785	supercritical
90.000	17.333	454.11	0.0022021	16.771	18.451	71.797	40.228	113.54	291.74	2.9695	34.301	0.052876	supercritical
90.000	17.367	455.22	0.0021967	16.761	18.440	71.758	40.230	113.56	292.11	2.9576	34.379	0.052966	supercritical
90.000	17.400	456.32	0.0021914	16.751	18.429	71.718	40.232	113.57	292.48	2.9458	34.457	0.053056	supercritical
