Temperature (C)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
60.000	10.733	338.44	0.0029547	16.668	18.063	72.780	42.516	160.18	230.33	5.6447	25.799	0.045693	supercritical
60.000	10.767	340.82	0.0029341	16.643	18.033	72.677	42.564	161.41	230.42	5.6129	25.921	0.045942	supercritical
60.000	10.800	343.20	0.0029137	16.618	18.003	72.573	42.611	162.63	230.53	5.5808	26.043	0.046191	supercritical
60.000	10.833	345.61	0.0028935	16.593	17.973	72.469	42.657	163.85	230.64	5.5485	26.168	0.046440	supercritical
60.000	10.867	348.02	0.0028734	16.568	17.942	72.365	42.702	165.06	230.76	5.5160	26.294	0.046689	supercritical
60.000	10.900	350.44	0.0028535	16.543	17.912	72.262	42.747	166.27	230.89	5.4834	26.422	0.046939	supercritical
60.000	10.933	352.88	0.0028338	16.518	17.882	72.158	42.790	167.46	231.02	5.4505	26.551	0.047188	supercritical
60.000	10.967	355.33	0.0028143	16.493	17.851	72.054	42.833	168.64	231.17	5.4175	26.682	0.047437	supercritical
60.000	11.000	357.79	0.0027949	16.468	17.821	71.950	42.875	169.81	231.33	5.3843	26.815	0.047686	supercritical
60.000	11.033	360.27	0.0027757	16.442	17.790	71.847	42.916	170.97	231.49	5.3509	26.949	0.047935	supercritical
60.000	11.067	362.75	0.0027567	16.417	17.760	71.743	42.956	172.11	231.67	5.3174	27.085	0.048184	supercritical
60.000	11.100	365.24	0.0027379	16.392	17.729	71.639	42.995	173.24	231.85	5.2838	27.223	0.048431	supercritical
60.000	11.133	367.75	0.0027193	16.366	17.699	71.536	43.034	174.35	232.04	5.2500	27.362	0.048679	supercritical
60.000	11.167	370.26	0.0027008	16.341	17.668	71.432	43.071	175.44	232.25	5.2160	27.502	0.048925	supercritical
60.000	11.200	372.78	0.0026825	16.316	17.638	71.329	43.107	176.51	232.46	5.1820	27.645	0.049171	supercritical
60.000	11.233	375.31	0.0026645	16.290	17.607	71.225	43.142	177.56	232.68	5.1478	27.788	0.049416	supercritical
60.000	11.267	377.85	0.0026466	16.265	17.577	71.122	43.176	178.59	232.92	5.1135	27.934	0.049660	supercritical
60.000	11.300	380.39	0.0026289	16.239	17.546	71.019	43.209	179.60	233.16	5.0792	28.080	0.049902	supercritical
60.000	11.333	382.95	0.0026113	16.214	17.516	70.917	43.241	180.58	233.42	5.0447	28.229	0.050144	supercritical
60.000	11.367	385.50	0.0025940	16.188	17.486	70.814	43.272	181.54	233.69	5.0102	28.379	0.050384	supercritical
60.000	11.400	388.07	0.0025769	16.163	17.455	70.712	43.302	182.47	233.96	4.9756	28.530	0.050623	supercritical
60.000	11.433	390.64	0.0025599	16.137	17.425	70.610	43.331	183.37	234.25	4.9409	28.683	0.050861	supercritical
60.000	11.467	393.21	0.0025432	16.112	17.395	70.508	43.358	184.25	234.55	4.9062	28.837	0.051096	supercritical
60.000	11.500	395.79	0.0025266	16.086	17.365	70.406	43.384	185.09	234.86	4.8714	28.992	0.051331	supercritical
60.000	11.533	398.36	0.0025103	16.061	17.335	70.305	43.410	185.91	235.18	4.8366	29.149	0.051563	supercritical
60.000	11.567	400.95	0.0024941	16.035	17.305	70.204	43.434	186.69	235.52	4.8018	29.307	0.051794	supercritical
60.000	11.600	403.53	0.0024781	16.010	17.275	70.104	43.456	187.44	235.86	4.7670	29.467	0.052023	supercritical
60.000	11.633	406.12	0.0024624	15.985	17.245	70.004	43.478	188.15	236.22	4.7321	29.628	0.052250	supercritical
60.000	11.667	408.70	0.0024468	15.959	17.216	69.904	43.499	188.83	236.59	4.6973	29.789	0.052475	supercritical
60.000	11.700	411.29	0.0024314	15.934	17.186	69.805	43.518	189.48	236.97	4.6625	29.953	0.052698	supercritical
60.000	11.733	413.87	0.0024162	15.909	17.157	69.706	43.536	190.09	237.36	4.6277	30.117	0.052918	supercritical
60.000	11.767	416.45	0.0024012	15.884	17.128	69.607	43.553	190.66	237.76	4.5929	30.282	0.053137	supercritical
60.000	11.800	419.03	0.0023865	15.859	17.099	69.509	43.568	191.20	238.18	4.5582	30.449	0.053353	supercritical
60.000	11.833	421.61	0.0023719	15.834	17.070	69.412	43.583	191.69	238.60	4.5235	30.616	0.053567	supercritical
60.000	11.867	424.18	0.0023575	15.810	17.041	69.315	43.596	192.15	239.04	4.4889	30.784	0.053778	supercritical
60.000	11.900	426.75	0.0023433	15.785	17.012	69.219	43.608	192.57	239.49	4.4544	30.954	0.053987	supercritical
60.000	11.933	429.32	0.0023293	15.760	16.984	69.123	43.619	192.96	239.95	4.4199	31.124	0.054194	supercritical
60.000	11.967	431.87	0.0023155	15.736	16.955	69.027	43.629	193.30	240.42	4.3856	31.295	0.054398	supercritical
60.000	12.000	434.43	0.0023019	15.711	16.927	68.933	43.637	193.60	240.91	4.3513	31.467	0.054600	supercritical
60.000	12.033	436.97	0.0022885	15.687	16.899	68.839	43.645	193.87	241.40	4.3172	31.639	0.054799	supercritical
60.000	12.067	439.51	0.0022753	15.663	16.871	68.745	43.651	194.09	241.91	4.2832	31.812	0.054996	supercritical
60.000	12.100	442.03	0.0022623	15.639	16.844	68.652	43.656	194.28	242.43	4.2493	31.986	0.055190	supercritical
60.000	12.133	444.55	0.0022494	15.615	16.816	68.560	43.660	194.43	242.96	4.2155	32.161	0.055381	supercritical
60.000	12.167	447.06	0.0022368	15.591	16.789	68.468	43.662	194.54	243.50	4.1819	32.335	0.055570	supercritical
60.000	12.200	449.56	0.0022244	15.568	16.762	68.377	43.664	194.61	244.05	4.1485	32.511	0.055757	supercritical
60.000	12.233	452.05	0.0022121	15.544	16.735	68.287	43.665	194.65	244.61	4.1152	32.687	0.055941	supercritical
60.000	12.267	454.53	0.0022001	15.521	16.709	68.198	43.664	194.65	245.19	4.0820	32.863	0.056122	supercritical
60.000	12.300	457.00	0.0021882	15.498	16.682	68.109	43.662	194.61	245.77	4.0491	33.039	0.056301	supercritical
60.000	12.333	459.45	0.0021765	15.475	16.656	68.021	43.660	194.54	246.36	4.0164	33.216	0.056478	supercritical
60.000	12.367	461.89	0.0021650	15.452	16.630	67.933	43.656	194.43	246.96	3.9838	33.393	0.056652	supercritical
60.000	12.400	464.32	0.0021537	15.429	16.604	67.847	43.651	194.30	247.58	3.9515	33.570	0.056824	supercritical
60.000	12.433	466.73	0.0021426	15.406	16.579	67.761	43.646	194.12	248.20	3.9193	33.748	0.056994	supercritical
60.000	12.467	469.13	0.0021316	15.384	16.554	67.676	43.639	193.92	248.83	3.8874	33.925	0.057161	supercritical
60.000	12.500	471.52	0.0021208	15.362	16.529	67.591	43.632	193.69	249.47	3.8558	34.103	0.057326	supercritical
60.000	12.533	473.89	0.0021102	15.340	16.504	67.507	43.623	193.44	250.12	3.8243	34.280	0.057489	supercritical
60.000	12.567	476.24	0.0020998	15.318	16.479	67.425	43.614	193.15	250.78	3.7931	34.458	0.057650	supercritical
60.000	12.600	478.58	0.0020895	15.296	16.455	67.342	43.604	192.84	251.45	3.7621	34.635	0.057809	supercritical
60.000	12.633	480.90	0.0020794	15.275	16.431	67.261	43.593	192.50	252.13	3.7314	34.812	0.057966	supercritical
60.000	12.667	483.21	0.0020695	15.253	16.407	67.180	43.581	192.14	252.81	3.7009	34.989	0.058121	supercritical
60.000	12.700	485.50	0.0020597	15.232	16.384	67.100	43.568	191.75	253.51	3.6707	35.166	0.058273	supercritical
60.000	12.733	487.78	0.0020501	15.211	16.360	67.021	43.555	191.34	254.21	3.6407	35.343	0.058425	supercritical
60.000	12.767	490.03	0.0020407	15.191	16.337	66.943	43.541	190.92	254.92	3.6110	35.519	0.058574	supercritical
60.000	12.800	492.28	0.0020314	15.170	16.314	66.865	43.527	190.47	255.63	3.5815	35.695	0.058721	supercritical
60.000	12.833	494.50	0.0020222	15.149	16.292	66.789	43.512	190.00	256.35	3.5524	35.871	0.058867	supercritical
60.000	12.867	496.70	0.0020133	15.129	16.269	66.713	43.496	189.52	257.08	3.5234	36.046	0.059011	supercritical
60.000	12.900	498.89	0.0020044	15.109	16.247	66.637	43.480	189.02	257.82	3.4948	36.221	0.059154	supercritical
60.000	12.933	501.06	0.0019957	15.089	16.225	66.563	43.464	188.50	258.56	3.4664	36.396	0.059295	supercritical
60.000	12.967	503.22	0.0019872	15.070	16.204	66.489	43.446	187.97	259.31	3.4383	36.570	0.059435	supercritical
60.000	13.000	505.35	0.0019788	15.050	16.182	66.416	43.429	187.42	260.07	3.4105	36.744	0.059573	supercritical
60.000	13.033	507.47	0.0019706	15.031	16.161	66.344	43.411	186.87	260.83	3.3829	36.917	0.059710	supercritical
60.000	13.067	509.57	0.0019624	15.011	16.140	66.272	43.393	186.30	261.59	3.3557	37.089	0.059845	supercritical
60.000	13.100	511.66	0.0019544	14.992	16.119	66.201	43.374	185.72	262.36	3.3287	37.261	0.059979	supercritical
60.000	13.133	513.72	0.0019466	14.974	16.099	66.131	43.355	185.13	263.14	3.3020	37.433	0.060112	supercritical
60.000	13.167	515.77	0.0019389	14.955	16.078	66.062	43.335	184.53	263.92	3.2755	37.604	0.060244	supercritical
60.000	13.200	517.80	0.0019313	14.937	16.058	65.993	43.316	183.93	264.70	3.2494	37.774	0.060375	supercritical
60.000	13.233	519.81	0.0019238	14.918	16.039	65.925	43.296	183.32	265.49	3.2235	37.944	0.060504	supercritical
60.000	13.267	521.80	0.0019164	14.900	16.019	65.858	43.276	182.70	266.28	3.1979	38.113	0.060633	supercritical
60.000	13.300	523.78	0.0019092	14.882	16.000	65.791	43.255	182.07	267.08	3.1726	38.281	0.060760	supercritical
60.000	13.333	525.73	0.0019021	14.864	15.981	65.725	43.235	181.44	267.87	3.1475	38.449	0.060886	supercritical
60.000	13.367	527.68	0.0018951	14.847	15.962	65.660	43.214	180.80	268.68	3.1228	38.616	0.061012	supercritical
60.000	13.400	529.60	0.0018882	14.829	15.943	65.596	43.193	180.16	269.48	3.0983	38.782	0.061136	supercritical
60.000	13.433	531.50	0.0018815	14.812	15.924	65.532	43.172	179.52	270.29	3.0740	38.948	0.061260	supercritical
60.000	13.467	533.39	0.0018748	14.795	15.906	65.469	43.151	178.87	271.10	3.0501	39.113	0.061382	supercritical
60.000	13.500	535.26	0.0018682	14.778	15.888	65.406	43.130	178.23	271.92	3.0264	39.277	0.061504	supercritical
60.000	13.533	537.12	0.0018618	14.761	15.870	65.344	43.108	177.58	272.73	3.0029	39.440	0.061625	supercritical
60.000	13.567	538.96	0.0018554	14.745	15.852	65.283	43.087	176.92	273.55	2.9798	39.603	0.061746	supercritical
60.000	13.600	540.78	0.0018492	14.728	15.835	65.223	43.065	176.27	274.37	2.9569	39.765	0.061865	supercritical
60.000	13.633	542.58	0.0018430	14.712	15.818	65.163	43.044	175.62	275.19	2.9342	39.926	0.061984	supercritical
60.000	13.667	544.37	0.0018370	14.696	15.801	65.103	43.022	174.96	276.02	2.9119	40.087	0.062102	supercritical
60.000	13.700	546.14	0.0018310	14.680	15.784	65.044	43.000	174.31	276.84	2.8897	40.246	0.062219	supercritical
60.000	13.733	547.89	0.0018252	14.664	15.767	64.986	42.979	173.66	277.67	2.8678	40.405	0.062336	supercritical
60.000	13.767	549.63	0.0018194	14.648	15.751	64.929	42.957	173.00	278.50	2.8462	40.564	0.062452	supercritical
60.000	13.800	551.36	0.0018137	14.633	15.734	64.872	42.935	172.35	279.33	2.8248	40.721	0.062567	supercritical
60.000	13.833	553.06	0.0018081	14.617	15.718	64.815	42.913	171.70	280.16	2.8037	40.878	0.062681	supercritical
60.000	13.867	554.75	0.0018026	14.602	15.702	64.759	42.892	171.05	280.99	2.7828	41.034	0.062796	supercritical
60.000	13.900	556.43	0.0017972	14.587	15.686	64.704	42.870	170.41	281.83	2.7621	41.189	0.062909	supercritical
60.000	13.933	558.09	0.0017918	14.572	15.671	64.649	42.848	169.76	282.66	2.7417	41.343	0.063022	supercritical
60.000	13.967	559.74	0.0017866	14.557	15.655	64.595	42.827	169.12	283.49	2.7215	41.496	0.063134	supercritical
60.000	14.000	561.37	0.0017814	14.543	15.640	64.542	42.805	168.48	284.33	2.7016	41.649	0.063246	supercritical
60.000	14.033	562.98	0.0017763	14.528	15.625	64.488	42.784	167.85	285.16	2.6818	41.801	0.063357	supercritical
60.000	14.067	564.58	0.0017712	14.514	15.610	64.436	42.762	167.21	286.00	2.6623	41.952	0.063468	supercritical
60.000	14.100	566.17	0.0017663	14.499	15.595	64.384	42.741	166.58	286.83	2.6430	42.103	0.063578	supercritical
60.000	14.133	567.74	0.0017614	14.485	15.581	64.332	42.720	165.95	287.67	2.6240	42.252	0.063688	supercritical
60.000	14.167	569.30	0.0017565	14.471	15.566	64.281	42.698	165.33	288.51	2.6051	42.401	0.063797	supercritical
60.000	14.200	570.84	0.0017518	14.457	15.552	64.231	42.677	164.71	289.34	2.5865	42.549	0.063905	supercritical
60.000	14.233	572.37	0.0017471	14.443	15.538	64.180	42.656	164.09	290.18	2.5681	42.697	0.064014	supercritical
60.000	14.267	573.89	0.0017425	14.430	15.524	64.131	42.635	163.48	291.01	2.5499	42.843	0.064121	supercritical
60.000	14.300	575.39	0.0017379	14.416	15.510	64.082	42.614	162.87	291.85	2.5319	42.989	0.064229	supercritical
60.000	14.333	576.88	0.0017335	14.403	15.496	64.033	42.593	162.27	292.68	2.5141	43.134	0.064335	supercritical
60.000	14.367	578.36	0.0017290	14.390	15.483	63.985	42.572	161.67	293.52	2.4965	43.278	0.064442	supercritical
60.000	14.400	579.82	0.0017247	14.377	15.470	63.937	42.552	161.07	294.35	2.4791	43.422	0.064548	supercritical
60.000	14.433	581.27	0.0017204	14.363	15.456	63.890	42.531	160.48	295.18	2.4619	43.565	0.064653	supercritical
60.000	14.467	582.71	0.0017161	14.351	15.443	63.843	42.511	159.89	296.01	2.4449	43.707	0.064758	supercritical
60.000	14.500	584.13	0.0017119	14.338	15.430	63.796	42.490	159.31	296.85	2.4281	43.848	0.064863	supercritical
60.000	14.533	585.54	0.0017078	14.325	15.417	63.750	42.470	158.73	297.68	2.4114	43.989	0.064967	supercritical
60.000	14.567	586.94	0.0017037	14.312	15.405	63.705	42.450	158.16	298.51	2.3950	44.128	0.065071	supercritical
60.000	14.600	588.33	0.0016997	14.300	15.392	63.659	42.430	157.59	299.34	2.3787	44.267	0.065175	supercritical
60.000	14.633	589.71	0.0016958	14.288	15.380	63.615	42.410	157.03	300.17	2.3627	44.406	0.065278	supercritical
60.000	14.667	591.07	0.0016918	14.275	15.367	63.570	42.390	156.47	300.99	2.3468	44.543	0.065380	supercritical
60.000	14.700	592.42	0.0016880	14.263	15.355	63.526	42.370	155.91	301.82	2.3310	44.680	0.065483	supercritical
60.000	14.733	593.76	0.0016842	14.251	15.343	63.483	42.351	155.36	302.64	2.3155	44.817	0.065585	supercritical
60.000	14.767	595.09	0.0016804	14.239	15.331	63.439	42.331	154.82	303.47	2.3001	44.952	0.065686	supercritical
60.000	14.800	596.41	0.0016767	14.227	15.319	63.397	42.312	154.28	304.29	2.2849	45.087	0.065788	supercritical
60.000	14.833	597.72	0.0016730	14.216	15.308	63.354	42.293	153.74	305.11	2.2699	45.221	0.065888	supercritical
60.000	14.867	599.01	0.0016694	14.204	15.296	63.312	42.274	153.21	305.93	2.2550	45.354	0.065989	supercritical
60.000	14.900	600.30	0.0016658	14.192	15.285	63.270	42.255	152.69	306.75	2.2403	45.487	0.066089	supercritical
60.000	14.933	601.57	0.0016623	14.181	15.273	63.229	42.236	152.16	307.57	2.2258	45.619	0.066189	supercritical
60.000	14.967	602.84	0.0016588	14.170	15.262	63.188	42.217	151.65	308.39	2.2114	45.751	0.066289	supercritical
60.000	15.000	604.09	0.0016554	14.158	15.251	63.147	42.199	151.14	309.20	2.1972	45.881	0.066388	supercritical
60.000	15.033	605.34	0.0016520	14.147	15.240	63.107	42.180	150.63	310.02	2.1831	46.011	0.066487	supercritical
60.000	15.067	606.57	0.0016486	14.136	15.229	63.067	42.162	150.13	310.83	2.1692	46.141	0.066585	supercritical
60.000	15.100	607.79	0.0016453	14.125	15.218	63.027	42.144	149.63	311.64	2.1554	46.269	0.066683	supercritical
60.000	15.133	609.01	0.0016420	14.114	15.208	62.988	42.126	149.14	312.45	2.1418	46.397	0.066781	supercritical
60.000	15.167	610.21	0.0016388	14.103	15.197	62.949	42.108	148.66	313.25	2.1283	46.525	0.066879	supercritical
60.000	15.200	611.41	0.0016356	14.092	15.186	62.910	42.090	148.17	314.06	2.1150	46.652	0.066976	supercritical
60.000	15.233	612.59	0.0016324	14.082	15.176	62.872	42.072	147.70	314.87	2.1018	46.778	0.067073	supercritical
60.000	15.267	613.77	0.0016293	14.071	15.166	62.834	42.055	147.22	315.67	2.0887	46.903	0.067169	supercritical
60.000	15.300	614.93	0.0016262	14.061	15.156	62.796	42.037	146.76	316.47	2.0758	47.028	0.067266	supercritical
60.000	15.333	616.09	0.0016231	14.050	15.145	62.758	42.020	146.29	317.27	2.0631	47.153	0.067361	supercritical
60.000	15.367	617.24	0.0016201	14.040	15.135	62.721	42.003	145.83	318.07	2.0504	47.276	0.067457	supercritical
60.000	15.400	618.38	0.0016171	14.030	15.126	62.684	41.986	145.38	318.86	2.0379	47.399	0.067552	supercritical
60.000	15.433	619.51	0.0016142	14.019	15.116	62.648	41.969	144.93	319.66	2.0255	47.522	0.067648	supercritical
60.000	15.467	620.63	0.0016113	14.009	15.106	62.611	41.952	144.49	320.45	2.0133	47.644	0.067742	supercritical
60.000	15.500	621.74	0.0016084	13.999	15.096	62.575	41.935	144.04	321.24	2.0012	47.765	0.067837	supercritical
60.000	15.533	622.85	0.0016055	13.989	15.087	62.539	41.919	143.61	322.03	1.9892	47.886	0.067931	supercritical
60.000	15.567	623.95	0.0016027	13.979	15.077	62.504	41.902	143.18	322.82	1.9773	48.006	0.068025	supercritical
60.000	15.600	625.04	0.0015999	13.969	15.068	62.469	41.886	142.75	323.60	1.9656	48.126	0.068118	supercritical
60.000	15.633	626.12	0.0015971	13.960	15.059	62.434	41.870	142.33	324.39	1.9539	48.245	0.068212	supercritical
60.000	15.667	627.19	0.0015944	13.950	15.049	62.399	41.854	141.91	325.17	1.9424	48.363	0.068305	supercritical
60.000	15.700	628.25	0.0015917	13.940	15.040	62.364	41.838	141.49	325.95	1.9310	48.481	0.068397	supercritical
60.000	15.733	629.31	0.0015890	13.931	15.031	62.330	41.822	141.08	326.73	1.9197	48.598	0.068490	supercritical
60.000	15.767	630.36	0.0015864	13.921	15.022	62.296	41.806	140.68	327.50	1.9086	48.715	0.068582	supercritical
60.000	15.800	631.40	0.0015838	13.912	15.013	62.263	41.791	140.28	328.28	1.8975	48.832	0.068674	supercritical
60.000	15.833	632.44	0.0015812	13.903	15.004	62.229	41.776	139.88	329.05	1.8866	48.947	0.068765	supercritical
60.000	15.867	633.47	0.0015786	13.893	14.996	62.196	41.760	139.48	329.82	1.8757	49.063	0.068856	supercritical
60.000	15.900	634.48	0.0015761	13.884	14.987	62.163	41.745	139.09	330.59	1.8650	49.177	0.068947	supercritical
60.000	15.933	635.50	0.0015736	13.875	14.978	62.130	41.730	138.71	331.36	1.8544	49.291	0.069038	supercritical
60.000	15.967	636.50	0.0015711	13.866	14.970	62.097	41.715	138.33	332.12	1.8439	49.405	0.069129	supercritical
60.000	16.000	637.50	0.0015686	13.857	14.961	62.065	41.700	137.95	332.89	1.8335	49.518	0.069219	supercritical
60.000	16.033	638.49	0.0015662	13.848	14.953	62.033	41.686	137.57	333.65	1.8231	49.631	0.069309	supercritical
60.000	16.067	639.48	0.0015638	13.839	14.945	62.001	41.671	137.20	334.41	1.8129	49.743	0.069398	supercritical
60.000	16.100	640.46	0.0015614	13.830	14.936	61.969	41.657	136.84	335.17	1.8028	49.855	0.069488	supercritical
60.000	16.133	641.43	0.0015590	13.821	14.928	61.938	41.642	136.47	335.92	1.7928	49.966	0.069577	supercritical
60.000	16.167	642.39	0.0015567	13.812	14.920	61.907	41.628	136.11	336.68	1.7829	50.077	0.069666	supercritical
60.000	16.200	643.35	0.0015544	13.804	14.912	61.876	41.614	135.76	337.43	1.7731	50.187	0.069754	supercritical
60.000	16.233	644.30	0.0015521	13.795	14.904	61.845	41.600	135.40	338.18	1.7633	50.296	0.069842	supercritical
60.000	16.267	645.25	0.0015498	13.787	14.896	61.814	41.586	135.05	338.93	1.7537	50.406	0.069930	supercritical
60.000	16.300	646.19	0.0015475	13.778	14.888	61.784	41.573	134.71	339.68	1.7441	50.515	0.070018	supercritical
60.000	16.333	647.12	0.0015453	13.770	14.880	61.754	41.559	134.36	340.42	1.7347	50.623	0.070106	supercritical
60.000	16.367	648.05	0.0015431	13.761	14.873	61.724	41.546	134.03	341.16	1.7253	50.731	0.070193	supercritical
60.000	16.400	648.97	0.0015409	13.753	14.865	61.694	41.532	133.69	341.90	1.7160	50.838	0.070280	supercritical
60.000	16.433	649.88	0.0015387	13.745	14.857	61.664	41.519	133.36	342.64	1.7068	50.945	0.070367	supercritical
60.000	16.467	650.79	0.0015366	13.736	14.850	61.635	41.506	133.03	343.38	1.6977	51.052	0.070453	supercritical
60.000	16.500	651.70	0.0015345	13.728	14.842	61.605	41.493	132.70	344.12	1.6886	51.158	0.070539	supercritical
60.000	16.533	652.59	0.0015324	13.720	14.835	61.576	41.480	132.38	344.85	1.6797	51.263	0.070625	supercritical
60.000	16.567	653.48	0.0015303	13.712	14.827	61.547	41.467	132.06	345.58	1.6708	51.368	0.070711	supercritical
60.000	16.600	654.37	0.0015282	13.704	14.820	61.519	41.454	131.74	346.31	1.6620	51.473	0.070796	supercritical
60.000	16.633	655.25	0.0015261	13.696	14.813	61.490	41.442	131.43	347.04	1.6533	51.578	0.070882	supercritical
60.000	16.667	656.13	0.0015241	13.688	14.806	61.462	41.429	131.11	347.77	1.6447	51.682	0.070966	supercritical
60.000	16.700	657.00	0.0015221	13.680	14.799	61.434	41.417	130.81	348.49	1.6361	51.785	0.071051	supercritical
60.000	16.733	657.86	0.0015201	13.672	14.791	61.406	41.404	130.50	349.21	1.6277	51.888	0.071136	supercritical
60.000	16.767	658.72	0.0015181	13.664	14.784	61.378	41.392	130.20	349.93	1.6192	51.991	0.071220	supercritical
60.000	16.800	659.57	0.0015161	13.656	14.777	61.350	41.380	129.90	350.65	1.6109	52.093	0.071304	supercritical
60.000	16.833	660.42	0.0015142	13.649	14.770	61.322	41.368	129.60	351.37	1.6027	52.195	0.071388	supercritical
60.000	16.867	661.26	0.0015123	13.641	14.764	61.295	41.356	129.31	352.09	1.5945	52.296	0.071471	supercritical
60.000	16.900	662.10	0.0015103	13.633	14.757	61.268	41.344	129.01	352.80	1.5863	52.397	0.071554	supercritical
60.000	16.933	662.94	0.0015084	13.626	14.750	61.241	41.333	128.73	353.51	1.5783	52.498	0.071637	supercritical
60.000	16.967	663.76	0.0015066	13.618	14.743	61.214	41.321	128.44	354.22	1.5703	52.598	0.071720	supercritical
60.000	17.000	664.59	0.0015047	13.611	14.736	61.187	41.309	128.16	354.93	1.5624	52.698	0.071803	supercritical
60.000	17.033	665.41	0.0015028	13.603	14.730	61.161	41.298	127.87	355.64	1.5546	52.798	0.071885	supercritical
60.000	17.067	666.22	0.0015010	13.596	14.723	61.134	41.287	127.60	356.34	1.5468	52.897	0.071967	supercritical
60.000	17.100	667.03	0.0014992	13.588	14.717	61.108	41.276	127.32	357.04	1.5391	52.996	0.072049	supercritical
60.000	17.133	667.83	0.0014974	13.581	14.710	61.082	41.264	127.05	357.74	1.5314	53.094	0.072130	supercritical
60.000	17.167	668.63	0.0014956	13.574	14.704	61.056	41.253	126.77	358.44	1.5239	53.192	0.072212	supercritical
60.000	17.200	669.43	0.0014938	13.566	14.697	61.030	41.242	126.51	359.14	1.5163	53.290	0.072293	supercritical
60.000	17.233	670.22	0.0014921	13.559	14.691	61.004	41.232	126.24	359.84	1.5089	53.387	0.072374	supercritical
60.000	17.267	671.00	0.0014903	13.552	14.685	60.979	41.221	125.97	360.53	1.5015	53.484	0.072454	supercritical
60.000	17.300	671.78	0.0014886	13.545	14.678	60.953	41.210	125.71	361.22	1.4941	53.581	0.072535	supercritical
60.000	17.333	672.56	0.0014869	13.538	14.672	60.928	41.199	125.45	361.91	1.4869	53.677	0.072615	supercritical
60.000	17.367	673.33	0.0014851	13.531	14.666	60.903	41.189	125.20	362.60	1.4797	53.773	0.072695	supercritical
60.000	17.400	674.10	0.0014835	13.524	14.660	60.878	41.179	124.94	363.29	1.4725	53.868	0.072775	supercritical
