Temperature (C)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
170.00	10.867	147.97	0.0067583	22.857	26.089	93.986	36.879	54.502	311.16	3.5245	24.117	0.034279	supercritical
170.00	10.900	148.48	0.0067351	22.852	26.082	93.949	36.886	54.546	311.16	3.5216	24.129	0.034305	supercritical
170.00	10.933	148.98	0.0067121	22.846	26.076	93.913	36.892	54.590	311.17	3.5186	24.142	0.034330	supercritical
170.00	10.967	149.49	0.0066892	22.841	26.070	93.876	36.899	54.633	311.17	3.5156	24.154	0.034355	supercritical
170.00	11.000	150.00	0.0066665	22.836	26.063	93.840	36.906	54.677	311.18	3.5126	24.167	0.034381	supercritical
170.00	11.033	150.51	0.0066439	22.831	26.057	93.803	36.913	54.721	311.18	3.5096	24.180	0.034406	supercritical
170.00	11.067	151.02	0.0066214	22.826	26.050	93.767	36.920	54.765	311.19	3.5067	24.192	0.034432	supercritical
170.00	11.100	151.54	0.0065991	22.820	26.044	93.730	36.927	54.809	311.19	3.5037	24.205	0.034457	supercritical
170.00	11.133	152.05	0.0065769	22.815	26.038	93.694	36.934	54.852	311.20	3.5007	24.218	0.034483	supercritical
170.00	11.167	152.56	0.0065549	22.810	26.031	93.658	36.941	54.896	311.21	3.4976	24.231	0.034508	supercritical
170.00	11.200	153.07	0.0065330	22.805	26.025	93.622	36.948	54.940	311.21	3.4946	24.244	0.034534	supercritical
170.00	11.233	153.58	0.0065112	22.799	26.018	93.586	36.955	54.984	311.22	3.4916	24.257	0.034560	supercritical
170.00	11.267	154.09	0.0064896	22.794	26.012	93.550	36.962	55.028	311.23	3.4886	24.270	0.034586	supercritical
170.00	11.300	154.61	0.0064681	22.789	26.006	93.514	36.969	55.072	311.24	3.4855	24.283	0.034612	supercritical
170.00	11.333	155.12	0.0064467	22.784	25.999	93.478	36.975	55.116	311.24	3.4825	24.296	0.034637	supercritical
170.00	11.367	155.63	0.0064254	22.779	25.993	93.442	36.982	55.160	311.25	3.4795	24.309	0.034663	supercritical
170.00	11.400	156.15	0.0064043	22.773	25.986	93.407	36.989	55.204	311.26	3.4764	24.322	0.034689	supercritical
170.00	11.433	156.66	0.0063833	22.768	25.980	93.371	36.996	55.248	311.27	3.4734	24.335	0.034715	supercritical
170.00	11.467	157.17	0.0063624	22.763	25.974	93.336	37.003	55.293	311.28	3.4703	24.348	0.034742	supercritical
170.00	11.500	157.69	0.0063417	22.758	25.967	93.300	37.010	55.337	311.29	3.4672	24.361	0.034768	supercritical
170.00	11.533	158.20	0.0063211	22.752	25.961	93.265	37.017	55.381	311.30	3.4641	24.375	0.034794	supercritical
170.00	11.567	158.72	0.0063006	22.747	25.954	93.229	37.023	55.425	311.31	3.4611	24.388	0.034820	supercritical
170.00	11.600	159.23	0.0062802	22.742	25.948	93.194	37.030	55.469	311.32	3.4580	24.401	0.034846	supercritical
170.00	11.633	159.75	0.0062599	22.737	25.942	93.159	37.037	55.514	311.33	3.4549	24.415	0.034873	supercritical
170.00	11.667	160.26	0.0062398	22.731	25.935	93.124	37.044	55.558	311.34	3.4518	24.428	0.034899	supercritical
170.00	11.700	160.78	0.0062198	22.726	25.929	93.089	37.051	55.602	311.35	3.4487	24.442	0.034926	supercritical
170.00	11.733	161.29	0.0061999	22.721	25.923	93.054	37.058	55.647	311.37	3.4456	24.455	0.034952	supercritical
170.00	11.767	161.81	0.0061801	22.716	25.916	93.019	37.064	55.691	311.38	3.4425	24.469	0.034979	supercritical
170.00	11.800	162.33	0.0061604	22.711	25.910	92.984	37.071	55.735	311.39	3.4393	24.482	0.035005	supercritical
170.00	11.833	162.84	0.0061408	22.705	25.903	92.949	37.078	55.780	311.40	3.4362	24.496	0.035032	supercritical
170.00	11.867	163.36	0.0061214	22.700	25.897	92.915	37.085	55.824	311.42	3.4331	24.509	0.035059	supercritical
170.00	11.900	163.88	0.0061021	22.695	25.891	92.880	37.091	55.869	311.43	3.4299	24.523	0.035085	supercritical
170.00	11.933	164.40	0.0060828	22.690	25.884	92.845	37.098	55.913	311.45	3.4268	24.537	0.035112	supercritical
170.00	11.967	164.91	0.0060637	22.684	25.878	92.811	37.105	55.958	311.46	3.4236	24.550	0.035139	supercritical
170.00	12.000	165.43	0.0060447	22.679	25.871	92.776	37.112	56.002	311.48	3.4205	24.564	0.035166	supercritical
170.00	12.033	165.95	0.0060258	22.674	25.865	92.742	37.119	56.047	311.49	3.4173	24.578	0.035193	supercritical
170.00	12.067	166.47	0.0060071	22.669	25.859	92.708	37.125	56.091	311.51	3.4142	24.592	0.035220	supercritical
170.00	12.100	166.99	0.0059884	22.663	25.852	92.673	37.132	56.136	311.52	3.4110	24.606	0.035247	supercritical
170.00	12.133	167.51	0.0059698	22.658	25.846	92.639	37.139	56.180	311.54	3.4078	24.620	0.035274	supercritical
170.00	12.167	168.03	0.0059514	22.653	25.839	92.605	37.146	56.225	311.55	3.4046	24.634	0.035301	supercritical
170.00	12.200	168.55	0.0059330	22.648	25.833	92.571	37.152	56.270	311.57	3.4014	24.648	0.035328	supercritical
170.00	12.233	169.07	0.0059147	22.642	25.827	92.537	37.159	56.314	311.59	3.3983	24.662	0.035356	supercritical
170.00	12.267	169.59	0.0058966	22.637	25.820	92.503	37.166	56.359	311.60	3.3951	24.676	0.035383	supercritical
170.00	12.300	170.11	0.0058785	22.632	25.814	92.469	37.172	56.404	311.62	3.3919	24.690	0.035410	supercritical
170.00	12.333	170.63	0.0058606	22.627	25.808	92.435	37.179	56.448	311.64	3.3886	24.704	0.035438	supercritical
170.00	12.367	171.15	0.0058427	22.621	25.801	92.402	37.186	56.493	311.66	3.3854	24.718	0.035465	supercritical
170.00	12.400	171.67	0.0058250	22.616	25.795	92.368	37.192	56.538	311.68	3.3822	24.732	0.035493	supercritical
170.00	12.433	172.20	0.0058073	22.611	25.788	92.334	37.199	56.583	311.70	3.3790	24.747	0.035520	supercritical
170.00	12.467	172.72	0.0057898	22.606	25.782	92.301	37.206	56.627	311.72	3.3757	24.761	0.035548	supercritical
170.00	12.500	173.24	0.0057723	22.600	25.776	92.267	37.212	56.672	311.74	3.3725	24.775	0.035576	supercritical
170.00	12.533	173.76	0.0057550	22.595	25.769	92.234	37.219	56.717	311.76	3.3693	24.790	0.035603	supercritical
170.00	12.567	174.29	0.0057377	22.590	25.763	92.200	37.226	56.762	311.78	3.3660	24.804	0.035631	supercritical
170.00	12.600	174.81	0.0057206	22.584	25.757	92.167	37.232	56.807	311.80	3.3628	24.819	0.035659	supercritical
170.00	12.633	175.33	0.0057035	22.579	25.750	92.134	37.239	56.851	311.82	3.3595	24.833	0.035687	supercritical
170.00	12.667	175.85	0.0056865	22.574	25.744	92.101	37.246	56.896	311.84	3.3562	24.848	0.035715	supercritical
170.00	12.700	176.38	0.0056696	22.569	25.738	92.067	37.252	56.941	311.86	3.3530	24.862	0.035743	supercritical
170.00	12.733	176.90	0.0056528	22.563	25.731	92.034	37.259	56.986	311.88	3.3497	24.877	0.035771	supercritical
170.00	12.767	177.43	0.0056361	22.558	25.725	92.001	37.266	57.031	311.91	3.3464	24.891	0.035799	supercritical
170.00	12.800	177.95	0.0056195	22.553	25.718	91.968	37.272	57.076	311.93	3.3431	24.906	0.035827	supercritical
170.00	12.833	178.48	0.0056030	22.548	25.712	91.935	37.279	57.121	311.95	3.3398	24.921	0.035855	supercritical
170.00	12.867	179.00	0.0055866	22.542	25.706	91.902	37.285	57.166	311.98	3.3365	24.936	0.035883	supercritical
170.00	12.900	179.53	0.0055702	22.537	25.699	91.870	37.292	57.211	312.00	3.3332	24.950	0.035911	supercritical
170.00	12.933	180.05	0.0055540	22.532	25.693	91.837	37.299	57.256	312.02	3.3299	24.965	0.035940	supercritical
170.00	12.967	180.58	0.0055378	22.526	25.687	91.804	37.305	57.301	312.05	3.3266	24.980	0.035968	supercritical
170.00	13.000	181.10	0.0055217	22.521	25.680	91.772	37.312	57.346	312.07	3.3233	24.995	0.035997	supercritical
170.00	13.033	181.63	0.0055057	22.516	25.674	91.739	37.318	57.391	312.10	3.3200	25.010	0.036025	supercritical
170.00	13.067	182.16	0.0054898	22.511	25.668	91.706	37.325	57.436	312.13	3.3167	25.025	0.036054	supercritical
170.00	13.100	182.68	0.0054740	22.505	25.661	91.674	37.331	57.481	312.15	3.3133	25.040	0.036082	supercritical
170.00	13.133	183.21	0.0054582	22.500	25.655	91.642	37.338	57.526	312.18	3.3100	25.055	0.036111	supercritical
170.00	13.167	183.74	0.0054426	22.495	25.649	91.609	37.344	57.571	312.20	3.3067	25.070	0.036139	supercritical
170.00	13.200	184.26	0.0054270	22.490	25.642	91.577	37.351	57.616	312.23	3.3033	25.085	0.036168	supercritical
170.00	13.233	184.79	0.0054115	22.484	25.636	91.545	37.357	57.661	312.26	3.3000	25.101	0.036197	supercritical
170.00	13.267	185.32	0.0053961	22.479	25.630	91.512	37.364	57.706	312.29	3.2966	25.116	0.036226	supercritical
170.00	13.300	185.85	0.0053808	22.474	25.623	91.480	37.370	57.751	312.32	3.2932	25.131	0.036255	supercritical
170.00	13.333	186.38	0.0053655	22.468	25.617	91.448	37.377	57.796	312.34	3.2899	25.146	0.036284	supercritical
170.00	13.367	186.90	0.0053503	22.463	25.611	91.416	37.383	57.841	312.37	3.2865	25.162	0.036312	supercritical
170.00	13.400	187.43	0.0053353	22.458	25.604	91.384	37.390	57.886	312.40	3.2831	25.177	0.036342	supercritical
170.00	13.433	187.96	0.0053202	22.453	25.598	91.352	37.396	57.931	312.43	3.2797	25.193	0.036371	supercritical
170.00	13.467	188.49	0.0053053	22.447	25.592	91.320	37.403	57.976	312.46	3.2764	25.208	0.036400	supercritical
170.00	13.500	189.02	0.0052905	22.442	25.585	91.289	37.409	58.021	312.49	3.2730	25.224	0.036429	supercritical
170.00	13.533	189.55	0.0052757	22.437	25.579	91.257	37.416	58.066	312.52	3.2696	25.239	0.036458	supercritical
170.00	13.567	190.08	0.0052610	22.431	25.573	91.225	37.422	58.111	312.55	3.2662	25.255	0.036487	supercritical
170.00	13.600	190.61	0.0052463	22.426	25.566	91.193	37.429	58.156	312.59	3.2628	25.270	0.036517	supercritical
170.00	13.633	191.14	0.0052318	22.421	25.560	91.162	37.435	58.202	312.62	3.2594	25.286	0.036546	supercritical
170.00	13.667	191.67	0.0052173	22.416	25.554	91.130	37.441	58.247	312.65	3.2559	25.302	0.036575	supercritical
170.00	13.700	192.20	0.0052029	22.410	25.547	91.099	37.448	58.292	312.68	3.2525	25.317	0.036605	supercritical
170.00	13.733	192.73	0.0051886	22.405	25.541	91.067	37.454	58.337	312.72	3.2491	25.333	0.036634	supercritical
170.00	13.767	193.26	0.0051743	22.400	25.535	91.036	37.461	58.382	312.75	3.2457	25.349	0.036664	supercritical
170.00	13.800	193.79	0.0051601	22.394	25.528	91.004	37.467	58.427	312.78	3.2422	25.365	0.036694	supercritical
170.00	13.833	194.32	0.0051460	22.389	25.522	90.973	37.473	58.472	312.82	3.2388	25.381	0.036723	supercritical
170.00	13.867	194.86	0.0051320	22.384	25.516	90.942	37.480	58.517	312.85	3.2354	25.397	0.036753	supercritical
170.00	13.900	195.39	0.0051180	22.378	25.509	90.911	37.486	58.562	312.89	3.2319	25.413	0.036783	supercritical
170.00	13.933	195.92	0.0051041	22.373	25.503	90.880	37.492	58.607	312.92	3.2285	25.429	0.036813	supercritical
170.00	13.967	196.45	0.0050903	22.368	25.497	90.848	37.499	58.652	312.96	3.2250	25.445	0.036843	supercritical
170.00	14.000	196.98	0.0050765	22.363	25.490	90.817	37.505	58.698	312.99	3.2215	25.461	0.036872	supercritical
170.00	14.033	197.52	0.0050628	22.357	25.484	90.786	37.511	58.743	313.03	3.2181	25.477	0.036902	supercritical
170.00	14.067	198.05	0.0050492	22.352	25.478	90.755	37.518	58.788	313.07	3.2146	25.493	0.036932	supercritical
170.00	14.100	198.58	0.0050357	22.347	25.472	90.725	37.524	58.833	313.10	3.2111	25.510	0.036962	supercritical
170.00	14.133	199.12	0.0050222	22.341	25.465	90.694	37.530	58.878	313.14	3.2077	25.526	0.036993	supercritical
170.00	14.167	199.65	0.0050088	22.336	25.459	90.663	37.537	58.923	313.18	3.2042	25.542	0.037023	supercritical
170.00	14.200	200.18	0.0049954	22.331	25.453	90.632	37.543	58.968	313.22	3.2007	25.558	0.037053	supercritical
170.00	14.233	200.72	0.0049821	22.326	25.446	90.601	37.549	59.013	313.26	3.1972	25.575	0.037083	supercritical
170.00	14.267	201.25	0.0049689	22.320	25.440	90.571	37.555	59.058	313.30	3.1937	25.591	0.037114	supercritical
170.00	14.300	201.79	0.0049558	22.315	25.434	90.540	37.562	59.103	313.33	3.1902	25.608	0.037144	supercritical
170.00	14.333	202.32	0.0049427	22.310	25.427	90.510	37.568	59.148	313.37	3.1867	25.624	0.037174	supercritical
170.00	14.367	202.85	0.0049297	22.304	25.421	90.479	37.574	59.193	313.41	3.1832	25.641	0.037205	supercritical
170.00	14.400	203.39	0.0049167	22.299	25.415	90.449	37.580	59.238	313.45	3.1797	25.657	0.037235	supercritical
170.00	14.433	203.92	0.0049038	22.294	25.409	90.418	37.587	59.283	313.50	3.1761	25.674	0.037266	supercritical
170.00	14.467	204.46	0.0048910	22.288	25.402	90.388	37.593	59.328	313.54	3.1726	25.691	0.037296	supercritical
170.00	14.500	204.99	0.0048782	22.283	25.396	90.357	37.599	59.373	313.58	3.1691	25.707	0.037327	supercritical
170.00	14.533	205.53	0.0048655	22.278	25.390	90.327	37.605	59.418	313.62	3.1656	25.724	0.037358	supercritical
170.00	14.567	206.06	0.0048528	22.273	25.384	90.297	37.611	59.463	313.66	3.1620	25.741	0.037389	supercritical
170.00	14.600	206.60	0.0048403	22.267	25.377	90.267	37.618	59.508	313.71	3.1585	25.758	0.037419	supercritical
170.00	14.633	207.14	0.0048277	22.262	25.371	90.237	37.624	59.553	313.75	3.1550	25.775	0.037450	supercritical
170.00	14.667	207.67	0.0048153	22.257	25.365	90.207	37.630	59.598	313.79	3.1514	25.792	0.037481	supercritical
170.00	14.700	208.21	0.0048029	22.251	25.359	90.176	37.636	59.643	313.84	3.1479	25.809	0.037512	supercritical
170.00	14.733	208.75	0.0047905	22.246	25.352	90.146	37.642	59.688	313.88	3.1443	25.826	0.037543	supercritical
170.00	14.767	209.28	0.0047782	22.241	25.346	90.117	37.648	59.733	313.93	3.1407	25.843	0.037574	supercritical
170.00	14.800	209.82	0.0047660	22.235	25.340	90.087	37.655	59.778	313.97	3.1372	25.860	0.037605	supercritical
170.00	14.833	210.36	0.0047539	22.230	25.333	90.057	37.661	59.823	314.02	3.1336	25.877	0.037636	supercritical
170.00	14.867	210.89	0.0047418	22.225	25.327	90.027	37.667	59.868	314.06	3.1301	25.894	0.037668	supercritical
170.00	14.900	211.43	0.0047297	22.220	25.321	89.997	37.673	59.913	314.11	3.1265	25.911	0.037699	supercritical
170.00	14.933	211.97	0.0047177	22.214	25.315	89.967	37.679	59.957	314.16	3.1229	25.928	0.037730	supercritical
170.00	14.967	212.50	0.0047058	22.209	25.309	89.938	37.685	60.002	314.20	3.1193	25.946	0.037761	supercritical
170.00	15.000	213.04	0.0046939	22.204	25.302	89.908	37.691	60.047	314.25	3.1157	25.963	0.037793	supercritical
170.00	15.033	213.58	0.0046821	22.198	25.296	89.879	37.697	60.092	314.30	3.1121	25.980	0.037824	supercritical
170.00	15.067	214.12	0.0046703	22.193	25.290	89.849	37.703	60.137	314.35	3.1086	25.998	0.037856	supercritical
170.00	15.100	214.66	0.0046586	22.188	25.284	89.820	37.709	60.181	314.40	3.1050	26.015	0.037887	supercritical
170.00	15.133	215.19	0.0046470	22.182	25.277	89.790	37.715	60.226	314.44	3.1014	26.033	0.037919	supercritical
170.00	15.167	215.73	0.0046354	22.177	25.271	89.761	37.721	60.271	314.49	3.0978	26.050	0.037950	supercritical
170.00	15.200	216.27	0.0046238	22.172	25.265	89.731	37.727	60.316	314.54	3.0941	26.068	0.037982	supercritical
170.00	15.233	216.81	0.0046123	22.167	25.259	89.702	37.733	60.360	314.59	3.0905	26.086	0.038014	supercritical
170.00	15.267	217.35	0.0046009	22.161	25.252	89.673	37.739	60.405	314.64	3.0869	26.103	0.038046	supercritical
170.00	15.300	217.89	0.0045895	22.156	25.246	89.643	37.745	60.450	314.70	3.0833	26.121	0.038077	supercritical
170.00	15.333	218.43	0.0045782	22.151	25.240	89.614	37.751	60.494	314.75	3.0797	26.139	0.038109	supercritical
170.00	15.367	218.97	0.0045669	22.145	25.234	89.585	37.757	60.539	314.80	3.0761	26.156	0.038141	supercritical
170.00	15.400	219.51	0.0045557	22.140	25.228	89.556	37.763	60.583	314.85	3.0724	26.174	0.038173	supercritical
170.00	15.433	220.05	0.0045445	22.135	25.221	89.527	37.769	60.628	314.90	3.0688	26.192	0.038205	supercritical
170.00	15.467	220.58	0.0045334	22.129	25.215	89.498	37.775	60.672	314.96	3.0652	26.210	0.038237	supercritical
170.00	15.500	221.12	0.0045223	22.124	25.209	89.469	37.781	60.717	315.01	3.0615	26.228	0.038269	supercritical
170.00	15.533	221.66	0.0045113	22.119	25.203	89.440	37.787	60.761	315.06	3.0579	26.246	0.038301	supercritical
170.00	15.567	222.20	0.0045004	22.114	25.197	89.411	37.793	60.806	315.12	3.0542	26.264	0.038334	supercritical
170.00	15.600	222.74	0.0044894	22.108	25.190	89.382	37.799	60.850	315.17	3.0506	26.282	0.038366	supercritical
170.00	15.633	223.28	0.0044786	22.103	25.184	89.353	37.805	60.895	315.23	3.0469	26.300	0.038398	supercritical
170.00	15.667	223.83	0.0044678	22.098	25.178	89.325	37.811	60.939	315.28	3.0433	26.318	0.038430	supercritical
170.00	15.700	224.37	0.0044570	22.092	25.172	89.296	37.817	60.984	315.34	3.0396	26.336	0.038463	supercritical
170.00	15.733	224.91	0.0044463	22.087	25.166	89.267	37.822	61.028	315.40	3.0360	26.355	0.038495	supercritical
170.00	15.767	225.45	0.0044356	22.082	25.160	89.239	37.828	61.072	315.45	3.0323	26.373	0.038528	supercritical
170.00	15.800	225.99	0.0044250	22.076	25.153	89.210	37.834	61.117	315.51	3.0286	26.391	0.038560	supercritical
170.00	15.833	226.53	0.0044144	22.071	25.147	89.182	37.840	61.161	315.57	3.0249	26.410	0.038593	supercritical
170.00	15.867	227.07	0.0044039	22.066	25.141	89.153	37.846	61.205	315.62	3.0213	26.428	0.038625	supercritical
170.00	15.900	227.61	0.0043935	22.061	25.135	89.125	37.852	61.249	315.68	3.0176	26.446	0.038658	supercritical
170.00	15.933	228.15	0.0043830	22.055	25.129	89.096	37.857	61.293	315.74	3.0139	26.465	0.038691	supercritical
170.00	15.967	228.69	0.0043727	22.050	25.123	89.068	37.863	61.338	315.80	3.0102	26.484	0.038723	supercritical
170.00	16.000	229.24	0.0043623	22.045	25.116	89.039	37.869	61.382	315.86	3.0065	26.502	0.038756	supercritical
170.00	16.033	229.78	0.0043520	22.039	25.110	89.011	37.875	61.426	315.92	3.0029	26.521	0.038789	supercritical
170.00	16.067	230.32	0.0043418	22.034	25.104	88.983	37.881	61.470	315.98	2.9992	26.539	0.038822	supercritical
170.00	16.100	230.86	0.0043316	22.029	25.098	88.955	37.886	61.514	316.04	2.9955	26.558	0.038855	supercritical
170.00	16.133	231.40	0.0043215	22.023	25.092	88.926	37.892	61.558	316.10	2.9918	26.577	0.038888	supercritical
170.00	16.167	231.94	0.0043114	22.018	25.086	88.898	37.898	61.602	316.16	2.9881	26.596	0.038921	supercritical
170.00	16.200	232.49	0.0043013	22.013	25.080	88.870	37.904	61.646	316.22	2.9844	26.614	0.038954	supercritical
170.00	16.233	233.03	0.0042913	22.008	25.073	88.842	37.909	61.690	316.29	2.9807	26.633	0.038987	supercritical
170.00	16.267	233.57	0.0042814	22.002	25.067	88.814	37.915	61.734	316.35	2.9769	26.652	0.039020	supercritical
170.00	16.300	234.11	0.0042714	21.997	25.061	88.786	37.921	61.777	316.41	2.9732	26.671	0.039053	supercritical
170.00	16.333	234.66	0.0042616	21.992	25.055	88.758	37.926	61.821	316.48	2.9695	26.690	0.039087	supercritical
170.00	16.367	235.20	0.0042517	21.986	25.049	88.730	37.932	61.865	316.54	2.9658	26.709	0.039120	supercritical
170.00	16.400	235.74	0.0042419	21.981	25.043	88.702	37.938	61.909	316.60	2.9621	26.728	0.039153	supercritical
170.00	16.433	236.28	0.0042322	21.976	25.037	88.675	37.944	61.952	316.67	2.9584	26.747	0.039186	supercritical
170.00	16.467	236.83	0.0042225	21.971	25.031	88.647	37.949	61.996	316.73	2.9546	26.766	0.039220	supercritical
170.00	16.500	237.37	0.0042128	21.965	25.025	88.619	37.955	62.040	316.80	2.9509	26.786	0.039253	supercritical
170.00	16.533	237.91	0.0042032	21.960	25.018	88.591	37.960	62.083	316.87	2.9472	26.805	0.039287	supercritical
170.00	16.567	238.46	0.0041937	21.955	25.012	88.564	37.966	62.127	316.93	2.9434	26.824	0.039320	supercritical
170.00	16.600	239.00	0.0041841	21.949	25.006	88.536	37.972	62.170	317.00	2.9397	26.843	0.039354	supercritical
170.00	16.633	239.54	0.0041746	21.944	25.000	88.509	37.977	62.214	317.07	2.9360	26.863	0.039388	supercritical
170.00	16.667	240.08	0.0041652	21.939	24.994	88.481	37.983	62.257	317.13	2.9322	26.882	0.039421	supercritical
170.00	16.700	240.63	0.0041558	21.934	24.988	88.454	37.988	62.300	317.20	2.9285	26.902	0.039455	supercritical
170.00	16.733	241.17	0.0041464	21.928	24.982	88.426	37.994	62.344	317.27	2.9247	26.921	0.039489	supercritical
170.00	16.767	241.71	0.0041371	21.923	24.976	88.399	38.000	62.387	317.34	2.9210	26.941	0.039522	supercritical
170.00	16.800	242.26	0.0041278	21.918	24.970	88.371	38.005	62.430	317.41	2.9172	26.960	0.039556	supercritical
170.00	16.833	242.80	0.0041186	21.912	24.964	88.344	38.011	62.474	317.48	2.9135	26.980	0.039590	supercritical
170.00	16.867	243.35	0.0041094	21.907	24.958	88.317	38.016	62.517	317.55	2.9097	26.999	0.039624	supercritical
170.00	16.900	243.89	0.0041002	21.902	24.952	88.289	38.022	62.560	317.62	2.9060	27.019	0.039658	supercritical
170.00	16.933	244.43	0.0040911	21.897	24.945	88.262	38.027	62.603	317.69	2.9022	27.039	0.039692	supercritical
170.00	16.967	244.98	0.0040820	21.891	24.939	88.235	38.033	62.646	317.76	2.8985	27.058	0.039726	supercritical
170.00	17.000	245.52	0.0040730	21.886	24.933	88.208	38.038	62.689	317.83	2.8947	27.078	0.039760	supercritical
170.00	17.033	246.06	0.0040640	21.881	24.927	88.181	38.044	62.732	317.90	2.8909	27.098	0.039794	supercritical
170.00	17.067	246.61	0.0040550	21.876	24.921	88.154	38.049	62.775	317.98	2.8872	27.118	0.039829	supercritical
170.00	17.100	247.15	0.0040461	21.870	24.915	88.127	38.055	62.818	318.05	2.8834	27.138	0.039863	supercritical
170.00	17.133	247.70	0.0040372	21.865	24.909	88.100	38.060	62.861	318.12	2.8796	27.158	0.039897	supercritical
170.00	17.167	248.24	0.0040284	21.860	24.903	88.073	38.066	62.903	318.20	2.8758	27.178	0.039931	supercritical
170.00	17.200	248.78	0.0040196	21.854	24.897	88.046	38.071	62.946	318.27	2.8721	27.198	0.039966	supercritical
170.00	17.233	249.33	0.0040108	21.849	24.891	88.019	38.076	62.989	318.34	2.8683	27.218	0.040000	supercritical
170.00	17.267	249.87	0.0040020	21.844	24.885	87.992	38.082	63.031	318.42	2.8645	27.238	0.040034	supercritical
170.00	17.300	250.42	0.0039934	21.839	24.879	87.965	38.087	63.074	318.50	2.8607	27.258	0.040069	supercritical
170.00	17.333	250.96	0.0039847	21.833	24.873	87.938	38.093	63.116	318.57	2.8569	27.279	0.040103	supercritical
170.00	17.367	251.50	0.0039761	21.828	24.867	87.912	38.098	63.159	318.65	2.8532	27.299	0.040138	supercritical
170.00	17.400	252.05	0.0039675	21.823	24.861	87.885	38.103	63.201	318.72	2.8494	27.319	0.040172	supercritical
