Temperature (C)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
120.00	10.633	180.56	0.0055384	20.677	23.269	87.378	36.762	61.992	282.07	4.6615	22.663	0.032525	supercritical
120.00	10.667	181.26	0.0055168	20.669	23.259	87.332	36.775	62.090	282.06	4.6562	22.683	0.032569	supercritical
120.00	10.700	181.97	0.0054953	20.662	23.250	87.287	36.788	62.187	282.04	4.6508	22.704	0.032612	supercritical
120.00	10.733	182.68	0.0054740	20.654	23.240	87.242	36.800	62.286	282.03	4.6454	22.724	0.032656	supercritical
120.00	10.767	183.39	0.0054528	20.647	23.230	87.197	36.813	62.384	282.01	4.6400	22.744	0.032700	supercritical
120.00	10.800	184.10	0.0054318	20.639	23.221	87.153	36.826	62.482	282.00	4.6346	22.764	0.032744	supercritical
120.00	10.833	184.81	0.0054109	20.631	23.211	87.108	36.838	62.581	281.98	4.6292	22.785	0.032788	supercritical
120.00	10.867	185.53	0.0053901	20.624	23.201	87.063	36.851	62.680	281.97	4.6237	22.805	0.032832	supercritical
120.00	10.900	186.24	0.0053694	20.616	23.192	87.018	36.863	62.779	281.96	4.6183	22.826	0.032876	supercritical
120.00	10.933	186.95	0.0053489	20.608	23.182	86.974	36.876	62.878	281.95	4.6128	22.847	0.032921	supercritical
120.00	10.967	187.67	0.0053285	20.601	23.172	86.929	36.889	62.977	281.94	4.6073	22.867	0.032965	supercritical
120.00	11.000	188.39	0.0053082	20.593	23.163	86.885	36.901	63.077	281.93	4.6017	22.888	0.033010	supercritical
120.00	11.033	189.10	0.0052881	20.585	23.153	86.841	36.914	63.176	281.92	4.5962	22.909	0.033055	supercritical
120.00	11.067	189.82	0.0052681	20.578	23.143	86.796	36.926	63.276	281.91	4.5906	22.930	0.033100	supercritical
120.00	11.100	190.54	0.0052482	20.570	23.134	86.752	36.939	63.376	281.90	4.5851	22.952	0.033145	supercritical
120.00	11.133	191.26	0.0052284	20.562	23.124	86.708	36.951	63.476	281.89	4.5795	22.973	0.033191	supercritical
120.00	11.167	191.98	0.0052088	20.554	23.114	86.664	36.964	63.577	281.89	4.5738	22.994	0.033236	supercritical
120.00	11.200	192.70	0.0051893	20.547	23.105	86.620	36.976	63.677	281.88	4.5682	23.016	0.033282	supercritical
120.00	11.233	193.43	0.0051699	20.539	23.095	86.576	36.989	63.778	281.87	4.5626	23.037	0.033327	supercritical
120.00	11.267	194.15	0.0051506	20.531	23.085	86.532	37.001	63.879	281.87	4.5569	23.059	0.033373	supercritical
120.00	11.300	194.88	0.0051315	20.524	23.075	86.488	37.014	63.980	281.86	4.5512	23.080	0.033419	supercritical
120.00	11.333	195.60	0.0051124	20.516	23.066	86.444	37.026	64.081	281.86	4.5455	23.102	0.033465	supercritical
120.00	11.367	196.33	0.0050935	20.508	23.056	86.400	37.039	64.182	281.86	4.5398	23.124	0.033512	supercritical
120.00	11.400	197.06	0.0050747	20.500	23.046	86.357	37.051	64.284	281.85	4.5340	23.146	0.033558	supercritical
120.00	11.433	197.78	0.0050560	20.493	23.037	86.313	37.063	64.386	281.85	4.5283	23.168	0.033605	supercritical
120.00	11.467	198.51	0.0050374	20.485	23.027	86.269	37.076	64.487	281.85	4.5225	23.190	0.033652	supercritical
120.00	11.500	199.24	0.0050190	20.477	23.017	86.226	37.088	64.589	281.85	4.5167	23.213	0.033698	supercritical
120.00	11.533	199.98	0.0050006	20.469	23.007	86.182	37.100	64.692	281.85	4.5109	23.235	0.033745	supercritical
120.00	11.567	200.71	0.0049824	20.461	22.998	86.139	37.113	64.794	281.85	4.5051	23.258	0.033793	supercritical
120.00	11.600	201.44	0.0049643	20.454	22.988	86.096	37.125	64.896	281.85	4.4992	23.280	0.033840	supercritical
120.00	11.633	202.17	0.0049462	20.446	22.978	86.053	37.137	64.999	281.85	4.4934	23.303	0.033887	supercritical
120.00	11.667	202.91	0.0049283	20.438	22.969	86.009	37.150	65.102	281.86	4.4875	23.326	0.033935	supercritical
120.00	11.700	203.64	0.0049105	20.430	22.959	85.966	37.162	65.204	281.86	4.4816	23.348	0.033982	supercritical
120.00	11.733	204.38	0.0048928	20.422	22.949	85.923	37.174	65.307	281.87	4.4757	23.371	0.034030	supercritical
120.00	11.767	205.12	0.0048752	20.415	22.939	85.880	37.186	65.411	281.87	4.4697	23.394	0.034078	supercritical
120.00	11.800	205.86	0.0048577	20.407	22.930	85.837	37.198	65.514	281.88	4.4638	23.418	0.034126	supercritical
120.00	11.833	206.60	0.0048403	20.399	22.920	85.794	37.211	65.617	281.88	4.4578	23.441	0.034175	supercritical
120.00	11.867	207.34	0.0048231	20.391	22.910	85.751	37.223	65.721	281.89	4.4518	23.464	0.034223	supercritical
120.00	11.900	208.08	0.0048059	20.383	22.900	85.709	37.235	65.824	281.90	4.4458	23.488	0.034272	supercritical
120.00	11.933	208.82	0.0047888	20.376	22.891	85.666	37.247	65.928	281.90	4.4398	23.511	0.034320	supercritical
120.00	11.967	209.56	0.0047718	20.368	22.881	85.623	37.259	66.032	281.91	4.4337	23.535	0.034369	supercritical
120.00	12.000	210.31	0.0047550	20.360	22.871	85.581	37.271	66.136	281.92	4.4277	23.558	0.034418	supercritical
120.00	12.033	211.05	0.0047382	20.352	22.861	85.538	37.283	66.240	281.93	4.4216	23.582	0.034467	supercritical
120.00	12.067	211.80	0.0047215	20.344	22.852	85.496	37.295	66.345	281.95	4.4155	23.606	0.034516	supercritical
120.00	12.100	212.54	0.0047049	20.336	22.842	85.453	37.307	66.449	281.96	4.4094	23.630	0.034566	supercritical
120.00	12.133	213.29	0.0046884	20.328	22.832	85.411	37.320	66.554	281.97	4.4033	23.654	0.034615	supercritical
120.00	12.167	214.04	0.0046721	20.321	22.822	85.369	37.332	66.658	281.98	4.3972	23.679	0.034665	supercritical
120.00	12.200	214.79	0.0046558	20.313	22.812	85.326	37.343	66.763	282.00	4.3910	23.703	0.034715	supercritical
120.00	12.233	215.54	0.0046396	20.305	22.803	85.284	37.355	66.868	282.01	4.3848	23.727	0.034765	supercritical
120.00	12.267	216.29	0.0046235	20.297	22.793	85.242	37.367	66.973	282.03	4.3786	23.752	0.034815	supercritical
120.00	12.300	217.04	0.0046075	20.289	22.783	85.200	37.379	67.078	282.04	4.3724	23.777	0.034865	supercritical
120.00	12.333	217.79	0.0045915	20.281	22.773	85.158	37.391	67.183	282.06	4.3662	23.801	0.034915	supercritical
120.00	12.367	218.55	0.0045757	20.273	22.764	85.116	37.403	67.288	282.08	4.3600	23.826	0.034966	supercritical
120.00	12.400	219.30	0.0045600	20.265	22.754	85.074	37.415	67.394	282.10	4.3537	23.851	0.035016	supercritical
120.00	12.433	220.05	0.0045443	20.257	22.744	85.032	37.427	67.499	282.12	4.3474	23.876	0.035067	supercritical
120.00	12.467	220.81	0.0045288	20.249	22.734	84.990	37.439	67.605	282.14	4.3411	23.901	0.035118	supercritical
120.00	12.500	221.57	0.0045133	20.242	22.724	84.949	37.450	67.710	282.16	4.3348	23.926	0.035169	supercritical
120.00	12.533	222.32	0.0044979	20.234	22.715	84.907	37.462	67.816	282.18	4.3285	23.952	0.035220	supercritical
120.00	12.567	223.08	0.0044827	20.226	22.705	84.865	37.474	67.922	282.20	4.3222	23.977	0.035271	supercritical
120.00	12.600	223.84	0.0044675	20.218	22.695	84.824	37.486	68.028	282.22	4.3158	24.003	0.035323	supercritical
120.00	12.633	224.60	0.0044523	20.210	22.685	84.782	37.497	68.134	282.25	4.3095	24.028	0.035374	supercritical
120.00	12.667	225.36	0.0044373	20.202	22.675	84.741	37.509	68.240	282.27	4.3031	24.054	0.035426	supercritical
120.00	12.700	226.12	0.0044224	20.194	22.666	84.699	37.521	68.346	282.30	4.2967	24.080	0.035478	supercritical
120.00	12.733	226.89	0.0044075	20.186	22.656	84.658	37.532	68.452	282.32	4.2903	24.106	0.035530	supercritical
120.00	12.767	227.65	0.0043927	20.178	22.646	84.617	37.544	68.559	282.35	4.2838	24.132	0.035582	supercritical
120.00	12.800	228.41	0.0043780	20.170	22.636	84.575	37.556	68.665	282.38	4.2774	24.158	0.035634	supercritical
120.00	12.833	229.18	0.0043634	20.162	22.627	84.534	37.567	68.771	282.41	4.2709	24.184	0.035686	supercritical
120.00	12.867	229.94	0.0043489	20.154	22.617	84.493	37.579	68.878	282.44	4.2644	24.211	0.035739	supercritical
120.00	12.900	230.71	0.0043345	20.146	22.607	84.452	37.590	68.985	282.47	4.2579	24.237	0.035791	supercritical
120.00	12.933	231.48	0.0043201	20.138	22.597	84.411	37.602	69.091	282.50	4.2514	24.264	0.035844	supercritical
120.00	12.967	232.24	0.0043058	20.130	22.587	84.370	37.613	69.198	282.53	4.2449	24.291	0.035897	supercritical
120.00	13.000	233.01	0.0042916	20.122	22.578	84.329	37.625	69.304	282.56	4.2384	24.317	0.035950	supercritical
120.00	13.033	233.78	0.0042775	20.114	22.568	84.288	37.636	69.411	282.59	4.2318	24.344	0.036003	supercritical
120.00	13.067	234.55	0.0042634	20.106	22.558	84.247	37.648	69.518	282.63	4.2252	24.371	0.036056	supercritical
120.00	13.100	235.32	0.0042495	20.098	22.548	84.206	37.659	69.625	282.66	4.2186	24.398	0.036110	supercritical
120.00	13.133	236.09	0.0042356	20.090	22.538	84.166	37.670	69.732	282.70	4.2120	24.426	0.036163	supercritical
120.00	13.167	236.87	0.0042218	20.082	22.529	84.125	37.682	69.839	282.74	4.2054	24.453	0.036217	supercritical
120.00	13.200	237.64	0.0042080	20.074	22.519	84.084	37.693	69.946	282.77	4.1988	24.480	0.036271	supercritical
120.00	13.233	238.41	0.0041944	20.066	22.509	84.044	37.704	70.053	282.81	4.1922	24.508	0.036325	supercritical
120.00	13.267	239.19	0.0041808	20.058	22.499	84.003	37.715	70.160	282.85	4.1855	24.536	0.036379	supercritical
120.00	13.300	239.96	0.0041673	20.050	22.489	83.963	37.727	70.267	282.89	4.1788	24.563	0.036433	supercritical
120.00	13.333	240.74	0.0041538	20.042	22.480	83.922	37.738	70.374	282.93	4.1721	24.591	0.036487	supercritical
120.00	13.367	241.52	0.0041405	20.034	22.470	83.882	37.749	70.481	282.97	4.1654	24.619	0.036542	supercritical
120.00	13.400	242.30	0.0041272	20.026	22.460	83.842	37.760	70.588	283.01	4.1587	24.647	0.036596	supercritical
120.00	13.433	243.07	0.0041140	20.018	22.450	83.801	37.771	70.695	283.06	4.1520	24.676	0.036651	supercritical
120.00	13.467	243.85	0.0041008	20.010	22.441	83.761	37.782	70.802	283.10	4.1452	24.704	0.036706	supercritical
120.00	13.500	244.63	0.0040878	20.002	22.431	83.721	37.794	70.909	283.15	4.1385	24.732	0.036761	supercritical
120.00	13.533	245.41	0.0040748	19.994	22.421	83.681	37.805	71.016	283.19	4.1317	24.761	0.036816	supercritical
120.00	13.567	246.19	0.0040618	19.986	22.411	83.641	37.816	71.124	283.24	4.1249	24.789	0.036871	supercritical
120.00	13.600	246.98	0.0040490	19.978	22.401	83.601	37.827	71.231	283.29	4.1181	24.818	0.036926	supercritical
120.00	13.633	247.76	0.0040362	19.970	22.392	83.561	37.838	71.338	283.33	4.1113	24.847	0.036981	supercritical
120.00	13.667	248.54	0.0040235	19.962	22.382	83.521	37.848	71.445	283.38	4.1045	24.876	0.037037	supercritical
120.00	13.700	249.33	0.0040108	19.954	22.372	83.481	37.859	71.552	283.43	4.0976	24.905	0.037093	supercritical
120.00	13.733	250.11	0.0039982	19.946	22.362	83.441	37.870	71.659	283.48	4.0908	24.934	0.037148	supercritical
120.00	13.767	250.89	0.0039857	19.938	22.353	83.401	37.881	71.766	283.54	4.0839	24.963	0.037204	supercritical
120.00	13.800	251.68	0.0039733	19.930	22.343	83.362	37.892	71.873	283.59	4.0770	24.993	0.037260	supercritical
120.00	13.833	252.47	0.0039609	19.922	22.333	83.322	37.903	71.980	283.64	4.0701	25.022	0.037316	supercritical
120.00	13.867	253.25	0.0039486	19.914	22.323	83.283	37.913	72.087	283.70	4.0632	25.052	0.037373	supercritical
120.00	13.900	254.04	0.0039364	19.905	22.314	83.243	37.924	72.194	283.75	4.0563	25.082	0.037429	supercritical
120.00	13.933	254.83	0.0039242	19.897	22.304	83.204	37.935	72.301	283.81	4.0494	25.111	0.037486	supercritical
120.00	13.967	255.62	0.0039121	19.889	22.294	83.164	37.946	72.408	283.86	4.0424	25.141	0.037542	supercritical
120.00	14.000	256.41	0.0039000	19.881	22.284	83.125	37.956	72.515	283.92	4.0355	25.171	0.037599	supercritical
120.00	14.033	257.20	0.0038880	19.873	22.274	83.085	37.967	72.621	283.98	4.0285	25.201	0.037656	supercritical
120.00	14.067	257.99	0.0038761	19.865	22.265	83.046	37.977	72.728	284.04	4.0215	25.232	0.037713	supercritical
120.00	14.100	258.78	0.0038643	19.857	22.255	83.007	37.988	72.835	284.10	4.0145	25.262	0.037770	supercritical
120.00	14.133	259.57	0.0038525	19.849	22.245	82.968	37.999	72.941	284.16	4.0075	25.293	0.037827	supercritical
120.00	14.167	260.37	0.0038407	19.841	22.235	82.929	38.009	73.048	284.22	4.0005	25.323	0.037884	supercritical
120.00	14.200	261.16	0.0038291	19.833	22.226	82.889	38.019	73.154	284.29	3.9935	25.354	0.037942	supercritical
120.00	14.233	261.95	0.0038175	19.825	22.216	82.850	38.030	73.261	284.35	3.9864	25.385	0.037999	supercritical
120.00	14.267	262.75	0.0038059	19.817	22.206	82.811	38.040	73.367	284.41	3.9794	25.416	0.038057	supercritical
120.00	14.300	263.54	0.0037944	19.809	22.197	82.772	38.051	73.473	284.48	3.9723	25.447	0.038114	supercritical
120.00	14.333	264.34	0.0037830	19.800	22.187	82.734	38.061	73.579	284.55	3.9652	25.478	0.038172	supercritical
120.00	14.367	265.14	0.0037717	19.792	22.177	82.695	38.071	73.685	284.61	3.9581	25.509	0.038230	supercritical
120.00	14.400	265.93	0.0037604	19.784	22.167	82.656	38.082	73.791	284.68	3.9510	25.540	0.038288	supercritical
120.00	14.433	266.73	0.0037491	19.776	22.158	82.617	38.092	73.897	284.75	3.9439	25.572	0.038346	supercritical
120.00	14.467	267.53	0.0037379	19.768	22.148	82.579	38.102	74.003	284.82	3.9368	25.603	0.038405	supercritical
120.00	14.500	268.33	0.0037268	19.760	22.138	82.540	38.112	74.109	284.89	3.9297	25.635	0.038463	supercritical
120.00	14.533	269.12	0.0037158	19.752	22.129	82.501	38.122	74.214	284.97	3.9225	25.667	0.038521	supercritical
120.00	14.567	269.92	0.0037048	19.744	22.119	82.463	38.132	74.320	285.04	3.9154	25.699	0.038580	supercritical
120.00	14.600	270.72	0.0036938	19.736	22.109	82.424	38.143	74.425	285.11	3.9082	25.731	0.038639	supercritical
120.00	14.633	271.52	0.0036829	19.728	22.099	82.386	38.153	74.530	285.19	3.9010	25.763	0.038697	supercritical
120.00	14.667	272.32	0.0036721	19.720	22.090	82.348	38.163	74.635	285.26	3.8939	25.795	0.038756	supercritical
120.00	14.700	273.13	0.0036613	19.711	22.080	82.309	38.173	74.740	285.34	3.8867	25.828	0.038815	supercritical
120.00	14.733	273.93	0.0036506	19.703	22.070	82.271	38.183	74.845	285.42	3.8795	25.860	0.038874	supercritical
120.00	14.767	274.73	0.0036399	19.695	22.061	82.233	38.192	74.950	285.50	3.8722	25.893	0.038934	supercritical
120.00	14.800	275.53	0.0036293	19.687	22.051	82.195	38.202	75.054	285.58	3.8650	25.925	0.038993	supercritical
120.00	14.833	276.34	0.0036188	19.679	22.041	82.157	38.212	75.159	285.66	3.8578	25.958	0.039052	supercritical
120.00	14.867	277.14	0.0036083	19.671	22.032	82.119	38.222	75.263	285.74	3.8505	25.991	0.039112	supercritical
120.00	14.900	277.94	0.0035978	19.663	22.022	82.080	38.232	75.367	285.82	3.8433	26.024	0.039171	supercritical
120.00	14.933	278.75	0.0035875	19.655	22.012	82.043	38.242	75.471	285.90	3.8360	26.057	0.039231	supercritical
120.00	14.967	279.55	0.0035771	19.647	22.003	82.005	38.251	75.575	285.99	3.8287	26.091	0.039291	supercritical
120.00	15.000	280.36	0.0035669	19.638	21.993	81.967	38.261	75.679	286.07	3.8215	26.124	0.039351	supercritical
120.00	15.033	281.17	0.0035566	19.630	21.983	81.929	38.271	75.783	286.16	3.8142	26.157	0.039410	supercritical
120.00	15.067	281.97	0.0035465	19.622	21.974	81.891	38.280	75.886	286.25	3.8069	26.191	0.039470	supercritical
120.00	15.100	282.78	0.0035363	19.614	21.964	81.854	38.290	75.989	286.34	3.7996	26.225	0.039531	supercritical
120.00	15.133	283.58	0.0035263	19.606	21.955	81.816	38.299	76.092	286.42	3.7922	26.258	0.039591	supercritical
120.00	15.167	284.39	0.0035163	19.598	21.945	81.778	38.309	76.195	286.51	3.7849	26.292	0.039651	supercritical
120.00	15.200	285.20	0.0035063	19.590	21.935	81.741	38.318	76.298	286.61	3.7776	26.326	0.039712	supercritical
120.00	15.233	286.01	0.0034964	19.582	21.926	81.703	38.328	76.400	286.70	3.7702	26.361	0.039772	supercritical
120.00	15.267	286.82	0.0034865	19.574	21.916	81.666	38.337	76.502	286.79	3.7629	26.395	0.039833	supercritical
120.00	15.300	287.63	0.0034767	19.566	21.907	81.628	38.346	76.604	286.88	3.7555	26.429	0.039893	supercritical
120.00	15.333	288.44	0.0034670	19.557	21.897	81.591	38.356	76.706	286.98	3.7482	26.464	0.039954	supercritical
120.00	15.367	289.24	0.0034573	19.549	21.887	81.554	38.365	76.808	287.07	3.7408	26.498	0.040015	supercritical
120.00	15.400	290.05	0.0034476	19.541	21.878	81.517	38.374	76.909	287.17	3.7334	26.533	0.040076	supercritical
120.00	15.433	290.86	0.0034380	19.533	21.868	81.479	38.384	77.011	287.27	3.7260	26.568	0.040137	supercritical
120.00	15.467	291.68	0.0034285	19.525	21.859	81.442	38.393	77.112	287.37	3.7186	26.603	0.040198	supercritical
120.00	15.500	292.49	0.0034190	19.517	21.849	81.405	38.402	77.213	287.47	3.7112	26.638	0.040259	supercritical
120.00	15.533	293.30	0.0034095	19.509	21.840	81.368	38.411	77.313	287.57	3.7038	26.673	0.040320	supercritical
120.00	15.567	294.11	0.0034001	19.501	21.830	81.331	38.420	77.414	287.67	3.6964	26.708	0.040381	supercritical
120.00	15.600	294.92	0.0033907	19.493	21.821	81.294	38.429	77.514	287.77	3.6890	26.743	0.040443	supercritical
120.00	15.633	295.73	0.0033814	19.484	21.811	81.257	38.438	77.614	287.88	3.6816	26.779	0.040504	supercritical
120.00	15.667	296.55	0.0033722	19.476	21.801	81.221	38.447	77.713	287.98	3.6741	26.814	0.040566	supercritical
120.00	15.700	297.36	0.0033630	19.468	21.792	81.184	38.456	77.813	288.09	3.6667	26.850	0.040627	supercritical
120.00	15.733	298.17	0.0033538	19.460	21.782	81.147	38.465	77.912	288.19	3.6592	26.886	0.040689	supercritical
120.00	15.767	298.98	0.0033447	19.452	21.773	81.110	38.474	78.011	288.30	3.6518	26.922	0.040751	supercritical
120.00	15.800	299.80	0.0033356	19.444	21.763	81.074	38.482	78.109	288.41	3.6443	26.958	0.040812	supercritical
120.00	15.833	300.61	0.0033266	19.436	21.754	81.037	38.491	78.208	288.52	3.6369	26.994	0.040874	supercritical
120.00	15.867	301.42	0.0033176	19.428	21.744	81.001	38.500	78.306	288.63	3.6294	27.030	0.040936	supercritical
120.00	15.900	302.24	0.0033087	19.420	21.735	80.964	38.509	78.404	288.74	3.6219	27.066	0.040998	supercritical
120.00	15.933	303.05	0.0032998	19.412	21.726	80.928	38.517	78.501	288.85	3.6144	27.103	0.041060	supercritical
120.00	15.967	303.87	0.0032909	19.404	21.716	80.892	38.526	78.599	288.97	3.6069	27.139	0.041123	supercritical
120.00	16.000	304.68	0.0032821	19.396	21.707	80.855	38.535	78.696	289.08	3.5994	27.176	0.041185	supercritical
120.00	16.033	305.50	0.0032734	19.387	21.697	80.819	38.543	78.793	289.19	3.5919	27.213	0.041247	supercritical
120.00	16.067	306.31	0.0032647	19.379	21.688	80.783	38.552	78.889	289.31	3.5844	27.250	0.041309	supercritical
120.00	16.100	307.13	0.0032560	19.371	21.678	80.747	38.560	78.985	289.43	3.5769	27.287	0.041372	supercritical
120.00	16.133	307.94	0.0032474	19.363	21.669	80.711	38.568	79.081	289.55	3.5694	27.324	0.041434	supercritical
120.00	16.167	308.76	0.0032388	19.355	21.660	80.675	38.577	79.177	289.67	3.5619	27.361	0.041497	supercritical
120.00	16.200	309.57	0.0032303	19.347	21.650	80.639	38.585	79.272	289.79	3.5544	27.398	0.041559	supercritical
120.00	16.233	310.39	0.0032218	19.339	21.641	80.603	38.594	79.367	289.91	3.5469	27.435	0.041622	supercritical
120.00	16.267	311.20	0.0032133	19.331	21.631	80.567	38.602	79.462	290.03	3.5393	27.473	0.041685	supercritical
120.00	16.300	312.02	0.0032049	19.323	21.622	80.531	38.610	79.556	290.15	3.5318	27.511	0.041748	supercritical
120.00	16.333	312.83	0.0031966	19.315	21.613	80.495	38.618	79.650	290.28	3.5243	27.548	0.041810	supercritical
120.00	16.367	313.65	0.0031883	19.307	21.603	80.460	38.626	79.744	290.40	3.5167	27.586	0.041873	supercritical
120.00	16.400	314.47	0.0031800	19.299	21.594	80.424	38.634	79.837	290.53	3.5092	27.624	0.041936	supercritical
120.00	16.433	315.28	0.0031718	19.291	21.585	80.388	38.643	79.931	290.66	3.5017	27.662	0.041999	supercritical
120.00	16.467	316.10	0.0031636	19.283	21.575	80.353	38.651	80.023	290.78	3.4941	27.700	0.042062	supercritical
120.00	16.500	316.91	0.0031554	19.275	21.566	80.317	38.659	80.116	290.91	3.4866	27.738	0.042125	supercritical
120.00	16.533	317.73	0.0031473	19.267	21.557	80.282	38.667	80.208	291.04	3.4790	27.777	0.042188	supercritical
120.00	16.567	318.55	0.0031393	19.259	21.547	80.247	38.675	80.300	291.17	3.4715	27.815	0.042252	supercritical
120.00	16.600	319.36	0.0031312	19.251	21.538	80.211	38.682	80.391	291.31	3.4639	27.854	0.042315	supercritical
120.00	16.633	320.18	0.0031232	19.243	21.529	80.176	38.690	80.482	291.44	3.4563	27.892	0.042378	supercritical
120.00	16.667	321.00	0.0031153	19.234	21.520	80.141	38.698	80.573	291.57	3.4488	27.931	0.042441	supercritical
120.00	16.700	321.81	0.0031074	19.226	21.510	80.106	38.706	80.663	291.71	3.4412	27.970	0.042505	supercritical
120.00	16.733	322.63	0.0030995	19.218	21.501	80.070	38.714	80.753	291.85	3.4337	28.009	0.042568	supercritical
120.00	16.767	323.45	0.0030917	19.210	21.492	80.035	38.721	80.843	291.98	3.4261	28.048	0.042632	supercritical
120.00	16.800	324.26	0.0030839	19.202	21.483	80.000	38.729	80.932	292.12	3.4185	28.087	0.042695	supercritical
120.00	16.833	325.08	0.0030762	19.194	21.473	79.965	38.736	81.021	292.26	3.4110	28.126	0.042759	supercritical
120.00	16.867	325.89	0.0030685	19.186	21.464	79.931	38.744	81.109	292.40	3.4034	28.166	0.042822	supercritical
120.00	16.900	326.71	0.0030608	19.178	21.455	79.896	38.752	81.197	292.54	3.3958	28.205	0.042886	supercritical
120.00	16.933	327.53	0.0030532	19.170	21.446	79.861	38.759	81.285	292.68	3.3882	28.245	0.042950	supercritical
120.00	16.967	328.34	0.0030456	19.162	21.437	79.826	38.767	81.372	292.83	3.3807	28.284	0.043013	supercritical
120.00	17.000	329.16	0.0030381	19.154	21.427	79.792	38.774	81.459	292.97	3.3731	28.324	0.043077	supercritical
120.00	17.033	329.97	0.0030305	19.146	21.418	79.757	38.781	81.546	293.12	3.3655	28.364	0.043141	supercritical
120.00	17.067	330.79	0.0030231	19.139	21.409	79.722	38.789	81.632	293.26	3.3580	28.404	0.043204	supercritical
120.00	17.100	331.61	0.0030156	19.131	21.400	79.688	38.796	81.718	293.41	3.3504	28.444	0.043268	supercritical
120.00	17.133	332.42	0.0030082	19.123	21.391	79.654	38.803	81.803	293.56	3.3428	28.484	0.043332	supercritical
120.00	17.167	333.24	0.0030009	19.115	21.382	79.619	38.810	81.888	293.71	3.3352	28.524	0.043396	supercritical
120.00	17.200	334.05	0.0029935	19.107	21.373	79.585	38.818	81.973	293.86	3.3277	28.565	0.043460	supercritical
120.00	17.233	334.87	0.0029863	19.099	21.364	79.551	38.825	82.057	294.01	3.3201	28.605	0.043524	supercritical
120.00	17.267	335.68	0.0029790	19.091	21.355	79.516	38.832	82.141	294.16	3.3125	28.646	0.043588	supercritical
120.00	17.300	336.50	0.0029718	19.083	21.345	79.482	38.839	82.224	294.31	3.3050	28.686	0.043652	supercritical
120.00	17.333	337.31	0.0029646	19.075	21.336	79.448	38.846	82.307	294.47	3.2974	28.727	0.043716	supercritical
120.00	17.367	338.13	0.0029575	19.067	21.327	79.414	38.853	82.390	294.62	3.2898	28.768	0.043780	supercritical
120.00	17.400	338.94	0.0029504	19.059	21.318	79.380	38.860	82.472	294.78	3.2823	28.809	0.043844	supercritical
