Temperature (C)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
80.000	11.867	291.29	0.0034330	17.978	19.771	77.299	39.462	101.29	251.30	5.2065	24.613	0.039362	supercritical
80.000	11.900	292.65	0.0034171	17.964	19.753	77.235	39.485	101.66	251.36	5.1910	24.672	0.039483	supercritical
80.000	11.933	294.01	0.0034013	17.950	19.736	77.171	39.508	102.04	251.41	5.1755	24.731	0.039604	supercritical
80.000	11.967	295.37	0.0033856	17.935	19.718	77.107	39.531	102.42	251.48	5.1599	24.791	0.039725	supercritical
80.000	12.000	296.74	0.0033700	17.921	19.701	77.043	39.553	102.79	251.54	5.1443	24.851	0.039847	supercritical
80.000	12.033	298.11	0.0033545	17.906	19.683	76.979	39.576	103.17	251.60	5.1286	24.912	0.039969	supercritical
80.000	12.067	299.48	0.0033391	17.892	19.665	76.916	39.598	103.54	251.67	5.1128	24.973	0.040091	supercritical
80.000	12.100	300.86	0.0033238	17.878	19.648	76.852	39.621	103.92	251.74	5.0970	25.035	0.040214	supercritical
80.000	12.133	302.24	0.0033086	17.863	19.630	76.788	39.643	104.30	251.82	5.0811	25.097	0.040337	supercritical
80.000	12.167	303.63	0.0032935	17.849	19.612	76.724	39.665	104.67	251.89	5.0652	25.159	0.040460	supercritical
80.000	12.200	305.01	0.0032785	17.834	19.595	76.660	39.687	105.05	251.97	5.0492	25.222	0.040583	supercritical
80.000	12.233	306.41	0.0032636	17.820	19.577	76.597	39.708	105.42	252.06	5.0331	25.285	0.040707	supercritical
80.000	12.267	307.80	0.0032489	17.805	19.559	76.533	39.730	105.79	252.14	5.0170	25.349	0.040831	supercritical
80.000	12.300	309.20	0.0032342	17.791	19.542	76.470	39.751	106.17	252.23	5.0008	25.413	0.040956	supercritical
80.000	12.333	310.60	0.0032196	17.776	19.524	76.406	39.772	106.54	252.32	4.9845	25.478	0.041081	supercritical
80.000	12.367	312.00	0.0032051	17.762	19.506	76.343	39.793	106.91	252.41	4.9682	25.543	0.041206	supercritical
80.000	12.400	313.41	0.0031907	17.747	19.488	76.279	39.814	107.28	252.51	4.9519	25.609	0.041331	supercritical
80.000	12.433	314.82	0.0031764	17.733	19.471	76.216	39.835	107.65	252.61	4.9354	25.675	0.041456	supercritical
80.000	12.467	316.23	0.0031622	17.718	19.453	76.152	39.855	108.02	252.71	4.9190	25.741	0.041582	supercritical
80.000	12.500	317.65	0.0031481	17.704	19.435	76.089	39.875	108.39	252.82	4.9024	25.808	0.041708	supercritical
80.000	12.533	319.07	0.0031341	17.689	19.418	76.026	39.895	108.75	252.93	4.8859	25.875	0.041834	supercritical
80.000	12.567	320.49	0.0031202	17.674	19.400	75.963	39.915	109.12	253.04	4.8692	25.943	0.041960	supercritical
80.000	12.600	321.92	0.0031064	17.660	19.382	75.900	39.935	109.48	253.15	4.8526	26.011	0.042087	supercritical
80.000	12.633	323.34	0.0030927	17.645	19.365	75.837	39.955	109.85	253.27	4.8358	26.080	0.042213	supercritical
80.000	12.667	324.77	0.0030791	17.630	19.347	75.774	39.974	110.21	253.39	4.8191	26.149	0.042340	supercritical
80.000	12.700	326.20	0.0030656	17.616	19.329	75.711	39.993	110.57	253.52	4.8022	26.219	0.042467	supercritical
80.000	12.733	327.64	0.0030521	17.601	19.311	75.648	40.012	110.93	253.64	4.7854	26.289	0.042594	supercritical
80.000	12.767	329.08	0.0030388	17.586	19.294	75.585	40.031	111.28	253.78	4.7685	26.359	0.042722	supercritical
80.000	12.800	330.52	0.0030256	17.572	19.276	75.523	40.050	111.64	253.91	4.7515	26.430	0.042849	supercritical
80.000	12.833	331.96	0.0030124	17.557	19.258	75.460	40.068	111.99	254.05	4.7345	26.502	0.042977	supercritical
80.000	12.867	333.40	0.0029994	17.542	19.241	75.398	40.086	112.34	254.19	4.7175	26.573	0.043104	supercritical
80.000	12.900	334.85	0.0029864	17.528	19.223	75.335	40.104	112.69	254.33	4.7004	26.646	0.043232	supercritical
80.000	12.933	336.30	0.0029735	17.513	19.205	75.273	40.122	113.04	254.48	4.6833	26.718	0.043360	supercritical
80.000	12.967	337.75	0.0029608	17.498	19.188	75.211	40.140	113.38	254.63	4.6661	26.792	0.043488	supercritical
80.000	13.000	339.21	0.0029481	17.483	19.170	75.148	40.157	113.72	254.78	4.6489	26.865	0.043616	supercritical
80.000	13.033	340.66	0.0029355	17.469	19.152	75.086	40.174	114.06	254.94	4.6317	26.939	0.043744	supercritical
80.000	13.067	342.12	0.0029230	17.454	19.135	75.024	40.191	114.40	255.10	4.6144	27.014	0.043872	supercritical
80.000	13.100	343.58	0.0029106	17.439	19.117	74.962	40.208	114.74	255.26	4.5971	27.089	0.044000	supercritical
80.000	13.133	345.04	0.0028982	17.425	19.100	74.900	40.224	115.07	255.43	4.5798	27.164	0.044128	supercritical
80.000	13.167	346.50	0.0028860	17.410	19.082	74.839	40.240	115.40	255.60	4.5624	27.240	0.044256	supercritical
80.000	13.200	347.96	0.0028739	17.395	19.065	74.777	40.257	115.73	255.77	4.5450	27.316	0.044385	supercritical
80.000	13.233	349.43	0.0028618	17.380	19.047	74.716	40.272	116.05	255.95	4.5276	27.393	0.044513	supercritical
80.000	13.267	350.90	0.0028498	17.366	19.030	74.654	40.288	116.37	256.13	4.5102	27.470	0.044641	supercritical
80.000	13.300	352.36	0.0028380	17.351	19.012	74.593	40.303	116.69	256.31	4.4927	27.547	0.044769	supercritical
80.000	13.333	353.83	0.0028262	17.336	18.995	74.532	40.319	117.01	256.50	4.4752	27.625	0.044897	supercritical
80.000	13.367	355.31	0.0028145	17.322	18.977	74.470	40.334	117.32	256.69	4.4577	27.703	0.045025	supercritical
80.000	13.400	356.78	0.0028029	17.307	18.960	74.409	40.348	117.63	256.89	4.4402	27.782	0.045153	supercritical
80.000	13.433	358.25	0.0027913	17.292	18.942	74.349	40.363	117.94	257.08	4.4227	27.861	0.045281	supercritical
80.000	13.467	359.72	0.0027799	17.277	18.925	74.288	40.377	118.24	257.28	4.4051	27.941	0.045409	supercritical
80.000	13.500	361.20	0.0027686	17.263	18.908	74.227	40.391	118.54	257.49	4.3875	28.021	0.045536	supercritical
80.000	13.533	362.68	0.0027573	17.248	18.890	74.167	40.405	118.83	257.70	4.3699	28.101	0.045664	supercritical
80.000	13.567	364.15	0.0027461	17.233	18.873	74.106	40.418	119.13	257.91	4.3523	28.182	0.045792	supercritical
80.000	13.600	365.63	0.0027350	17.219	18.856	74.046	40.432	119.41	258.12	4.3347	28.263	0.045919	supercritical
80.000	13.633	367.11	0.0027240	17.204	18.839	73.986	40.445	119.70	258.34	4.3171	28.345	0.046046	supercritical
80.000	13.667	368.59	0.0027131	17.190	18.821	73.926	40.458	119.98	258.57	4.2994	28.427	0.046174	supercritical
80.000	13.700	370.06	0.0027022	17.175	18.804	73.866	40.471	120.26	258.79	4.2818	28.509	0.046301	supercritical
80.000	13.733	371.54	0.0026915	17.160	18.787	73.806	40.483	120.53	259.02	4.2641	28.592	0.046427	supercritical
80.000	13.767	373.02	0.0026808	17.146	18.770	73.746	40.495	120.80	259.26	4.2465	28.675	0.046554	supercritical
80.000	13.800	374.50	0.0026702	17.131	18.753	73.687	40.507	121.07	259.49	4.2288	28.758	0.046681	supercritical
80.000	13.833	375.98	0.0026597	17.117	18.736	73.628	40.519	121.33	259.73	4.2112	28.842	0.046807	supercritical
80.000	13.867	377.46	0.0026493	17.102	18.719	73.568	40.530	121.59	259.98	4.1935	28.926	0.046933	supercritical
80.000	13.900	378.94	0.0026389	17.087	18.702	73.509	40.542	121.84	260.22	4.1758	29.011	0.047059	supercritical
80.000	13.933	380.42	0.0026287	17.073	18.685	73.450	40.553	122.09	260.47	4.1582	29.096	0.047185	supercritical
80.000	13.967	381.90	0.0026185	17.058	18.668	73.392	40.563	122.34	260.73	4.1405	29.181	0.047311	supercritical
80.000	14.000	383.38	0.0026084	17.044	18.651	73.333	40.574	122.58	260.99	4.1229	29.267	0.047436	supercritical
80.000	14.033	384.86	0.0025984	17.029	18.634	73.275	40.584	122.82	261.25	4.1052	29.353	0.047561	supercritical
80.000	14.067	386.33	0.0025884	17.015	18.617	73.216	40.594	123.05	261.51	4.0876	29.439	0.047686	supercritical
80.000	14.100	387.81	0.0025786	17.001	18.601	73.158	40.604	123.28	261.78	4.0700	29.526	0.047811	supercritical
80.000	14.133	389.29	0.0025688	16.986	18.584	73.100	40.614	123.50	262.06	4.0524	29.613	0.047935	supercritical
80.000	14.167	390.76	0.0025591	16.972	18.567	73.042	40.623	123.72	262.33	4.0348	29.701	0.048059	supercritical
80.000	14.200	392.24	0.0025495	16.957	18.551	72.985	40.633	123.94	262.61	4.0172	29.788	0.048183	supercritical
80.000	14.233	393.71	0.0025399	16.943	18.534	72.927	40.642	124.15	262.89	3.9996	29.876	0.048307	supercritical
80.000	14.267	395.18	0.0025305	16.929	18.518	72.870	40.650	124.35	263.18	3.9821	29.965	0.048430	supercritical
80.000	14.300	396.66	0.0025211	16.915	18.501	72.813	40.659	124.55	263.47	3.9646	30.053	0.048553	supercritical
80.000	14.333	398.13	0.0025118	16.900	18.485	72.756	40.667	124.75	263.76	3.9470	30.142	0.048676	supercritical
80.000	14.367	399.60	0.0025025	16.886	18.468	72.699	40.675	124.94	264.06	3.9296	30.231	0.048798	supercritical
80.000	14.400	401.06	0.0024934	16.872	18.452	72.642	40.683	125.13	264.36	3.9121	30.321	0.048921	supercritical
80.000	14.433	402.53	0.0024843	16.858	18.436	72.586	40.691	125.31	264.66	3.8946	30.411	0.049043	supercritical
80.000	14.467	403.99	0.0024753	16.843	18.419	72.529	40.698	125.49	264.97	3.8772	30.501	0.049164	supercritical
80.000	14.500	405.46	0.0024664	16.829	18.403	72.473	40.706	125.67	265.28	3.8598	30.591	0.049285	supercritical
80.000	14.533	406.92	0.0024575	16.815	18.387	72.417	40.713	125.83	265.60	3.8425	30.682	0.049406	supercritical
80.000	14.567	408.38	0.0024487	16.801	18.371	72.362	40.720	126.00	265.91	3.8251	30.773	0.049527	supercritical
80.000	14.600	409.84	0.0024400	16.787	18.355	72.306	40.726	126.16	266.24	3.8078	30.864	0.049647	supercritical
80.000	14.633	411.29	0.0024314	16.773	18.339	72.251	40.733	126.31	266.56	3.7906	30.956	0.049767	supercritical
80.000	14.667	412.75	0.0024228	16.759	18.323	72.195	40.739	126.46	266.89	3.7733	31.047	0.049887	supercritical
80.000	14.700	414.20	0.0024143	16.745	18.307	72.140	40.745	126.61	267.22	3.7561	31.139	0.050006	supercritical
80.000	14.733	415.65	0.0024059	16.731	18.291	72.086	40.751	126.75	267.55	3.7389	31.231	0.050125	supercritical
80.000	14.767	417.09	0.0023975	16.717	18.276	72.031	40.756	126.88	267.89	3.7218	31.324	0.050244	supercritical
80.000	14.800	418.54	0.0023893	16.704	18.260	71.977	40.762	127.01	268.23	3.7047	31.416	0.050362	supercritical
80.000	14.833	419.98	0.0023811	16.690	18.244	71.922	40.767	127.14	268.58	3.6876	31.509	0.050480	supercritical
80.000	14.867	421.42	0.0023729	16.676	18.229	71.868	40.772	127.26	268.92	3.6706	31.602	0.050598	supercritical
80.000	14.900	422.86	0.0023649	16.662	18.213	71.814	40.777	127.38	269.27	3.6536	31.695	0.050715	supercritical
80.000	14.933	424.29	0.0023569	16.649	18.198	71.761	40.781	127.49	269.63	3.6367	31.789	0.050832	supercritical
80.000	14.967	425.73	0.0023489	16.635	18.182	71.707	40.786	127.60	269.99	3.6198	31.883	0.050949	supercritical
80.000	15.000	427.15	0.0023411	16.621	18.167	71.654	40.790	127.70	270.35	3.6030	31.976	0.051065	supercritical
80.000	15.033	428.58	0.0023333	16.608	18.151	71.601	40.794	127.80	270.71	3.5861	32.071	0.051181	supercritical
80.000	15.067	430.00	0.0023256	16.594	18.136	71.548	40.798	127.89	271.08	3.5694	32.165	0.051296	supercritical
80.000	15.100	431.42	0.0023179	16.581	18.121	71.496	40.802	127.98	271.45	3.5527	32.259	0.051411	supercritical
80.000	15.133	432.84	0.0023103	16.567	18.106	71.443	40.805	128.07	271.82	3.5360	32.354	0.051526	supercritical
80.000	15.167	434.26	0.0023028	16.554	18.091	71.391	40.809	128.15	272.19	3.5194	32.448	0.051640	supercritical
80.000	15.200	435.67	0.0022953	16.540	18.076	71.339	40.812	128.22	272.57	3.5028	32.543	0.051754	supercritical
80.000	15.233	437.08	0.0022879	16.527	18.061	71.287	40.815	128.29	272.95	3.4863	32.638	0.051868	supercritical
80.000	15.267	438.48	0.0022806	16.514	18.046	71.235	40.818	128.36	273.34	3.4699	32.733	0.051981	supercritical
80.000	15.300	439.88	0.0022733	16.500	18.031	71.184	40.820	128.42	273.73	3.4534	32.829	0.052094	supercritical
80.000	15.333	441.28	0.0022661	16.487	18.016	71.133	40.823	128.48	274.12	3.4371	32.924	0.052206	supercritical
80.000	15.367	442.67	0.0022590	16.474	18.002	71.082	40.825	128.53	274.51	3.4208	33.020	0.052318	supercritical
80.000	15.400	444.06	0.0022519	16.461	17.987	71.031	40.828	128.58	274.91	3.4045	33.115	0.052430	supercritical
80.000	15.433	445.45	0.0022449	16.448	17.973	70.980	40.830	128.63	275.31	3.3883	33.211	0.052541	supercritical
80.000	15.467	446.84	0.0022380	16.435	17.958	70.930	40.832	128.67	275.71	3.3722	33.307	0.052652	supercritical
80.000	15.500	448.22	0.0022311	16.422	17.944	70.880	40.833	128.70	276.11	3.3561	33.403	0.052763	supercritical
80.000	15.533	449.59	0.0022242	16.409	17.929	70.830	40.835	128.73	276.52	3.3401	33.499	0.052873	supercritical
80.000	15.567	450.96	0.0022175	16.396	17.915	70.780	40.837	128.76	276.93	3.3242	33.595	0.052982	supercritical
80.000	15.600	452.33	0.0022108	16.383	17.901	70.731	40.838	128.79	277.34	3.3083	33.692	0.053092	supercritical
80.000	15.633	453.70	0.0022041	16.370	17.887	70.681	40.839	128.81	277.76	3.2924	33.788	0.053201	supercritical
80.000	15.667	455.06	0.0021975	16.357	17.872	70.632	40.840	128.82	278.18	3.2766	33.885	0.053310	supercritical
80.000	15.700	456.42	0.0021910	16.345	17.858	70.584	40.841	128.83	278.60	3.2609	33.981	0.053418	supercritical
80.000	15.733	457.77	0.0021845	16.332	17.844	70.535	40.842	128.84	279.02	3.2453	34.078	0.053526	supercritical
80.000	15.767	459.12	0.0021781	16.319	17.831	70.486	40.843	128.85	279.44	3.2297	34.174	0.053633	supercritical
80.000	15.800	460.46	0.0021717	16.307	17.817	70.438	40.843	128.85	279.87	3.2142	34.271	0.053741	supercritical
80.000	15.833	461.80	0.0021654	16.294	17.803	70.390	40.844	128.84	280.30	3.1987	34.368	0.053847	supercritical
80.000	15.867	463.14	0.0021592	16.282	17.789	70.342	40.844	128.83	280.74	3.1833	34.464	0.053954	supercritical
80.000	15.900	464.47	0.0021530	16.269	17.776	70.295	40.844	128.82	281.17	3.1680	34.561	0.054060	supercritical
80.000	15.933	465.80	0.0021469	16.257	17.762	70.248	40.844	128.81	281.61	3.1527	34.658	0.054166	supercritical
80.000	15.967	467.12	0.0021408	16.244	17.749	70.200	40.844	128.79	282.05	3.1375	34.755	0.054271	supercritical
80.000	16.000	468.44	0.0021347	16.232	17.735	70.153	40.844	128.77	282.49	3.1224	34.852	0.054376	supercritical
80.000	16.033	469.75	0.0021288	16.220	17.722	70.107	40.844	128.74	282.93	3.1073	34.949	0.054481	supercritical
80.000	16.067	471.06	0.0021229	16.207	17.708	70.060	40.844	128.72	283.38	3.0923	35.046	0.054585	supercritical
80.000	16.100	472.37	0.0021170	16.195	17.695	70.014	40.843	128.68	283.83	3.0774	35.142	0.054689	supercritical
80.000	16.133	473.67	0.0021112	16.183	17.682	69.968	40.843	128.65	284.28	3.0625	35.239	0.054792	supercritical
80.000	16.167	474.97	0.0021054	16.171	17.669	69.922	40.842	128.61	284.73	3.0477	35.336	0.054895	supercritical
80.000	16.200	476.26	0.0020997	16.159	17.656	69.876	40.841	128.57	285.19	3.0330	35.433	0.054998	supercritical
80.000	16.233	477.55	0.0020940	16.147	17.643	69.831	40.840	128.53	285.64	3.0183	35.530	0.055101	supercritical
80.000	16.267	478.83	0.0020884	16.135	17.630	69.786	40.840	128.48	286.10	3.0037	35.627	0.055203	supercritical
80.000	16.300	480.11	0.0020828	16.123	17.617	69.741	40.838	128.43	286.56	2.9892	35.724	0.055305	supercritical
80.000	16.333	481.39	0.0020773	16.111	17.604	69.696	40.837	128.37	287.03	2.9748	35.821	0.055406	supercritical
80.000	16.367	482.66	0.0020719	16.099	17.592	69.651	40.836	128.32	287.49	2.9604	35.918	0.055507	supercritical
80.000	16.400	483.92	0.0020665	16.088	17.579	69.607	40.835	128.26	287.96	2.9461	36.014	0.055608	supercritical
80.000	16.433	485.18	0.0020611	16.076	17.567	69.563	40.833	128.20	288.42	2.9319	36.111	0.055708	supercritical
80.000	16.467	486.44	0.0020558	16.064	17.554	69.519	40.832	128.13	288.89	2.9177	36.208	0.055808	supercritical
80.000	16.500	487.69	0.0020505	16.053	17.542	69.475	40.830	128.07	289.37	2.9036	36.304	0.055908	supercritical
80.000	16.533	488.93	0.0020453	16.041	17.529	69.432	40.829	128.00	289.84	2.8896	36.401	0.056008	supercritical
80.000	16.567	490.18	0.0020401	16.030	17.517	69.388	40.827	127.92	290.31	2.8757	36.498	0.056107	supercritical
80.000	16.600	491.41	0.0020350	16.018	17.505	69.345	40.825	127.85	290.79	2.8618	36.594	0.056205	supercritical
80.000	16.633	492.64	0.0020299	16.007	17.493	69.302	40.823	127.77	291.27	2.8480	36.691	0.056304	supercritical
80.000	16.667	493.87	0.0020248	15.995	17.480	69.260	40.821	127.69	291.75	2.8343	36.787	0.056402	supercritical
80.000	16.700	495.09	0.0020198	15.984	17.468	69.217	40.819	127.61	292.23	2.8207	36.883	0.056500	supercritical
80.000	16.733	496.31	0.0020149	15.973	17.457	69.175	40.817	127.53	292.71	2.8071	36.979	0.056597	supercritical
80.000	16.767	497.53	0.0020099	15.961	17.445	69.133	40.815	127.44	293.20	2.7936	37.076	0.056694	supercritical
80.000	16.800	498.73	0.0020051	15.950	17.433	69.091	40.813	127.35	293.68	2.7801	37.172	0.056791	supercritical
80.000	16.833	499.94	0.0020003	15.939	17.421	69.050	40.811	127.26	294.17	2.7668	37.268	0.056888	supercritical
80.000	16.867	501.14	0.0019955	15.928	17.409	69.008	40.808	127.17	294.66	2.7535	37.364	0.056984	supercritical
80.000	16.900	502.33	0.0019907	15.917	17.398	68.967	40.806	127.08	295.15	2.7403	37.459	0.057080	supercritical
80.000	16.933	503.52	0.0019860	15.906	17.386	68.926	40.804	126.98	295.64	2.7272	37.555	0.057175	supercritical
80.000	16.967	504.70	0.0019814	15.895	17.375	68.885	40.801	126.88	296.13	2.7141	37.651	0.057271	supercritical
80.000	17.000	505.88	0.0019767	15.884	17.363	68.844	40.799	126.78	296.63	2.7011	37.746	0.057366	supercritical
80.000	17.033	507.06	0.0019722	15.873	17.352	68.804	40.796	126.68	297.12	2.6882	37.842	0.057460	supercritical
80.000	17.067	508.23	0.0019676	15.863	17.340	68.764	40.793	126.58	297.62	2.6753	37.937	0.057555	supercritical
80.000	17.100	509.39	0.0019631	15.852	17.329	68.724	40.790	126.47	298.12	2.6626	38.032	0.057649	supercritical
80.000	17.133	510.55	0.0019587	15.841	17.318	68.684	40.788	126.37	298.62	2.6499	38.127	0.057743	supercritical
80.000	17.167	511.71	0.0019542	15.830	17.307	68.644	40.785	126.26	299.12	2.6372	38.222	0.057836	supercritical
80.000	17.200	512.86	0.0019498	15.820	17.296	68.605	40.782	126.15	299.62	2.6247	38.317	0.057930	supercritical
80.000	17.233	514.01	0.0019455	15.809	17.285	68.565	40.779	126.04	300.12	2.6122	38.412	0.058023	supercritical
80.000	17.267	515.15	0.0019412	15.799	17.274	68.526	40.776	125.93	300.62	2.5998	38.507	0.058115	supercritical
80.000	17.300	516.29	0.0019369	15.788	17.263	68.487	40.773	125.81	301.13	2.5874	38.601	0.058208	supercritical
80.000	17.333	517.42	0.0019327	15.778	17.252	68.449	40.770	125.70	301.63	2.5752	38.696	0.058300	supercritical
80.000	17.367	518.54	0.0019285	15.767	17.241	68.410	40.767	125.58	302.14	2.5630	38.790	0.058392	supercritical
80.000	17.400	519.67	0.0019243	15.757	17.231	68.372	40.764	125.47	302.64	2.5509	38.884	0.058483	supercritical
