Temperature (C)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
200.00	10.900	134.04	0.0074602	24.109	27.688	97.456	37.286	52.687	325.87	3.0181	25.100	0.035892	supercritical
200.00	10.933	134.49	0.0074356	24.105	27.683	97.421	37.292	52.718	325.88	3.0158	25.111	0.035912	supercritical
200.00	10.967	134.93	0.0074111	24.100	27.677	97.387	37.297	52.749	325.89	3.0135	25.121	0.035932	supercritical
200.00	11.000	135.38	0.0073868	24.096	27.672	97.353	37.302	52.780	325.91	3.0112	25.131	0.035952	supercritical
200.00	11.033	135.82	0.0073627	24.092	27.667	97.319	37.307	52.811	325.92	3.0089	25.142	0.035972	supercritical
200.00	11.067	136.26	0.0073387	24.087	27.661	97.285	37.312	52.842	325.93	3.0066	25.152	0.035992	supercritical
200.00	11.100	136.71	0.0073148	24.083	27.656	97.251	37.318	52.873	325.95	3.0043	25.163	0.036012	supercritical
200.00	11.133	137.15	0.0072911	24.078	27.651	97.217	37.323	52.904	325.96	3.0020	25.173	0.036032	supercritical
200.00	11.167	137.60	0.0072675	24.074	27.646	97.183	37.328	52.936	325.97	2.9997	25.184	0.036052	supercritical
200.00	11.200	138.04	0.0072441	24.070	27.640	97.150	37.333	52.967	325.99	2.9974	25.194	0.036073	supercritical
200.00	11.233	138.49	0.0072208	24.065	27.635	97.116	37.338	52.998	326.00	2.9951	25.205	0.036093	supercritical
200.00	11.267	138.93	0.0071977	24.061	27.630	97.083	37.344	53.029	326.01	2.9928	25.215	0.036113	supercritical
200.00	11.300	139.38	0.0071747	24.056	27.624	97.049	37.349	53.060	326.03	2.9905	25.226	0.036133	supercritical
200.00	11.333	139.82	0.0071518	24.052	27.619	97.016	37.354	53.091	326.04	2.9882	25.237	0.036154	supercritical
200.00	11.367	140.27	0.0071291	24.048	27.614	96.982	37.359	53.122	326.06	2.9858	25.247	0.036174	supercritical
200.00	11.400	140.72	0.0071065	24.043	27.609	96.949	37.364	53.154	326.07	2.9835	25.258	0.036195	supercritical
200.00	11.433	141.16	0.0070840	24.039	27.603	96.916	37.369	53.185	326.09	2.9812	25.269	0.036215	supercritical
200.00	11.467	141.61	0.0070617	24.034	27.598	96.883	37.375	53.216	326.11	2.9788	25.279	0.036235	supercritical
200.00	11.500	142.05	0.0070395	24.030	27.593	96.850	37.380	53.247	326.12	2.9765	25.290	0.036256	supercritical
200.00	11.533	142.50	0.0070175	24.025	27.587	96.817	37.385	53.278	326.14	2.9742	25.301	0.036276	supercritical
200.00	11.567	142.95	0.0069955	24.021	27.582	96.784	37.390	53.310	326.15	2.9718	25.312	0.036297	supercritical
200.00	11.600	143.39	0.0069737	24.017	27.577	96.751	37.395	53.341	326.17	2.9695	25.322	0.036318	supercritical
200.00	11.633	143.84	0.0069521	24.012	27.572	96.719	37.400	53.372	326.19	2.9671	25.333	0.036338	supercritical
200.00	11.667	144.29	0.0069305	24.008	27.566	96.686	37.405	53.403	326.21	2.9648	25.344	0.036359	supercritical
200.00	11.700	144.74	0.0069091	24.003	27.561	96.653	37.411	53.435	326.22	2.9624	25.355	0.036379	supercritical
200.00	11.733	145.18	0.0068878	23.999	27.556	96.621	37.416	53.466	326.24	2.9600	25.366	0.036400	supercritical
200.00	11.767	145.63	0.0068666	23.995	27.550	96.588	37.421	53.497	326.26	2.9577	25.377	0.036421	supercritical
200.00	11.800	146.08	0.0068456	23.990	27.545	96.556	37.426	53.528	326.28	2.9553	25.388	0.036442	supercritical
200.00	11.833	146.53	0.0068247	23.986	27.540	96.523	37.431	53.560	326.29	2.9529	25.399	0.036462	supercritical
200.00	11.867	146.98	0.0068039	23.981	27.535	96.491	37.436	53.591	326.31	2.9506	25.410	0.036483	supercritical
200.00	11.900	147.42	0.0067832	23.977	27.529	96.459	37.441	53.622	326.33	2.9482	25.421	0.036504	supercritical
200.00	11.933	147.87	0.0067626	23.972	27.524	96.427	37.446	53.654	326.35	2.9458	25.432	0.036525	supercritical
200.00	11.967	148.32	0.0067422	23.968	27.519	96.395	37.451	53.685	326.37	2.9434	25.443	0.036546	supercritical
200.00	12.000	148.77	0.0067218	23.964	27.514	96.363	37.457	53.716	326.39	2.9410	25.454	0.036567	supercritical
200.00	12.033	149.22	0.0067016	23.959	27.508	96.331	37.462	53.748	326.41	2.9386	25.465	0.036588	supercritical
200.00	12.067	149.67	0.0066815	23.955	27.503	96.299	37.467	53.779	326.43	2.9362	25.476	0.036609	supercritical
200.00	12.100	150.12	0.0066615	23.950	27.498	96.267	37.472	53.810	326.45	2.9338	25.488	0.036630	supercritical
200.00	12.133	150.56	0.0066417	23.946	27.492	96.235	37.477	53.842	326.47	2.9314	25.499	0.036651	supercritical
200.00	12.167	151.01	0.0066219	23.942	27.487	96.204	37.482	53.873	326.49	2.9290	25.510	0.036672	supercritical
200.00	12.200	151.46	0.0066022	23.937	27.482	96.172	37.487	53.905	326.51	2.9266	25.521	0.036693	supercritical
200.00	12.233	151.91	0.0065827	23.933	27.477	96.141	37.492	53.936	326.54	2.9242	25.533	0.036714	supercritical
200.00	12.267	152.36	0.0065633	23.928	27.471	96.109	37.497	53.967	326.56	2.9218	25.544	0.036736	supercritical
200.00	12.300	152.81	0.0065439	23.924	27.466	96.078	37.502	53.999	326.58	2.9194	25.555	0.036757	supercritical
200.00	12.333	153.26	0.0065247	23.919	27.461	96.046	37.507	54.030	326.60	2.9170	25.567	0.036778	supercritical
200.00	12.367	153.71	0.0065056	23.915	27.456	96.015	37.512	54.062	326.62	2.9145	25.578	0.036799	supercritical
200.00	12.400	154.16	0.0064866	23.911	27.450	95.984	37.517	54.093	326.65	2.9121	25.589	0.036821	supercritical
200.00	12.433	154.61	0.0064677	23.906	27.445	95.953	37.522	54.124	326.67	2.9097	25.601	0.036842	supercritical
200.00	12.467	155.07	0.0064489	23.902	27.440	95.921	37.527	54.156	326.69	2.9073	25.612	0.036864	supercritical
200.00	12.500	155.52	0.0064302	23.897	27.435	95.890	37.532	54.187	326.72	2.9048	25.624	0.036885	supercritical
200.00	12.533	155.97	0.0064116	23.893	27.429	95.859	37.537	54.219	326.74	2.9024	25.635	0.036906	supercritical
200.00	12.567	156.42	0.0063931	23.888	27.424	95.828	37.543	54.250	326.76	2.8999	25.647	0.036928	supercritical
200.00	12.600	156.87	0.0063747	23.884	27.419	95.798	37.548	54.281	326.79	2.8975	25.658	0.036949	supercritical
200.00	12.633	157.32	0.0063565	23.880	27.414	95.767	37.553	54.313	326.81	2.8950	25.670	0.036971	supercritical
200.00	12.667	157.77	0.0063383	23.875	27.408	95.736	37.558	54.344	326.84	2.8926	25.682	0.036992	supercritical
200.00	12.700	158.22	0.0063202	23.871	27.403	95.705	37.563	54.376	326.86	2.8901	25.693	0.037014	supercritical
200.00	12.733	158.68	0.0063022	23.866	27.398	95.675	37.568	54.407	326.89	2.8877	25.705	0.037036	supercritical
200.00	12.767	159.13	0.0062843	23.862	27.393	95.644	37.573	54.439	326.91	2.8852	25.717	0.037057	supercritical
200.00	12.800	159.58	0.0062665	23.857	27.388	95.614	37.578	54.470	326.94	2.8828	25.728	0.037079	supercritical
200.00	12.833	160.03	0.0062488	23.853	27.382	95.583	37.583	54.502	326.96	2.8803	25.740	0.037101	supercritical
200.00	12.867	160.48	0.0062312	23.849	27.377	95.553	37.588	54.533	326.99	2.8778	25.752	0.037123	supercritical
200.00	12.900	160.94	0.0062137	23.844	27.372	95.522	37.593	54.565	327.02	2.8753	25.764	0.037144	supercritical
200.00	12.933	161.39	0.0061962	23.840	27.367	95.492	37.597	54.596	327.04	2.8729	25.776	0.037166	supercritical
200.00	12.967	161.84	0.0061789	23.835	27.361	95.462	37.602	54.628	327.07	2.8704	25.787	0.037188	supercritical
200.00	13.000	162.29	0.0061617	23.831	27.356	95.432	37.607	54.659	327.10	2.8679	25.799	0.037210	supercritical
200.00	13.033	162.75	0.0061445	23.826	27.351	95.402	37.612	54.690	327.12	2.8654	25.811	0.037232	supercritical
200.00	13.067	163.20	0.0061275	23.822	27.346	95.372	37.617	54.722	327.15	2.8629	25.823	0.037254	supercritical
200.00	13.100	163.65	0.0061105	23.818	27.340	95.341	37.622	54.753	327.18	2.8604	25.835	0.037276	supercritical
200.00	13.133	164.11	0.0060936	23.813	27.335	95.312	37.627	54.785	327.21	2.8580	25.847	0.037298	supercritical
200.00	13.167	164.56	0.0060768	23.809	27.330	95.282	37.632	54.816	327.24	2.8555	25.859	0.037320	supercritical
200.00	13.200	165.01	0.0060601	23.804	27.325	95.252	37.637	54.848	327.26	2.8530	25.871	0.037342	supercritical
200.00	13.233	165.47	0.0060435	23.800	27.320	95.222	37.642	54.879	327.29	2.8505	25.883	0.037364	supercritical
200.00	13.267	165.92	0.0060270	23.795	27.314	95.192	37.647	54.911	327.32	2.8479	25.895	0.037386	supercritical
200.00	13.300	166.37	0.0060106	23.791	27.309	95.163	37.652	54.942	327.35	2.8454	25.907	0.037408	supercritical
200.00	13.333	166.83	0.0059942	23.787	27.304	95.133	37.657	54.974	327.38	2.8429	25.920	0.037431	supercritical
200.00	13.367	167.28	0.0059779	23.782	27.299	95.103	37.662	55.005	327.41	2.8404	25.932	0.037453	supercritical
200.00	13.400	167.74	0.0059617	23.778	27.294	95.074	37.667	55.037	327.44	2.8379	25.944	0.037475	supercritical
200.00	13.433	168.19	0.0059456	23.773	27.288	95.044	37.672	55.068	327.47	2.8354	25.956	0.037497	supercritical
200.00	13.467	168.64	0.0059296	23.769	27.283	95.015	37.677	55.100	327.50	2.8329	25.968	0.037520	supercritical
200.00	13.500	169.10	0.0059137	23.764	27.278	94.986	37.681	55.131	327.53	2.8303	25.981	0.037542	supercritical
200.00	13.533	169.55	0.0058978	23.760	27.273	94.956	37.686	55.163	327.57	2.8278	25.993	0.037564	supercritical
200.00	13.567	170.01	0.0058820	23.756	27.268	94.927	37.691	55.194	327.60	2.8253	26.005	0.037587	supercritical
200.00	13.600	170.46	0.0058664	23.751	27.262	94.898	37.696	55.226	327.63	2.8227	26.018	0.037609	supercritical
200.00	13.633	170.92	0.0058507	23.747	27.257	94.869	37.701	55.257	327.66	2.8202	26.030	0.037632	supercritical
200.00	13.667	171.37	0.0058352	23.742	27.252	94.840	37.706	55.289	327.69	2.8177	26.042	0.037654	supercritical
200.00	13.700	171.83	0.0058197	23.738	27.247	94.811	37.711	55.320	327.73	2.8151	26.055	0.037677	supercritical
200.00	13.733	172.28	0.0058044	23.733	27.242	94.782	37.716	55.352	327.76	2.8126	26.067	0.037699	supercritical
200.00	13.767	172.74	0.0057891	23.729	27.236	94.753	37.720	55.383	327.79	2.8100	26.080	0.037722	supercritical
200.00	13.800	173.20	0.0057738	23.725	27.231	94.724	37.725	55.415	327.83	2.8075	26.092	0.037745	supercritical
200.00	13.833	173.65	0.0057587	23.720	27.226	94.695	37.730	55.446	327.86	2.8049	26.105	0.037767	supercritical
200.00	13.867	174.11	0.0057436	23.716	27.221	94.666	37.735	55.477	327.89	2.8024	26.117	0.037790	supercritical
200.00	13.900	174.56	0.0057286	23.711	27.216	94.637	37.740	55.509	327.93	2.7998	26.130	0.037813	supercritical
200.00	13.933	175.02	0.0057137	23.707	27.210	94.609	37.745	55.540	327.96	2.7972	26.143	0.037835	supercritical
200.00	13.967	175.47	0.0056988	23.702	27.205	94.580	37.750	55.572	328.00	2.7947	26.155	0.037858	supercritical
200.00	14.000	175.93	0.0056841	23.698	27.200	94.552	37.754	55.603	328.03	2.7921	26.168	0.037881	supercritical
200.00	14.033	176.39	0.0056693	23.694	27.195	94.523	37.759	55.635	328.07	2.7895	26.181	0.037904	supercritical
200.00	14.067	176.84	0.0056547	23.689	27.190	94.495	37.764	55.666	328.10	2.7870	26.193	0.037927	supercritical
200.00	14.100	177.30	0.0056402	23.685	27.185	94.466	37.769	55.698	328.14	2.7844	26.206	0.037950	supercritical
200.00	14.133	177.76	0.0056257	23.680	27.179	94.438	37.774	55.729	328.18	2.7818	26.219	0.037973	supercritical
200.00	14.167	178.21	0.0056113	23.676	27.174	94.409	37.778	55.760	328.21	2.7792	26.232	0.037996	supercritical
200.00	14.200	178.67	0.0055969	23.671	27.169	94.381	37.783	55.792	328.25	2.7767	26.244	0.038019	supercritical
200.00	14.233	179.13	0.0055826	23.667	27.164	94.353	37.788	55.823	328.28	2.7741	26.257	0.038042	supercritical
200.00	14.267	179.58	0.0055684	23.663	27.159	94.325	37.793	55.855	328.32	2.7715	26.270	0.038065	supercritical
200.00	14.300	180.04	0.0055543	23.658	27.154	94.297	37.798	55.886	328.36	2.7689	26.283	0.038088	supercritical
200.00	14.333	180.50	0.0055402	23.654	27.148	94.268	37.802	55.918	328.40	2.7663	26.296	0.038111	supercritical
200.00	14.367	180.96	0.0055262	23.649	27.143	94.240	37.807	55.949	328.44	2.7637	26.309	0.038134	supercritical
200.00	14.400	181.41	0.0055123	23.645	27.138	94.212	37.812	55.980	328.47	2.7611	26.322	0.038157	supercritical
200.00	14.433	181.87	0.0054984	23.640	27.133	94.184	37.817	56.012	328.51	2.7585	26.335	0.038181	supercritical
200.00	14.467	182.33	0.0054846	23.636	27.128	94.157	37.821	56.043	328.55	2.7559	26.348	0.038204	supercritical
200.00	14.500	182.79	0.0054709	23.632	27.123	94.129	37.826	56.074	328.59	2.7533	26.361	0.038227	supercritical
200.00	14.533	183.24	0.0054572	23.627	27.118	94.101	37.831	56.106	328.63	2.7507	26.374	0.038251	supercritical
200.00	14.567	183.70	0.0054436	23.623	27.112	94.073	37.836	56.137	328.67	2.7481	26.387	0.038274	supercritical
200.00	14.600	184.16	0.0054301	23.618	27.107	94.045	37.840	56.169	328.71	2.7455	26.400	0.038297	supercritical
200.00	14.633	184.62	0.0054166	23.614	27.102	94.018	37.845	56.200	328.75	2.7428	26.414	0.038321	supercritical
200.00	14.667	185.07	0.0054032	23.609	27.097	93.990	37.850	56.231	328.79	2.7402	26.427	0.038344	supercritical
200.00	14.700	185.53	0.0053899	23.605	27.092	93.962	37.855	56.263	328.83	2.7376	26.440	0.038368	supercritical
200.00	14.733	185.99	0.0053766	23.600	27.087	93.935	37.859	56.294	328.87	2.7350	26.453	0.038391	supercritical
200.00	14.767	186.45	0.0053634	23.596	27.082	93.907	37.864	56.325	328.91	2.7324	26.466	0.038415	supercritical
200.00	14.800	186.91	0.0053502	23.592	27.076	93.880	37.869	56.356	328.95	2.7297	26.480	0.038438	supercritical
200.00	14.833	187.37	0.0053371	23.587	27.071	93.853	37.873	56.388	329.00	2.7271	26.493	0.038462	supercritical
200.00	14.867	187.82	0.0053241	23.583	27.066	93.825	37.878	56.419	329.04	2.7245	26.506	0.038486	supercritical
200.00	14.900	188.28	0.0053111	23.578	27.061	93.798	37.883	56.450	329.08	2.7218	26.520	0.038509	supercritical
200.00	14.933	188.74	0.0052982	23.574	27.056	93.771	37.888	56.482	329.12	2.7192	26.533	0.038533	supercritical
200.00	14.967	189.20	0.0052854	23.569	27.051	93.743	37.892	56.513	329.17	2.7166	26.547	0.038557	supercritical
200.00	15.000	189.66	0.0052726	23.565	27.046	93.716	37.897	56.544	329.21	2.7139	26.560	0.038581	supercritical
200.00	15.033	190.12	0.0052599	23.561	27.041	93.689	37.902	56.575	329.25	2.7113	26.574	0.038604	supercritical
200.00	15.067	190.58	0.0052472	23.556	27.036	93.662	37.906	56.607	329.30	2.7086	26.587	0.038628	supercritical
200.00	15.100	191.04	0.0052346	23.552	27.030	93.635	37.911	56.638	329.34	2.7060	26.601	0.038652	supercritical
200.00	15.133	191.50	0.0052220	23.547	27.025	93.608	37.916	56.669	329.38	2.7033	26.614	0.038676	supercritical
200.00	15.167	191.96	0.0052096	23.543	27.020	93.581	37.920	56.700	329.43	2.7007	26.628	0.038700	supercritical
200.00	15.200	192.41	0.0051971	23.538	27.015	93.554	37.925	56.731	329.47	2.6980	26.642	0.038724	supercritical
200.00	15.233	192.87	0.0051847	23.534	27.010	93.527	37.929	56.763	329.52	2.6954	26.655	0.038748	supercritical
200.00	15.267	193.33	0.0051724	23.530	27.005	93.500	37.934	56.794	329.56	2.6927	26.669	0.038772	supercritical
200.00	15.300	193.79	0.0051602	23.525	27.000	93.474	37.939	56.825	329.61	2.6900	26.683	0.038796	supercritical
200.00	15.333	194.25	0.0051479	23.521	26.995	93.447	37.943	56.856	329.66	2.6874	26.696	0.038820	supercritical
200.00	15.367	194.71	0.0051358	23.516	26.990	93.420	37.948	56.887	329.70	2.6847	26.710	0.038844	supercritical
200.00	15.400	195.17	0.0051237	23.512	26.985	93.393	37.953	56.918	329.75	2.6820	26.724	0.038868	supercritical
200.00	15.433	195.63	0.0051117	23.508	26.979	93.367	37.957	56.949	329.79	2.6794	26.738	0.038892	supercritical
200.00	15.467	196.09	0.0050997	23.503	26.974	93.340	37.962	56.980	329.84	2.6767	26.752	0.038917	supercritical
200.00	15.500	196.55	0.0050877	23.499	26.969	93.314	37.966	57.012	329.89	2.6740	26.765	0.038941	supercritical
200.00	15.533	197.01	0.0050759	23.494	26.964	93.287	37.971	57.043	329.94	2.6713	26.779	0.038965	supercritical
200.00	15.567	197.47	0.0050640	23.490	26.959	93.261	37.976	57.074	329.98	2.6687	26.793	0.038989	supercritical
200.00	15.600	197.93	0.0050523	23.485	26.954	93.234	37.980	57.105	330.03	2.6660	26.807	0.039014	supercritical
200.00	15.633	198.39	0.0050405	23.481	26.949	93.208	37.985	57.136	330.08	2.6633	26.821	0.039038	supercritical
200.00	15.667	198.85	0.0050289	23.477	26.944	93.182	37.989	57.167	330.13	2.6606	26.835	0.039062	supercritical
200.00	15.700	199.31	0.0050173	23.472	26.939	93.155	37.994	57.198	330.18	2.6579	26.849	0.039087	supercritical
200.00	15.733	199.77	0.0050057	23.468	26.934	93.129	37.998	57.229	330.23	2.6552	26.863	0.039111	supercritical
200.00	15.767	200.23	0.0049942	23.463	26.929	93.103	38.003	57.260	330.28	2.6526	26.877	0.039136	supercritical
200.00	15.800	200.69	0.0049827	23.459	26.924	93.077	38.008	57.291	330.33	2.6499	26.892	0.039160	supercritical
200.00	15.833	201.15	0.0049713	23.454	26.919	93.051	38.012	57.322	330.38	2.6472	26.906	0.039185	supercritical
200.00	15.867	201.61	0.0049600	23.450	26.914	93.025	38.017	57.353	330.43	2.6445	26.920	0.039209	supercritical
200.00	15.900	202.07	0.0049487	23.446	26.908	92.998	38.021	57.383	330.48	2.6418	26.934	0.039234	supercritical
200.00	15.933	202.54	0.0049374	23.441	26.903	92.972	38.026	57.414	330.53	2.6391	26.948	0.039259	supercritical
200.00	15.967	203.00	0.0049262	23.437	26.898	92.947	38.030	57.445	330.58	2.6364	26.963	0.039283	supercritical
200.00	16.000	203.46	0.0049150	23.432	26.893	92.921	38.035	57.476	330.63	2.6337	26.977	0.039308	supercritical
200.00	16.033	203.92	0.0049039	23.428	26.888	92.895	38.039	57.507	330.68	2.6310	26.991	0.039333	supercritical
200.00	16.067	204.38	0.0048929	23.424	26.883	92.869	38.044	57.538	330.74	2.6282	27.005	0.039357	supercritical
200.00	16.100	204.84	0.0048819	23.419	26.878	92.843	38.048	57.569	330.79	2.6255	27.020	0.039382	supercritical
200.00	16.133	205.30	0.0048709	23.415	26.873	92.817	38.053	57.599	330.84	2.6228	27.034	0.039407	supercritical
200.00	16.167	205.76	0.0048600	23.410	26.868	92.792	38.057	57.630	330.89	2.6201	27.049	0.039432	supercritical
200.00	16.200	206.22	0.0048491	23.406	26.863	92.766	38.062	57.661	330.95	2.6174	27.063	0.039457	supercritical
200.00	16.233	206.68	0.0048383	23.401	26.858	92.740	38.066	57.692	331.00	2.6147	27.078	0.039482	supercritical
200.00	16.267	207.14	0.0048275	23.397	26.853	92.715	38.071	57.722	331.06	2.6120	27.092	0.039507	supercritical
200.00	16.300	207.61	0.0048168	23.393	26.848	92.689	38.075	57.753	331.11	2.6092	27.107	0.039531	supercritical
200.00	16.333	208.07	0.0048061	23.388	26.843	92.664	38.080	57.784	331.16	2.6065	27.121	0.039556	supercritical
200.00	16.367	208.53	0.0047955	23.384	26.838	92.638	38.084	57.815	331.22	2.6038	27.136	0.039581	supercritical
200.00	16.400	208.99	0.0047849	23.379	26.833	92.613	38.088	57.845	331.27	2.6011	27.150	0.039607	supercritical
200.00	16.433	209.45	0.0047744	23.375	26.828	92.587	38.093	57.876	331.33	2.5983	27.165	0.039632	supercritical
200.00	16.467	209.91	0.0047639	23.371	26.823	92.562	38.097	57.907	331.38	2.5956	27.180	0.039657	supercritical
200.00	16.500	210.37	0.0047534	23.366	26.818	92.536	38.102	57.937	331.44	2.5929	27.194	0.039682	supercritical
200.00	16.533	210.84	0.0047430	23.362	26.813	92.511	38.106	57.968	331.50	2.5901	27.209	0.039707	supercritical
200.00	16.567	211.30	0.0047327	23.357	26.808	92.486	38.111	57.998	331.55	2.5874	27.224	0.039732	supercritical
200.00	16.600	211.76	0.0047224	23.353	26.803	92.461	38.115	58.029	331.61	2.5847	27.239	0.039757	supercritical
200.00	16.633	212.22	0.0047121	23.349	26.798	92.435	38.119	58.059	331.67	2.5819	27.253	0.039783	supercritical
200.00	16.667	212.68	0.0047019	23.344	26.793	92.410	38.124	58.090	331.72	2.5792	27.268	0.039808	supercritical
200.00	16.700	213.14	0.0046917	23.340	26.788	92.385	38.128	58.120	331.78	2.5765	27.283	0.039833	supercritical
200.00	16.733	213.60	0.0046816	23.335	26.783	92.360	38.133	58.151	331.84	2.5737	27.298	0.039859	supercritical
200.00	16.767	214.07	0.0046715	23.331	26.778	92.335	38.137	58.181	331.90	2.5710	27.313	0.039884	supercritical
200.00	16.800	214.53	0.0046614	23.326	26.773	92.310	38.141	58.212	331.95	2.5682	27.328	0.039910	supercritical
200.00	16.833	214.99	0.0046514	23.322	26.768	92.285	38.146	58.242	332.01	2.5655	27.343	0.039935	supercritical
200.00	16.867	215.45	0.0046414	23.318	26.763	92.260	38.150	58.273	332.07	2.5627	27.358	0.039960	supercritical
200.00	16.900	215.91	0.0046315	23.313	26.758	92.235	38.154	58.303	332.13	2.5600	27.373	0.039986	supercritical
200.00	16.933	216.37	0.0046216	23.309	26.753	92.210	38.159	58.333	332.19	2.5572	27.388	0.040011	supercritical
200.00	16.967	216.84	0.0046118	23.304	26.748	92.186	38.163	58.364	332.25	2.5545	27.403	0.040037	supercritical
200.00	17.000	217.30	0.0046020	23.300	26.743	92.161	38.167	58.394	332.31	2.5517	27.418	0.040063	supercritical
200.00	17.033	217.76	0.0045922	23.296	26.738	92.136	38.172	58.424	332.37	2.5490	27.433	0.040088	supercritical
200.00	17.067	218.22	0.0045825	23.291	26.733	92.111	38.176	58.454	332.43	2.5462	27.448	0.040114	supercritical
200.00	17.100	218.68	0.0045728	23.287	26.728	92.087	38.180	58.485	332.49	2.5434	27.463	0.040140	supercritical
200.00	17.133	219.15	0.0045632	23.282	26.723	92.062	38.185	58.515	332.55	2.5407	27.479	0.040165	supercritical
200.00	17.167	219.61	0.0045536	23.278	26.718	92.037	38.189	58.545	332.62	2.5379	27.494	0.040191	supercritical
200.00	17.200	220.07	0.0045440	23.274	26.713	92.013	38.193	58.575	332.68	2.5352	27.509	0.040217	supercritical
200.00	17.233	220.53	0.0045345	23.269	26.708	91.988	38.198	58.605	332.74	2.5324	27.524	0.040243	supercritical
200.00	17.267	220.99	0.0045250	23.265	26.703	91.964	38.202	58.636	332.80	2.5296	27.540	0.040268	supercritical
200.00	17.300	221.45	0.0045156	23.260	26.699	91.939	38.206	58.666	332.86	2.5269	27.555	0.040294	supercritical
200.00	17.333	221.92	0.0045062	23.256	26.694	91.915	38.211	58.696	332.93	2.5241	27.570	0.040320	supercritical
200.00	17.367	222.38	0.0044968	23.252	26.689	91.891	38.215	58.726	332.99	2.5213	27.586	0.040346	supercritical
200.00	17.400	222.84	0.0044875	23.247	26.684	91.866	38.219	58.756	333.05	2.5185	27.601	0.040372	supercritical
