Temperature (C)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
110.00	10.933	198.58	0.0050358	20.113	22.537	85.310	37.077	66.419	275.04	4.8703	22.709	0.033050	supercritical
110.00	10.967	199.37	0.0050159	20.105	22.526	85.263	37.092	66.545	275.02	4.8638	22.733	0.033103	supercritical
110.00	11.000	200.16	0.0049961	20.096	22.515	85.216	37.106	66.671	275.01	4.8572	22.757	0.033155	supercritical
110.00	11.033	200.95	0.0049764	20.088	22.504	85.168	37.121	66.797	275.00	4.8507	22.781	0.033208	supercritical
110.00	11.067	201.74	0.0049568	20.079	22.493	85.121	37.135	66.923	274.99	4.8441	22.806	0.033261	supercritical
110.00	11.100	202.54	0.0049373	20.071	22.483	85.074	37.150	67.050	274.98	4.8375	22.830	0.033315	supercritical
110.00	11.133	203.34	0.0049180	20.062	22.472	85.027	37.164	67.177	274.97	4.8308	22.855	0.033368	supercritical
110.00	11.167	204.13	0.0048988	20.053	22.461	84.980	37.179	67.304	274.96	4.8242	22.880	0.033421	supercritical
110.00	11.200	204.93	0.0048797	20.045	22.450	84.933	37.193	67.431	274.95	4.8175	22.905	0.033475	supercritical
110.00	11.233	205.73	0.0048607	20.036	22.439	84.886	37.208	67.559	274.94	4.8107	22.930	0.033529	supercritical
110.00	11.267	206.53	0.0048418	20.028	22.428	84.839	37.222	67.687	274.94	4.8040	22.955	0.033583	supercritical
110.00	11.300	207.34	0.0048231	20.019	22.418	84.792	37.236	67.815	274.93	4.7972	22.980	0.033638	supercritical
110.00	11.333	208.14	0.0048045	20.010	22.407	84.746	37.251	67.943	274.92	4.7905	23.006	0.033692	supercritical
110.00	11.367	208.94	0.0047860	20.002	22.396	84.699	37.265	68.072	274.92	4.7837	23.031	0.033747	supercritical
110.00	11.400	209.75	0.0047676	19.993	22.385	84.652	37.279	68.200	274.92	4.7768	23.057	0.033802	supercritical
110.00	11.433	210.56	0.0047493	19.984	22.374	84.606	37.294	68.330	274.91	4.7700	23.083	0.033857	supercritical
110.00	11.467	211.37	0.0047311	19.976	22.363	84.559	37.308	68.459	274.91	4.7631	23.109	0.033912	supercritical
110.00	11.500	212.18	0.0047131	19.967	22.352	84.513	37.322	68.588	274.91	4.7562	23.135	0.033967	supercritical
110.00	11.533	212.99	0.0046951	19.958	22.342	84.466	37.337	68.718	274.91	4.7492	23.161	0.034023	supercritical
110.00	11.567	213.80	0.0046773	19.950	22.331	84.420	37.351	68.848	274.91	4.7423	23.187	0.034079	supercritical
110.00	11.600	214.61	0.0046595	19.941	22.320	84.374	37.365	68.978	274.91	4.7353	23.213	0.034134	supercritical
110.00	11.633	215.43	0.0046419	19.932	22.309	84.328	37.379	69.109	274.92	4.7283	23.240	0.034191	supercritical
110.00	11.667	216.24	0.0046244	19.924	22.298	84.281	37.393	69.240	274.92	4.7213	23.267	0.034247	supercritical
110.00	11.700	217.06	0.0046070	19.915	22.287	84.235	37.407	69.371	274.92	4.7143	23.293	0.034303	supercritical
110.00	11.733	217.88	0.0045897	19.906	22.276	84.189	37.422	69.502	274.93	4.7072	23.320	0.034360	supercritical
110.00	11.767	218.70	0.0045725	19.897	22.265	84.143	37.436	69.633	274.93	4.7001	23.347	0.034417	supercritical
110.00	11.800	219.52	0.0045554	19.889	22.254	84.097	37.450	69.764	274.94	4.6930	23.374	0.034474	supercritical
110.00	11.833	220.34	0.0045384	19.880	22.243	84.051	37.464	69.896	274.95	4.6858	23.402	0.034531	supercritical
110.00	11.867	221.17	0.0045215	19.871	22.233	84.006	37.478	70.028	274.96	4.6787	23.429	0.034589	supercritical
110.00	11.900	221.99	0.0045047	19.862	22.222	83.960	37.492	70.160	274.96	4.6715	23.457	0.034646	supercritical
110.00	11.933	222.82	0.0044880	19.854	22.211	83.914	37.506	70.293	274.97	4.6643	23.484	0.034704	supercritical
110.00	11.967	223.64	0.0044714	19.845	22.200	83.868	37.520	70.425	274.99	4.6571	23.512	0.034762	supercritical
110.00	12.000	224.47	0.0044549	19.836	22.189	83.823	37.534	70.558	275.00	4.6498	23.540	0.034820	supercritical
110.00	12.033	225.30	0.0044385	19.827	22.178	83.777	37.548	70.691	275.01	4.6425	23.568	0.034878	supercritical
110.00	12.067	226.13	0.0044222	19.818	22.167	83.732	37.561	70.824	275.02	4.6352	23.596	0.034937	supercritical
110.00	12.100	226.96	0.0044060	19.810	22.156	83.686	37.575	70.957	275.04	4.6279	23.625	0.034995	supercritical
110.00	12.133	227.80	0.0043899	19.801	22.145	83.641	37.589	71.090	275.05	4.6206	23.653	0.035054	supercritical
110.00	12.167	228.63	0.0043739	19.792	22.134	83.595	37.603	71.224	275.07	4.6132	23.682	0.035113	supercritical
110.00	12.200	229.46	0.0043580	19.783	22.123	83.550	37.617	71.357	275.09	4.6058	23.711	0.035172	supercritical
110.00	12.233	230.30	0.0043422	19.774	22.112	83.505	37.630	71.491	275.10	4.5984	23.739	0.035232	supercritical
110.00	12.267	231.14	0.0043264	19.766	22.101	83.460	37.644	71.625	275.12	4.5910	23.768	0.035291	supercritical
110.00	12.300	231.98	0.0043108	19.757	22.090	83.415	37.658	71.759	275.14	4.5835	23.798	0.035351	supercritical
110.00	12.333	232.82	0.0042952	19.748	22.079	83.369	37.671	71.894	275.16	4.5761	23.827	0.035411	supercritical
110.00	12.367	233.66	0.0042798	19.739	22.068	83.324	37.685	72.028	275.19	4.5686	23.856	0.035471	supercritical
110.00	12.400	234.50	0.0042644	19.730	22.057	83.279	37.699	72.163	275.21	4.5611	23.886	0.035531	supercritical
110.00	12.433	235.34	0.0042492	19.721	22.046	83.234	37.712	72.298	275.23	4.5535	23.915	0.035591	supercritical
110.00	12.467	236.19	0.0042340	19.712	22.035	83.190	37.726	72.432	275.26	4.5460	23.945	0.035652	supercritical
110.00	12.500	237.03	0.0042189	19.704	22.024	83.145	37.739	72.567	275.28	4.5384	23.975	0.035713	supercritical
110.00	12.533	237.88	0.0042039	19.695	22.013	83.100	37.753	72.702	275.31	4.5308	24.005	0.035774	supercritical
110.00	12.567	238.72	0.0041889	19.686	22.002	83.055	37.766	72.838	275.34	4.5231	24.035	0.035835	supercritical
110.00	12.600	239.57	0.0041741	19.677	21.991	83.011	37.779	72.973	275.37	4.5155	24.066	0.035896	supercritical
110.00	12.633	240.42	0.0041593	19.668	21.980	82.966	37.793	73.108	275.40	4.5078	24.096	0.035957	supercritical
110.00	12.667	241.27	0.0041447	19.659	21.970	82.921	37.806	73.244	275.43	4.5001	24.127	0.036019	supercritical
110.00	12.700	242.13	0.0041301	19.650	21.959	82.877	37.819	73.380	275.46	4.4924	24.158	0.036081	supercritical
110.00	12.733	242.98	0.0041156	19.641	21.948	82.832	37.833	73.515	275.49	4.4847	24.188	0.036143	supercritical
110.00	12.767	243.83	0.0041012	19.632	21.937	82.788	37.846	73.651	275.52	4.4769	24.220	0.036205	supercritical
110.00	12.800	244.69	0.0040869	19.623	21.926	82.744	37.859	73.787	275.56	4.4692	24.251	0.036267	supercritical
110.00	12.833	245.54	0.0040726	19.614	21.915	82.699	37.872	73.923	275.59	4.4614	24.282	0.036329	supercritical
110.00	12.867	246.40	0.0040584	19.605	21.904	82.655	37.886	74.059	275.63	4.4536	24.313	0.036392	supercritical
110.00	12.900	247.26	0.0040443	19.596	21.893	82.611	37.899	74.195	275.67	4.4457	24.345	0.036455	supercritical
110.00	12.933	248.12	0.0040303	19.588	21.882	82.567	37.912	74.331	275.71	4.4379	24.377	0.036518	supercritical
110.00	12.967	248.98	0.0040164	19.579	21.871	82.523	37.925	74.467	275.75	4.4300	24.409	0.036581	supercritical
110.00	13.000	249.84	0.0040026	19.570	21.860	82.479	37.938	74.604	275.79	4.4221	24.441	0.036644	supercritical
110.00	13.033	250.70	0.0039888	19.561	21.849	82.435	37.951	74.740	275.83	4.4142	24.473	0.036707	supercritical
110.00	13.067	251.57	0.0039751	19.552	21.838	82.391	37.964	74.876	275.87	4.4063	24.505	0.036771	supercritical
110.00	13.100	252.43	0.0039615	19.543	21.827	82.347	37.977	75.013	275.91	4.3983	24.537	0.036835	supercritical
110.00	13.133	253.29	0.0039480	19.534	21.816	82.303	37.989	75.149	275.96	4.3904	24.570	0.036898	supercritical
110.00	13.167	254.16	0.0039345	19.525	21.805	82.259	38.002	75.285	276.00	4.3824	24.603	0.036962	supercritical
110.00	13.200	255.03	0.0039211	19.516	21.794	82.215	38.015	75.422	276.05	4.3744	24.636	0.037027	supercritical
110.00	13.233	255.90	0.0039078	19.507	21.783	82.172	38.028	75.558	276.10	4.3663	24.669	0.037091	supercritical
110.00	13.267	256.77	0.0038946	19.498	21.772	82.128	38.040	75.695	276.15	4.3583	24.702	0.037156	supercritical
110.00	13.300	257.64	0.0038814	19.489	21.761	82.084	38.053	75.831	276.20	4.3502	24.735	0.037220	supercritical
110.00	13.333	258.51	0.0038684	19.480	21.750	82.041	38.066	75.968	276.25	4.3421	24.768	0.037285	supercritical
110.00	13.367	259.38	0.0038553	19.471	21.739	81.997	38.078	76.104	276.30	4.3340	24.802	0.037350	supercritical
110.00	13.400	260.25	0.0038424	19.462	21.728	81.954	38.091	76.241	276.35	4.3259	24.836	0.037415	supercritical
110.00	13.433	261.13	0.0038296	19.453	21.717	81.911	38.103	76.377	276.41	4.3178	24.870	0.037480	supercritical
110.00	13.467	262.00	0.0038168	19.444	21.706	81.867	38.116	76.513	276.46	4.3096	24.904	0.037546	supercritical
110.00	13.500	262.88	0.0038040	19.435	21.695	81.824	38.128	76.650	276.52	4.3014	24.938	0.037611	supercritical
110.00	13.533	263.75	0.0037914	19.425	21.684	81.781	38.141	76.786	276.58	4.2933	24.972	0.037677	supercritical
110.00	13.567	264.63	0.0037788	19.416	21.673	81.738	38.153	76.922	276.64	4.2850	25.006	0.037743	supercritical
110.00	13.600	265.51	0.0037663	19.407	21.662	81.694	38.165	77.058	276.69	4.2768	25.041	0.037809	supercritical
110.00	13.633	266.39	0.0037539	19.398	21.651	81.651	38.178	77.194	276.76	4.2686	25.076	0.037875	supercritical
110.00	13.667	267.27	0.0037415	19.389	21.640	81.608	38.190	77.330	276.82	4.2603	25.111	0.037941	supercritical
110.00	13.700	268.15	0.0037292	19.380	21.629	81.565	38.202	77.466	276.88	4.2520	25.146	0.038008	supercritical
110.00	13.733	269.03	0.0037170	19.371	21.618	81.522	38.214	77.602	276.94	4.2437	25.181	0.038074	supercritical
110.00	13.767	269.92	0.0037048	19.362	21.607	81.480	38.226	77.738	277.01	4.2354	25.216	0.038141	supercritical
110.00	13.800	270.80	0.0036927	19.353	21.596	81.437	38.238	77.874	277.08	4.2271	25.251	0.038208	supercritical
110.00	13.833	271.69	0.0036807	19.344	21.585	81.394	38.250	78.010	277.14	4.2187	25.287	0.038275	supercritical
110.00	13.867	272.57	0.0036688	19.335	21.574	81.351	38.262	78.145	277.21	4.2104	25.323	0.038342	supercritical
110.00	13.900	273.46	0.0036569	19.326	21.563	81.309	38.274	78.280	277.28	4.2020	25.359	0.038409	supercritical
110.00	13.933	274.34	0.0036450	19.317	21.552	81.266	38.286	78.416	277.35	4.1936	25.395	0.038477	supercritical
110.00	13.967	275.23	0.0036333	19.308	21.541	81.224	38.298	78.551	277.42	4.1852	25.431	0.038544	supercritical
110.00	14.000	276.12	0.0036216	19.299	21.530	81.181	38.310	78.686	277.50	4.1768	25.467	0.038612	supercritical
110.00	14.033	277.01	0.0036100	19.290	21.519	81.139	38.322	78.821	277.57	4.1683	25.504	0.038680	supercritical
110.00	14.067	277.90	0.0035984	19.280	21.508	81.096	38.333	78.955	277.65	4.1599	25.540	0.038747	supercritical
110.00	14.100	278.79	0.0035869	19.271	21.497	81.054	38.345	79.090	277.72	4.1514	25.577	0.038816	supercritical
110.00	14.133	279.68	0.0035755	19.262	21.486	81.012	38.357	79.224	277.80	4.1429	25.614	0.038884	supercritical
110.00	14.167	280.58	0.0035641	19.253	21.475	80.970	38.368	79.359	277.88	4.1344	25.651	0.038952	supercritical
110.00	14.200	281.47	0.0035528	19.244	21.464	80.927	38.380	79.493	277.96	4.1259	25.688	0.039020	supercritical
110.00	14.233	282.36	0.0035415	19.235	21.453	80.885	38.391	79.627	278.04	4.1174	25.725	0.039089	supercritical
110.00	14.267	283.26	0.0035303	19.226	21.442	80.843	38.403	79.760	278.12	4.1088	25.763	0.039158	supercritical
110.00	14.300	284.15	0.0035192	19.217	21.432	80.801	38.414	79.894	278.21	4.1002	25.800	0.039226	supercritical
110.00	14.333	285.05	0.0035082	19.208	21.421	80.759	38.425	80.027	278.29	4.0917	25.838	0.039295	supercritical
110.00	14.367	285.95	0.0034972	19.199	21.410	80.717	38.437	80.160	278.38	4.0831	25.876	0.039364	supercritical
110.00	14.400	286.84	0.0034862	19.189	21.399	80.676	38.448	80.293	278.47	4.0745	25.914	0.039433	supercritical
110.00	14.433	287.74	0.0034753	19.180	21.388	80.634	38.459	80.426	278.55	4.0659	25.952	0.039503	supercritical
110.00	14.467	288.64	0.0034645	19.171	21.377	80.592	38.470	80.558	278.64	4.0572	25.991	0.039572	supercritical
110.00	14.500	289.54	0.0034538	19.162	21.366	80.550	38.481	80.691	278.73	4.0486	26.029	0.039641	supercritical
110.00	14.533	290.44	0.0034431	19.153	21.355	80.509	38.493	80.822	278.83	4.0400	26.068	0.039711	supercritical
110.00	14.567	291.34	0.0034324	19.144	21.344	80.467	38.504	80.954	278.92	4.0313	26.107	0.039781	supercritical
110.00	14.600	292.24	0.0034218	19.135	21.333	80.426	38.515	81.086	279.01	4.0226	26.146	0.039851	supercritical
110.00	14.633	293.14	0.0034113	19.126	21.323	80.384	38.525	81.217	279.11	4.0139	26.185	0.039920	supercritical
110.00	14.667	294.05	0.0034008	19.117	21.312	80.343	38.536	81.348	279.21	4.0052	26.224	0.039990	supercritical
110.00	14.700	294.95	0.0033904	19.107	21.301	80.301	38.547	81.478	279.30	3.9965	26.263	0.040061	supercritical
110.00	14.733	295.85	0.0033801	19.098	21.290	80.260	38.558	81.609	279.40	3.9878	26.303	0.040131	supercritical
110.00	14.767	296.76	0.0033698	19.089	21.279	80.219	38.569	81.739	279.50	3.9790	26.342	0.040201	supercritical
110.00	14.800	297.66	0.0033595	19.080	21.268	80.178	38.579	81.868	279.61	3.9703	26.382	0.040271	supercritical
110.00	14.833	298.57	0.0033493	19.071	21.258	80.137	38.590	81.998	279.71	3.9615	26.422	0.040342	supercritical
110.00	14.867	299.47	0.0033392	19.062	21.247	80.096	38.600	82.127	279.81	3.9528	26.462	0.040413	supercritical
110.00	14.900	300.38	0.0033291	19.053	21.236	80.055	38.611	82.256	279.92	3.9440	26.502	0.040483	supercritical
110.00	14.933	301.28	0.0033191	19.044	21.225	80.014	38.621	82.384	280.02	3.9352	26.543	0.040554	supercritical
110.00	14.967	302.19	0.0033092	19.035	21.214	79.973	38.632	82.512	280.13	3.9264	26.583	0.040625	supercritical
110.00	15.000	303.10	0.0032993	19.025	21.203	79.932	38.642	82.640	280.24	3.9176	26.624	0.040696	supercritical
110.00	15.033	304.01	0.0032894	19.016	21.193	79.891	38.652	82.767	280.35	3.9088	26.665	0.040767	supercritical
110.00	15.067	304.91	0.0032796	19.007	21.182	79.850	38.663	82.894	280.46	3.8999	26.706	0.040838	supercritical
110.00	15.100	305.82	0.0032699	18.998	21.171	79.810	38.673	83.021	280.57	3.8911	26.747	0.040909	supercritical
110.00	15.133	306.73	0.0032602	18.989	21.160	79.769	38.683	83.147	280.69	3.8822	26.788	0.040981	supercritical
110.00	15.167	307.64	0.0032505	18.980	21.150	79.729	38.693	83.273	280.80	3.8734	26.830	0.041052	supercritical
110.00	15.200	308.55	0.0032409	18.971	21.139	79.688	38.703	83.399	280.92	3.8645	26.871	0.041124	supercritical
110.00	15.233	309.46	0.0032314	18.962	21.128	79.648	38.713	83.524	281.04	3.8556	26.913	0.041195	supercritical
110.00	15.267	310.37	0.0032219	18.953	21.117	79.607	38.723	83.649	281.16	3.8468	26.955	0.041267	supercritical
110.00	15.300	311.28	0.0032125	18.944	21.107	79.567	38.733	83.773	281.28	3.8379	26.996	0.041339	supercritical
110.00	15.333	312.20	0.0032031	18.934	21.096	79.527	38.743	83.897	281.40	3.8290	27.039	0.041410	supercritical
110.00	15.367	313.11	0.0031938	18.925	21.085	79.487	38.753	84.020	281.52	3.8201	27.081	0.041482	supercritical
110.00	15.400	314.02	0.0031845	18.916	21.075	79.447	38.762	84.144	281.64	3.8111	27.123	0.041554	supercritical
110.00	15.433	314.93	0.0031753	18.907	21.064	79.407	38.772	84.266	281.77	3.8022	27.166	0.041626	supercritical
110.00	15.467	315.84	0.0031661	18.898	21.053	79.367	38.782	84.388	281.90	3.7933	27.208	0.041698	supercritical
110.00	15.500	316.76	0.0031570	18.889	21.043	79.327	38.791	84.510	282.02	3.7844	27.251	0.041770	supercritical
110.00	15.533	317.67	0.0031479	18.880	21.032	79.287	38.801	84.631	282.15	3.7754	27.294	0.041843	supercritical
110.00	15.567	318.58	0.0031389	18.871	21.021	79.247	38.810	84.752	282.28	3.7665	27.337	0.041915	supercritical
110.00	15.600	319.50	0.0031299	18.862	21.011	79.207	38.820	84.872	282.41	3.7575	27.380	0.041987	supercritical
110.00	15.633	320.41	0.0031210	18.853	21.000	79.167	38.829	84.992	282.55	3.7486	27.424	0.042060	supercritical
110.00	15.667	321.33	0.0031121	18.844	20.989	79.128	38.838	85.112	282.68	3.7396	27.467	0.042132	supercritical
110.00	15.700	322.24	0.0031033	18.835	20.979	79.088	38.848	85.230	282.82	3.7306	27.511	0.042204	supercritical
110.00	15.733	323.15	0.0030945	18.825	20.968	79.049	38.857	85.349	282.95	3.7217	27.555	0.042277	supercritical
110.00	15.767	324.07	0.0030858	18.816	20.958	79.009	38.866	85.467	283.09	3.7127	27.599	0.042350	supercritical
110.00	15.800	324.98	0.0030771	18.807	20.947	78.970	38.875	85.584	283.23	3.7037	27.643	0.042422	supercritical
110.00	15.833	325.90	0.0030684	18.798	20.936	78.931	38.884	85.701	283.37	3.6947	27.687	0.042495	supercritical
110.00	15.867	326.81	0.0030599	18.789	20.926	78.891	38.893	85.817	283.51	3.6857	27.731	0.042568	supercritical
110.00	15.900	327.73	0.0030513	18.780	20.915	78.852	38.902	85.933	283.65	3.6767	27.775	0.042641	supercritical
110.00	15.933	328.64	0.0030428	18.771	20.905	78.813	38.911	86.048	283.80	3.6677	27.820	0.042714	supercritical
110.00	15.967	329.56	0.0030344	18.762	20.894	78.774	38.919	86.163	283.94	3.6587	27.865	0.042786	supercritical
110.00	16.000	330.47	0.0030260	18.753	20.884	78.735	38.928	86.277	284.09	3.6497	27.910	0.042859	supercritical
110.00	16.033	331.39	0.0030176	18.744	20.873	78.696	38.937	86.390	284.24	3.6407	27.955	0.042932	supercritical
110.00	16.067	332.30	0.0030093	18.735	20.863	78.657	38.946	86.503	284.39	3.6317	28.000	0.043005	supercritical
110.00	16.100	333.22	0.0030010	18.726	20.852	78.618	38.954	86.616	284.54	3.6227	28.045	0.043078	supercritical
110.00	16.133	334.14	0.0029928	18.717	20.842	78.579	38.963	86.728	284.69	3.6137	28.090	0.043152	supercritical
110.00	16.167	335.05	0.0029846	18.708	20.832	78.541	38.971	86.839	284.84	3.6046	28.136	0.043225	supercritical
110.00	16.200	335.97	0.0029765	18.699	20.821	78.502	38.980	86.950	285.00	3.5956	28.182	0.043298	supercritical
110.00	16.233	336.88	0.0029684	18.690	20.811	78.464	38.988	87.060	285.15	3.5866	28.227	0.043371	supercritical
110.00	16.267	337.80	0.0029604	18.681	20.800	78.425	38.996	87.169	285.31	3.5776	28.273	0.043444	supercritical
110.00	16.300	338.71	0.0029524	18.672	20.790	78.387	39.004	87.278	285.47	3.5686	28.319	0.043518	supercritical
110.00	16.333	339.63	0.0029444	18.663	20.780	78.348	39.013	87.386	285.63	3.5595	28.365	0.043591	supercritical
110.00	16.367	340.54	0.0029365	18.654	20.769	78.310	39.021	87.494	285.79	3.5505	28.412	0.043664	supercritical
110.00	16.400	341.46	0.0029286	18.645	20.759	78.272	39.029	87.601	285.95	3.5415	28.458	0.043738	supercritical
110.00	16.433	342.37	0.0029208	18.636	20.748	78.234	39.037	87.707	286.11	3.5325	28.505	0.043811	supercritical
110.00	16.467	343.29	0.0029130	18.627	20.738	78.195	39.045	87.813	286.28	3.5234	28.551	0.043884	supercritical
110.00	16.500	344.20	0.0029053	18.618	20.728	78.157	39.053	87.918	286.44	3.5144	28.598	0.043958	supercritical
110.00	16.533	345.12	0.0028976	18.609	20.718	78.119	39.061	88.023	286.61	3.5054	28.645	0.044031	supercritical
110.00	16.567	346.03	0.0028899	18.600	20.707	78.082	39.068	88.127	286.78	3.4964	28.692	0.044105	supercritical
110.00	16.600	346.95	0.0028823	18.591	20.697	78.044	39.076	88.230	286.95	3.4873	28.739	0.044178	supercritical
110.00	16.633	347.86	0.0028747	18.582	20.687	78.006	39.084	88.332	287.12	3.4783	28.787	0.044252	supercritical
110.00	16.667	348.77	0.0028672	18.573	20.677	77.968	39.091	88.434	287.29	3.4693	28.834	0.044325	supercritical
110.00	16.700	349.69	0.0028597	18.565	20.666	77.931	39.099	88.536	287.46	3.4603	28.882	0.044399	supercritical
110.00	16.733	350.60	0.0028523	18.556	20.656	77.893	39.106	88.636	287.64	3.4513	28.929	0.044472	supercritical
110.00	16.767	351.51	0.0028448	18.547	20.646	77.856	39.114	88.736	287.81	3.4423	28.977	0.044546	supercritical
110.00	16.800	352.43	0.0028375	18.538	20.636	77.818	39.121	88.835	287.99	3.4332	29.025	0.044619	supercritical
110.00	16.833	353.34	0.0028301	18.529	20.626	77.781	39.129	88.934	288.17	3.4242	29.073	0.044693	supercritical
110.00	16.867	354.25	0.0028229	18.520	20.615	77.743	39.136	89.031	288.35	3.4152	29.121	0.044766	supercritical
110.00	16.900	355.16	0.0028156	18.511	20.605	77.706	39.143	89.128	288.53	3.4062	29.170	0.044840	supercritical
110.00	16.933	356.07	0.0028084	18.502	20.595	77.669	39.150	89.225	288.71	3.3972	29.218	0.044914	supercritical
110.00	16.967	356.99	0.0028012	18.493	20.585	77.632	39.158	89.321	288.89	3.3882	29.266	0.044987	supercritical
110.00	17.000	357.90	0.0027941	18.485	20.575	77.595	39.165	89.416	289.08	3.3793	29.315	0.045061	supercritical
110.00	17.033	358.81	0.0027870	18.476	20.565	77.558	39.172	89.510	289.26	3.3703	29.364	0.045134	supercritical
110.00	17.067	359.72	0.0027800	18.467	20.555	77.521	39.179	89.603	289.45	3.3613	29.413	0.045208	supercritical
110.00	17.100	360.63	0.0027730	18.458	20.545	77.484	39.185	89.696	289.64	3.3523	29.462	0.045281	supercritical
110.00	17.133	361.54	0.0027660	18.449	20.535	77.448	39.192	89.788	289.83	3.3433	29.511	0.045355	supercritical
110.00	17.167	362.44	0.0027590	18.440	20.525	77.411	39.199	89.880	290.02	3.3344	29.560	0.045428	supercritical
110.00	17.200	363.35	0.0027521	18.432	20.515	77.374	39.206	89.970	290.21	3.3254	29.609	0.045502	supercritical
110.00	17.233	364.26	0.0027453	18.423	20.505	77.338	39.213	90.060	290.40	3.3165	29.659	0.045575	supercritical
110.00	17.267	365.17	0.0027385	18.414	20.495	77.301	39.219	90.150	290.60	3.3075	29.708	0.045649	supercritical
110.00	17.300	366.08	0.0027317	18.405	20.485	77.265	39.226	90.238	290.79	3.2986	29.758	0.045722	supercritical
110.00	17.333	366.98	0.0027249	18.396	20.475	77.229	39.232	90.326	290.99	3.2896	29.808	0.045796	supercritical
110.00	17.367	367.89	0.0027182	18.388	20.465	77.192	39.239	90.413	291.19	3.2807	29.857	0.045869	supercritical
110.00	17.400	368.79	0.0027115	18.379	20.455	77.156	39.245	90.499	291.39	3.2718	29.907	0.045943	supercritical
