Temperature (C)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
180.00	12.267	163.28	0.0061245	23.073	26.379	93.750	37.254	55.387	316.77	3.2275	24.952	0.035751	supercritical
180.00	12.300	163.77	0.0061060	23.068	26.373	93.717	37.260	55.426	316.79	3.2246	24.965	0.035776	supercritical
180.00	12.333	164.27	0.0060877	23.063	26.367	93.684	37.266	55.466	316.81	3.2217	24.978	0.035800	supercritical
180.00	12.367	164.76	0.0060694	23.058	26.361	93.651	37.272	55.505	316.83	3.2188	24.991	0.035825	supercritical
180.00	12.400	165.26	0.0060512	23.053	26.355	93.618	37.278	55.544	316.85	3.2159	25.004	0.035850	supercritical
180.00	12.433	165.75	0.0060332	23.048	26.349	93.585	37.284	55.584	316.87	3.2130	25.017	0.035875	supercritical
180.00	12.467	166.25	0.0060152	23.043	26.343	93.553	37.290	55.623	316.89	3.2101	25.031	0.035900	supercritical
180.00	12.500	166.74	0.0059973	23.038	26.337	93.520	37.296	55.663	316.91	3.2071	25.044	0.035925	supercritical
180.00	12.533	167.24	0.0059796	23.033	26.331	93.488	37.303	55.702	316.93	3.2042	25.057	0.035950	supercritical
180.00	12.567	167.73	0.0059619	23.028	26.325	93.455	37.309	55.742	316.95	3.2013	25.071	0.035975	supercritical
180.00	12.600	168.23	0.0059443	23.023	26.319	93.423	37.315	55.781	316.98	3.1983	25.084	0.036000	supercritical
180.00	12.633	168.72	0.0059268	23.018	26.313	93.391	37.321	55.821	317.00	3.1954	25.097	0.036026	supercritical
180.00	12.667	169.22	0.0059095	23.013	26.307	93.358	37.327	55.860	317.02	3.1925	25.111	0.036051	supercritical
180.00	12.700	169.72	0.0058922	23.008	26.302	93.326	37.333	55.900	317.04	3.1895	25.124	0.036076	supercritical
180.00	12.733	170.21	0.0058750	23.003	26.296	93.294	37.339	55.939	317.07	3.1865	25.138	0.036101	supercritical
180.00	12.767	170.71	0.0058579	22.998	26.290	93.262	37.345	55.979	317.09	3.1836	25.151	0.036127	supercritical
180.00	12.800	171.21	0.0058409	22.993	26.284	93.230	37.351	56.018	317.11	3.1806	25.165	0.036152	supercritical
180.00	12.833	171.70	0.0058240	22.988	26.278	93.198	37.357	56.058	317.14	3.1777	25.178	0.036178	supercritical
180.00	12.867	172.20	0.0058071	22.984	26.272	93.166	37.363	56.097	317.16	3.1747	25.192	0.036203	supercritical
180.00	12.900	172.70	0.0057904	22.979	26.266	93.134	37.369	56.137	317.19	3.1717	25.205	0.036229	supercritical
180.00	12.933	173.20	0.0057738	22.974	26.260	93.102	37.375	56.176	317.21	3.1687	25.219	0.036254	supercritical
180.00	12.967	173.70	0.0057572	22.969	26.254	93.070	37.381	56.216	317.24	3.1657	25.233	0.036280	supercritical
180.00	13.000	174.19	0.0057407	22.964	26.248	93.039	37.386	56.255	317.26	3.1627	25.246	0.036305	supercritical
180.00	13.033	174.69	0.0057244	22.959	26.242	93.007	37.392	56.295	317.29	3.1598	25.260	0.036331	supercritical
180.00	13.067	175.19	0.0057081	22.954	26.236	92.975	37.398	56.335	317.31	3.1568	25.274	0.036357	supercritical
180.00	13.100	175.69	0.0056919	22.949	26.230	92.944	37.404	56.374	317.34	3.1537	25.288	0.036383	supercritical
180.00	13.133	176.19	0.0056757	22.944	26.224	92.912	37.410	56.414	317.37	3.1507	25.302	0.036408	supercritical
180.00	13.167	176.69	0.0056597	22.939	26.218	92.881	37.416	56.453	317.39	3.1477	25.316	0.036434	supercritical
180.00	13.200	177.19	0.0056438	22.934	26.213	92.850	37.422	56.493	317.42	3.1447	25.330	0.036460	supercritical
180.00	13.233	177.69	0.0056279	22.929	26.207	92.818	37.428	56.533	317.45	3.1417	25.344	0.036486	supercritical
180.00	13.267	178.19	0.0056121	22.924	26.201	92.787	37.434	56.572	317.48	3.1387	25.358	0.036512	supercritical
180.00	13.300	178.69	0.0055964	22.919	26.195	92.756	37.440	56.612	317.51	3.1356	25.372	0.036538	supercritical
180.00	13.333	179.19	0.0055808	22.914	26.189	92.725	37.446	56.651	317.54	3.1326	25.386	0.036564	supercritical
180.00	13.367	179.69	0.0055653	22.909	26.183	92.694	37.452	56.691	317.56	3.1296	25.400	0.036590	supercritical
180.00	13.400	180.19	0.0055498	22.904	26.177	92.663	37.457	56.731	317.59	3.1265	25.414	0.036617	supercritical
180.00	13.433	180.69	0.0055344	22.899	26.171	92.632	37.463	56.770	317.62	3.1235	25.428	0.036643	supercritical
180.00	13.467	181.19	0.0055191	22.894	26.165	92.601	37.469	56.810	317.65	3.1204	25.442	0.036669	supercritical
180.00	13.500	181.69	0.0055039	22.889	26.159	92.570	37.475	56.850	317.68	3.1174	25.457	0.036695	supercritical
180.00	13.533	182.19	0.0054888	22.884	26.153	92.539	37.481	56.889	317.72	3.1143	25.471	0.036722	supercritical
180.00	13.567	182.69	0.0054737	22.879	26.148	92.508	37.487	56.929	317.75	3.1113	25.485	0.036748	supercritical
180.00	13.600	183.19	0.0054587	22.874	26.142	92.477	37.493	56.968	317.78	3.1082	25.500	0.036774	supercritical
180.00	13.633	183.69	0.0054438	22.869	26.136	92.447	37.498	57.008	317.81	3.1051	25.514	0.036801	supercritical
180.00	13.667	184.20	0.0054290	22.864	26.130	92.416	37.504	57.048	317.84	3.1021	25.528	0.036827	supercritical
180.00	13.700	184.70	0.0054142	22.859	26.124	92.386	37.510	57.087	317.87	3.0990	25.543	0.036854	supercritical
180.00	13.733	185.20	0.0053996	22.855	26.118	92.355	37.516	57.127	317.91	3.0959	25.557	0.036880	supercritical
180.00	13.767	185.70	0.0053849	22.850	26.112	92.325	37.522	57.167	317.94	3.0928	25.572	0.036907	supercritical
180.00	13.800	186.21	0.0053704	22.845	26.106	92.294	37.528	57.206	317.97	3.0897	25.586	0.036934	supercritical
180.00	13.833	186.71	0.0053560	22.840	26.100	92.264	37.533	57.246	318.01	3.0866	25.601	0.036960	supercritical
180.00	13.867	187.21	0.0053416	22.835	26.094	92.234	37.539	57.286	318.04	3.0836	25.616	0.036987	supercritical
180.00	13.900	187.71	0.0053273	22.830	26.089	92.203	37.545	57.325	318.07	3.0805	25.630	0.037014	supercritical
180.00	13.933	188.22	0.0053130	22.825	26.083	92.173	37.551	57.365	318.11	3.0774	25.645	0.037041	supercritical
180.00	13.967	188.72	0.0052989	22.820	26.077	92.143	37.557	57.404	318.14	3.0742	25.660	0.037068	supercritical
180.00	14.000	189.22	0.0052848	22.815	26.071	92.113	37.562	57.444	318.18	3.0711	25.674	0.037094	supercritical
180.00	14.033	189.73	0.0052707	22.810	26.065	92.083	37.568	57.484	318.22	3.0680	25.689	0.037121	supercritical
180.00	14.067	190.23	0.0052568	22.805	26.059	92.053	37.574	57.523	318.25	3.0649	25.704	0.037148	supercritical
180.00	14.100	190.73	0.0052429	22.800	26.053	92.023	37.580	57.563	318.29	3.0618	25.719	0.037175	supercritical
180.00	14.133	191.24	0.0052291	22.795	26.047	91.993	37.585	57.603	318.32	3.0587	25.734	0.037203	supercritical
180.00	14.167	191.74	0.0052153	22.790	26.042	91.963	37.591	57.642	318.36	3.0555	25.749	0.037230	supercritical
180.00	14.200	192.25	0.0052016	22.785	26.036	91.933	37.597	57.682	318.40	3.0524	25.764	0.037257	supercritical
180.00	14.233	192.75	0.0051880	22.780	26.030	91.903	37.602	57.721	318.44	3.0493	25.779	0.037284	supercritical
180.00	14.267	193.26	0.0051745	22.775	26.024	91.874	37.608	57.761	318.47	3.0461	25.794	0.037311	supercritical
180.00	14.300	193.76	0.0051610	22.770	26.018	91.844	37.614	57.801	318.51	3.0430	25.809	0.037339	supercritical
180.00	14.333	194.27	0.0051476	22.765	26.012	91.814	37.620	57.840	318.55	3.0398	25.824	0.037366	supercritical
180.00	14.367	194.77	0.0051342	22.760	26.006	91.785	37.625	57.880	318.59	3.0367	25.839	0.037393	supercritical
180.00	14.400	195.28	0.0051209	22.755	26.000	91.755	37.631	57.919	318.63	3.0335	25.854	0.037421	supercritical
180.00	14.433	195.78	0.0051077	22.750	25.995	91.726	37.637	57.959	318.67	3.0304	25.869	0.037448	supercritical
180.00	14.467	196.29	0.0050946	22.745	25.989	91.696	37.642	57.998	318.71	3.0272	25.885	0.037476	supercritical
180.00	14.500	196.79	0.0050815	22.740	25.983	91.667	37.648	58.038	318.75	3.0240	25.900	0.037503	supercritical
180.00	14.533	197.30	0.0050684	22.735	25.977	91.638	37.654	58.077	318.79	3.0209	25.915	0.037531	supercritical
180.00	14.567	197.81	0.0050555	22.730	25.971	91.608	37.659	58.117	318.83	3.0177	25.931	0.037558	supercritical
180.00	14.600	198.31	0.0050426	22.725	25.965	91.579	37.665	58.156	318.87	3.0145	25.946	0.037586	supercritical
180.00	14.633	198.82	0.0050297	22.720	25.960	91.550	37.671	58.196	318.91	3.0113	25.961	0.037614	supercritical
180.00	14.667	199.32	0.0050170	22.715	25.954	91.521	37.676	58.235	318.96	3.0082	25.977	0.037641	supercritical
180.00	14.700	199.83	0.0050042	22.710	25.948	91.492	37.682	58.275	319.00	3.0050	25.992	0.037669	supercritical
180.00	14.733	200.34	0.0049916	22.705	25.942	91.463	37.687	58.314	319.04	3.0018	26.008	0.037697	supercritical
180.00	14.767	200.84	0.0049790	22.700	25.936	91.434	37.693	58.354	319.08	2.9986	26.024	0.037725	supercritical
180.00	14.800	201.35	0.0049665	22.695	25.930	91.405	37.699	58.393	319.13	2.9954	26.039	0.037753	supercritical
180.00	14.833	201.86	0.0049540	22.691	25.925	91.376	37.704	58.433	319.17	2.9922	26.055	0.037781	supercritical
180.00	14.867	202.37	0.0049416	22.686	25.919	91.347	37.710	58.472	319.22	2.9890	26.070	0.037809	supercritical
180.00	14.900	202.87	0.0049292	22.681	25.913	91.318	37.715	58.512	319.26	2.9858	26.086	0.037837	supercritical
180.00	14.933	203.38	0.0049169	22.676	25.907	91.289	37.721	58.551	319.30	2.9826	26.102	0.037865	supercritical
180.00	14.967	203.89	0.0049047	22.671	25.901	91.260	37.726	58.590	319.35	2.9794	26.118	0.037893	supercritical
180.00	15.000	204.40	0.0048925	22.666	25.895	91.232	37.732	58.630	319.40	2.9762	26.133	0.037921	supercritical
180.00	15.033	204.90	0.0048804	22.661	25.890	91.203	37.738	58.669	319.44	2.9729	26.149	0.037949	supercritical
180.00	15.067	205.41	0.0048683	22.656	25.884	91.175	37.743	58.709	319.49	2.9697	26.165	0.037977	supercritical
180.00	15.100	205.92	0.0048563	22.651	25.878	91.146	37.749	58.748	319.53	2.9665	26.181	0.038006	supercritical
180.00	15.133	206.43	0.0048443	22.646	25.872	91.117	37.754	58.787	319.58	2.9633	26.197	0.038034	supercritical
180.00	15.167	206.94	0.0048324	22.641	25.866	91.089	37.760	58.827	319.63	2.9600	26.213	0.038062	supercritical
180.00	15.200	207.44	0.0048206	22.636	25.861	91.061	37.765	58.866	319.68	2.9568	26.229	0.038091	supercritical
180.00	15.233	207.95	0.0048088	22.631	25.855	91.032	37.771	58.905	319.72	2.9536	26.245	0.038119	supercritical
180.00	15.267	208.46	0.0047971	22.626	25.849	91.004	37.776	58.944	319.77	2.9503	26.261	0.038148	supercritical
180.00	15.300	208.97	0.0047854	22.621	25.843	90.976	37.782	58.984	319.82	2.9471	26.277	0.038176	supercritical
180.00	15.333	209.48	0.0047738	22.616	25.837	90.947	37.787	59.023	319.87	2.9438	26.294	0.038205	supercritical
180.00	15.367	209.99	0.0047622	22.611	25.832	90.919	37.793	59.062	319.92	2.9406	26.310	0.038233	supercritical
180.00	15.400	210.50	0.0047507	22.606	25.826	90.891	37.798	59.101	319.97	2.9373	26.326	0.038262	supercritical
180.00	15.433	211.01	0.0047392	22.601	25.820	90.863	37.804	59.140	320.02	2.9341	26.342	0.038291	supercritical
180.00	15.467	211.51	0.0047278	22.596	25.814	90.835	37.809	59.180	320.07	2.9308	26.359	0.038319	supercritical
180.00	15.500	212.02	0.0047164	22.591	25.808	90.807	37.814	59.219	320.12	2.9276	26.375	0.038348	supercritical
180.00	15.533	212.53	0.0047051	22.586	25.803	90.779	37.820	59.258	320.17	2.9243	26.391	0.038377	supercritical
180.00	15.567	213.04	0.0046939	22.581	25.797	90.751	37.825	59.297	320.22	2.9210	26.408	0.038406	supercritical
180.00	15.600	213.55	0.0046827	22.576	25.791	90.723	37.831	59.336	320.27	2.9178	26.424	0.038435	supercritical
180.00	15.633	214.06	0.0046715	22.571	25.785	90.695	37.836	59.375	320.33	2.9145	26.441	0.038464	supercritical
180.00	15.667	214.57	0.0046604	22.566	25.780	90.667	37.841	59.414	320.38	2.9112	26.457	0.038492	supercritical
180.00	15.700	215.08	0.0046494	22.561	25.774	90.639	37.847	59.453	320.43	2.9079	26.474	0.038521	supercritical
180.00	15.733	215.59	0.0046384	22.556	25.768	90.611	37.852	59.492	320.48	2.9046	26.490	0.038551	supercritical
180.00	15.767	216.10	0.0046274	22.551	25.762	90.584	37.858	59.531	320.54	2.9014	26.507	0.038580	supercritical
180.00	15.800	216.61	0.0046165	22.546	25.757	90.556	37.863	59.570	320.59	2.8981	26.524	0.038609	supercritical
180.00	15.833	217.12	0.0046057	22.541	25.751	90.528	37.868	59.609	320.65	2.8948	26.540	0.038638	supercritical
180.00	15.867	217.63	0.0045949	22.536	25.745	90.501	37.874	59.648	320.70	2.8915	26.557	0.038667	supercritical
180.00	15.900	218.14	0.0045841	22.532	25.739	90.473	37.879	59.687	320.75	2.8882	26.574	0.038696	supercritical
180.00	15.933	218.65	0.0045734	22.527	25.734	90.446	37.884	59.726	320.81	2.8849	26.591	0.038726	supercritical
180.00	15.967	219.16	0.0045628	22.522	25.728	90.418	37.890	59.765	320.87	2.8816	26.607	0.038755	supercritical
180.00	16.000	219.68	0.0045522	22.517	25.722	90.391	37.895	59.804	320.92	2.8783	26.624	0.038784	supercritical
180.00	16.033	220.19	0.0045416	22.512	25.716	90.364	37.900	59.842	320.98	2.8750	26.641	0.038814	supercritical
180.00	16.067	220.70	0.0045311	22.507	25.711	90.336	37.906	59.881	321.03	2.8717	26.658	0.038843	supercritical
180.00	16.100	221.21	0.0045206	22.502	25.705	90.309	37.911	59.920	321.09	2.8684	26.675	0.038873	supercritical
180.00	16.133	221.72	0.0045102	22.497	25.699	90.282	37.916	59.959	321.15	2.8651	26.692	0.038902	supercritical
180.00	16.167	222.23	0.0044998	22.492	25.693	90.255	37.922	59.998	321.21	2.8618	26.709	0.038932	supercritical
180.00	16.200	222.74	0.0044895	22.487	25.688	90.227	37.927	60.036	321.26	2.8584	26.726	0.038961	supercritical
180.00	16.233	223.25	0.0044792	22.482	25.682	90.200	37.932	60.075	321.32	2.8551	26.743	0.038991	supercritical
180.00	16.267	223.76	0.0044690	22.477	25.676	90.173	37.937	60.114	321.38	2.8518	26.761	0.039020	supercritical
180.00	16.300	224.28	0.0044588	22.472	25.671	90.146	37.943	60.152	321.44	2.8485	26.778	0.039050	supercritical
180.00	16.333	224.79	0.0044487	22.467	25.665	90.119	37.948	60.191	321.50	2.8452	26.795	0.039080	supercritical
180.00	16.367	225.30	0.0044386	22.462	25.659	90.092	37.953	60.229	321.56	2.8418	26.812	0.039110	supercritical
180.00	16.400	225.81	0.0044285	22.457	25.653	90.065	37.958	60.268	321.62	2.8385	26.830	0.039139	supercritical
180.00	16.433	226.32	0.0044185	22.452	25.648	90.038	37.963	60.306	321.68	2.8352	26.847	0.039169	supercritical
180.00	16.467	226.83	0.0044085	22.447	25.642	90.011	37.969	60.345	321.74	2.8318	26.864	0.039199	supercritical
180.00	16.500	227.35	0.0043986	22.442	25.636	89.985	37.974	60.383	321.80	2.8285	26.882	0.039229	supercritical
180.00	16.533	227.86	0.0043887	22.437	25.631	89.958	37.979	60.422	321.87	2.8252	26.899	0.039259	supercritical
180.00	16.567	228.37	0.0043789	22.432	25.625	89.931	37.984	60.460	321.93	2.8218	26.917	0.039289	supercritical
180.00	16.600	228.88	0.0043691	22.427	25.619	89.904	37.989	60.498	321.99	2.8185	26.934	0.039319	supercritical
180.00	16.633	229.39	0.0043593	22.422	25.614	89.878	37.995	60.537	322.05	2.8151	26.952	0.039349	supercritical
180.00	16.667	229.91	0.0043496	22.417	25.608	89.851	38.000	60.575	322.12	2.8118	26.969	0.039379	supercritical
180.00	16.700	230.42	0.0043399	22.413	25.602	89.824	38.005	60.613	322.18	2.8084	26.987	0.039410	supercritical
180.00	16.733	230.93	0.0043303	22.408	25.597	89.798	38.010	60.652	322.24	2.8051	27.005	0.039440	supercritical
180.00	16.767	231.44	0.0043207	22.403	25.591	89.771	38.015	60.690	322.31	2.8017	27.022	0.039470	supercritical
180.00	16.800	231.95	0.0043112	22.398	25.585	89.745	38.020	60.728	322.37	2.7984	27.040	0.039500	supercritical
180.00	16.833	232.47	0.0043017	22.393	25.580	89.718	38.025	60.766	322.44	2.7950	27.058	0.039531	supercritical
180.00	16.867	232.98	0.0042922	22.388	25.574	89.692	38.031	60.804	322.50	2.7916	27.076	0.039561	supercritical
180.00	16.900	233.49	0.0042828	22.383	25.568	89.666	38.036	60.842	322.57	2.7883	27.093	0.039591	supercritical
180.00	16.933	234.00	0.0042734	22.378	25.563	89.639	38.041	60.880	322.63	2.7849	27.111	0.039622	supercritical
180.00	16.967	234.52	0.0042641	22.373	25.557	89.613	38.046	60.918	322.70	2.7815	27.129	0.039652	supercritical
180.00	17.000	235.03	0.0042548	22.368	25.551	89.587	38.051	60.956	322.77	2.7782	27.147	0.039683	supercritical
180.00	17.033	235.54	0.0042455	22.363	25.546	89.561	38.056	60.994	322.83	2.7748	27.165	0.039713	supercritical
180.00	17.067	236.05	0.0042363	22.358	25.540	89.534	38.061	61.032	322.90	2.7714	27.183	0.039744	supercritical
180.00	17.100	236.57	0.0042271	22.353	25.534	89.508	38.066	61.070	322.97	2.7681	27.201	0.039774	supercritical
180.00	17.133	237.08	0.0042180	22.348	25.529	89.482	38.071	61.108	323.04	2.7647	27.219	0.039805	supercritical
180.00	17.167	237.59	0.0042089	22.343	25.523	89.456	38.076	61.146	323.11	2.7613	27.237	0.039836	supercritical
180.00	17.200	238.11	0.0041998	22.338	25.517	89.430	38.081	61.183	323.17	2.7579	27.256	0.039866	supercritical
180.00	17.233	238.62	0.0041908	22.333	25.512	89.404	38.086	61.221	323.24	2.7546	27.274	0.039897	supercritical
180.00	17.267	239.13	0.0041818	22.328	25.506	89.378	38.091	61.259	323.31	2.7512	27.292	0.039928	supercritical
180.00	17.300	239.64	0.0041729	22.324	25.501	89.352	38.096	61.297	323.38	2.7478	27.310	0.039959	supercritical
180.00	17.333	240.16	0.0041640	22.319	25.495	89.326	38.101	61.334	323.45	2.7444	27.329	0.039990	supercritical
180.00	17.367	240.67	0.0041551	22.314	25.489	89.300	38.106	61.372	323.52	2.7410	27.347	0.040021	supercritical
180.00	17.400	241.18	0.0041462	22.309	25.484	89.275	38.111	61.409	323.60	2.7376	27.365	0.040051	supercritical
